"Utility.ID","Utility.Name","Plant.Code","Technology","Plant.Name","Energy.Source.1","Prime.Mover","Nameplate.Capacity","Average.Operating.Year","Min.Operating.Year","Max.Operating.Year","Net.Generation.MWh","Electric.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
"10005","Kansas Gas & Electric Co","1240","Natural Gas Steam Turbine","Gordon Evans Energy Center","NG","ST",526,1964,1967,1961,515666,6451035,0.111912512804486,12510.1034390478,"2013"
"10005","Kansas Gas & Electric Co","1242","Natural Gas Steam Turbine","Murray Gill","NG","ST",349,1955.25,1959,1952,118164,1767960,0.0386505475526946,14961.917335229,"2013"
"10023","TC Ravenswood LLC","2500","Natural Gas Fired Combined Cycle","Ravenswood","NG","CA",80,2003,2003,2003,455129,0,0.649442066210046,0,"2013"
"10023","TC Ravenswood LLC","2500","Natural Gas Fired Combined Cycle","Ravenswood","NG","CT",170,2003,2003,2003,1015937,10928484,0.682203196347032,10757.0489114975,"2013"
"10023","TC Ravenswood LLC","2500","Natural Gas Fired Combustion Turbine","Ravenswood","NG","GT",523,1968.875,1969,1967,27513,471722,0.00600526467429739,17145.4221640679,"2013"
"10023","TC Ravenswood LLC","2500","Natural Gas Steam Turbine","Ravenswood","NG","ST",1827,1963.66666666667,1965,1963,1556665,17485477,0.0972640853958757,11232.6524974866,"2013"
"10046","Kas Brothers Windfarm LLC","55809","Onshore Wind Turbine","Kas Brothers Windfarm","WND","WT",1.5,2001,2001,2001,3524,33621,0.268188736681887,9540.5788876277,"2013"
"1005","Avalon/Mayo Hydropower LLC","54801","Conventional Hydroelectric","Avalon/Mayo Hydropower","WAT","HY",1.2,1999,2000,1997,5309,50652,0.505041856925419,9540.77980787342,"2013"
"10056","City of Kaukauna","4118","Natural Gas Fired Combustion Turbine","Kaukauna Gas Turbine","NG","GT",18,1969,1969,1969,87,2342,0.000551750380517504,26919.5402298851,"2013"
"10056","City of Kaukauna","4119","Conventional Hydroelectric","Little Chute","WAT","HY",3.3,1948,1948,1948,22859,218099,0.7907499654075,9541.05603919682,"2013"
"10056","City of Kaukauna","4122","Conventional Hydroelectric","Rapide Croche","WAT","HY",2.4,1926,1926,1926,15157,144614,0.72093797564688,9541.07013261199,"2013"
"10056","City of Kaukauna","4201","Conventional Hydroelectric","Combined Locks","WAT","HY",6.2,1988,1988,1988,39956,381221,0.735675357195463,9541.02012213435,"2013"
"10056","City of Kaukauna","54885","Conventional Hydroelectric","Kimberly Mill","WAT","HY",2.1,1926.66666666667,1927,1926,12992,123958,0.706240487062405,9541.10221674877,"2013"
"10056","City of Kaukauna","7822","Conventional Hydroelectric","Kaukauna City Hydro","WAT","HY",4.8,1941,1942,1940,34190,326205,0.813118340943683,9540.94764551038,"2013"
"10071","Kauai Island Utility Cooperative","56258","All Other","Kapaia Power Station","OTH","GT",39.1,2002,2002,2002,205415,1797445,0.599723808522813,8750.31034734562,"2013"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","CA",10,1969,1969,1969,4516,70816,0.0515525114155251,15681.1337466785,"2013"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","CT",43,1975,1977,1973,19620,280489,0.0520866517999363,14296.0754332314,"2013"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","IC",46.5,1977.11111111111,1991,1964,166955,1566577,0.409866450630923,9383.22901380612,"2013"
"10077","Kaweah Delta Hospital","10042","Natural Gas Fired Combustion Turbine","Kaweah Delta District Hospital","NG","GT",3.5,2008,2008,2008,0,335584,0,Inf,"2013"
"1009","City of Austin - (MN)","1961","Natural Gas Steam Turbine","Austin Northeast","NG","ST",31.9,1971,1971,1971,1990,28455,0.00712128369190249,14298.9949748744,"2013"
"10099","Kaweah River Power Authority","54343","Conventional Hydroelectric","Terminus Hydroelectric Project","WAT","HY",20.1,1990,1990,1990,10529,100459,0.0597980417546968,9541.17200113971,"2013"
"10127","Kenetech Windpower Inc","50712","Onshore Wind Turbine","Altamont Pass Windplant","WND","WT",332.5,1983,1983,1983,381192,3636952,0.130872386445566,9540.99771243888,"2013"
"1015","Austin Energy","3548","Natural Gas Fired Combustion Turbine","Decker Creek","NG","GT",206,1988,1988,1988,33533,476051,0.0185823691093674,14196.4930068887,"2013"
"1015","Austin Energy","3548","Natural Gas Steam Turbine","Decker Creek","NG","ST",726,1974.5,1978,1971,531330,6117590,0.083545605494547,11513.729697175,"2013"
"1015","Austin Energy","56374","Natural Gas Fired Combustion Turbine","Robert Mueller Energy Center","NG","GT",4.6,2006,2006,2006,27780,361765,0.689398451459202,13022.498200144,"2013"
"1015","Austin Energy","56374","Petroleum Liquids","Robert Mueller Energy Center","DFO","IC",1.5,2006,2006,2006,22,282,0.00167427701674277,12818.1818181818,"2013"
"1015","Austin Energy","7900","Natural Gas Fired Combined Cycle","Sand Hill","NG","CA",190,2004,2004,2004,394894,449360,0.23725907233838,1137.92562054627,"2013"
"1015","Austin Energy","7900","Natural Gas Fired Combined Cycle","Sand Hill","NG","CT",198,2004,2004,2004,642228,7520003,0.370271205202712,11709.2418891733,"2013"
"1015","Austin Energy","7900","Natural Gas Fired Combustion Turbine","Sand Hill","NG","GT",308.4,2004,2010,2001,311090,3198461,0.115150963286724,10281.4651708509,"2013"
"10152","City of Kennett - (MO)","2139","Petroleum Liquids","Kennett","DFO","IC",3,1944.5,1949,1942,73,1774,0.00277777777777778,24301.3698630137,"2013"
"10152","City of Kennett - (MO)","2139","Natural Gas Internal Combustion Engine","Kennett","NG","IC",41.5,1971.22222222222,2001,1951,649,15729,0.00178522308411729,24235.7473035439,"2013"
"10171","Kentucky Utilities Co","1354","Conventional Hydroelectric","Dix Dam","WAT","HY",28.2,1925,1925,1925,106623,1017290,0.431616146895949,9540.9995967099,"2013"
"10171","Kentucky Utilities Co","1355","Natural Gas Fired Combustion Turbine","E W Brown","NG","GT",980.6,1997,2001,1994,106638,1458905,0.0124141216308718,13680.9111198635,"2013"
"10171","Kentucky Utilities Co","1355","Conventional Steam Coal","E W Brown","BIT","ST",757.1,1963.66666666667,1971,1957,2849434,31992574,0.429636578894834,11227.6943421044,"2013"
"10171","Kentucky Utilities Co","1356","Conventional Steam Coal","Ghent","BIT","ST",2225.9,1979,1984,1974,13142149,143193250,0.673994932222788,10895.725653392,"2013"
"10171","Kentucky Utilities Co","1357","Conventional Steam Coal","Green River","BIT","ST",188.6,1956.5,1959,1954,962318,11304764,0.582468997709632,11747.4306829967,"2013"
"10171","Kentucky Utilities Co","1358","Natural Gas Fired Combustion Turbine","Haefling","NG","GT",41.4,1970,1970,1970,406,11963,0.00111949352568769,29465.5172413793,"2013"
"10179","Kenyon Municipal Utilities","1983","Petroleum Liquids","Kenyon Municipal","DFO","IC",5.4,1997,1997,1997,29,356,0.000613055978352782,12275.8620689655,"2013"
"10203","Kern River Cogeneration Co","10496","Natural Gas Fired Combustion Turbine","Kern River Cogeneration","NG","GT",300,1985,1985,1985,1284981,6066296,0.488957762557078,4720.92272181456,"2013"
"10210","Ketchikan Public Utilities","6580","Conventional Hydroelectric","Beaver Falls","WAT","HY",5.4,1951.66666666667,1954,1947,42463,405139,0.89766193133773,9540.98862539152,"2013"
"10210","Ketchikan Public Utilities","6581","Conventional Hydroelectric","Silvis","WAT","HY",2.1,1968,1968,1968,10997,104924,0.59779299847793,9541.14758570519,"2013"
"10210","Ketchikan Public Utilities","70","Conventional Hydroelectric","Swan Lake","WAT","HY",22.4,1984,1984,1984,69157,659826,0.352439049249837,9540.98645111847,"2013"
"10210","Ketchikan Public Utilities","84","Conventional Hydroelectric","Ketchikan","WAT","HY",4.2,1948,1954,1938,20846,198893,0.566590563165906,9541.06303367553,"2013"
"10210","Ketchikan Public Utilities","85","Petroleum Liquids","S W Bailey","DFO","IC",25.9,1978.25,1998,1969,10204,73786,0.0449745244265792,7231.08584868679,"2013"
"10230","Keystone Recovery Inc","54934","Landfill Gas","Keystone Landfill","LFG","IC",5.6,1995.42857142857,1996,1995,43416,597295,0.885029354207436,13757.4857195504,"2013"
"10260","City of Kimball - (NE)","2248","Natural Gas Internal Combustion Engine","Kimball","NG","IC",9.6,1958,1974,1944,2,19,2.37823439878234e-05,9500,"2013"
"10273","Kimberly-Clark Corp","50410","Conventional Steam Coal","Chester Operations","WC","ST",67,1986,1986,1986,143837,1131888,0.245070878484291,7869.24087682585,"2013"
"10277","Kinsley's Landfill Inc","10045","Landfill Gas","Kinsleys Landfill","LFG","IC",2,1985,1985,1985,6402,76031,0.36541095890411,11876.1324586067,"2013"
"10320","City of Kingfisher - (OK)","2986","Natural Gas Internal Combustion Engine","Kingfisher","NG","IC",9.1,1960.4,1970,1954,65,881,0.000815394651011089,13553.8461538462,"2013"
"10321","City of Kingman - (KS)","1296","Natural Gas Internal Combustion Engine","Kingman Municipal Power and Light Plant","NG","IC",19.1,1977.33333333333,1993,1962,1964,28317,0.0117382677090057,14418.0244399185,"2013"
"10325","Kings River Conservation Dist","56239","Natural Gas Fired Combustion Turbine","Kings River","NG","GT",121,2005,2005,2005,177029,1752554,0.167014793011057,9899.81302498461,"2013"
"10325","Kings River Conservation Dist","7907","Conventional Hydroelectric","Pine Flat","WAT","HY",165,1984,1984,1984,115839,1105220,0.0801432129514321,9541.00087189979,"2013"
"10337","KES Kingsburg LP","10405","Natural Gas Fired Combined Cycle","Kingsburg Cogen","NG","CA",13.1,1990,1990,1990,8307,68928,0.0723883718498379,8297.58035391838,"2013"
"10337","KES Kingsburg LP","10405","Natural Gas Fired Combined Cycle","Kingsburg Cogen","NG","CT",23.1,1990,1990,1990,20717,228682,0.102378975666647,11038.3742819906,"2013"
"10339","Kings Bay Naval Base","54239","Petroleum Liquids","Naval Submarine Base Kings Bay","DFO","IC",30,1987.41666666667,1989,1984,1200,8034,0.0045662100456621,6695,"2013"
"10347","Kinneytown Hydro Co Inc","54385","Conventional Hydroelectric","Kinneytown New Old","WAT","HY",2.3,1990.5,1995,1986,4607,43954,0.228657931308318,9540.69893640113,"2013"
"10349","KIAC Partners","54114","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen","NG","CA",27,1995,1995,1995,110505,0,0.467212075088787,0,"2013"
"10349","KIAC Partners","54114","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen","NG","CT",94.2,1994,1994,1994,527622,5448436,0.639393013989472,10326.4003396371,"2013"
"10362","Kiowa Power Partners LLC","55501","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility","NG","CA",634.4,2003,2003,2003,1081790,2263174,0.194659535202428,2092.06407898021,"2013"
"10362","Kiowa Power Partners LLC","55501","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility","NG","CT",735.6,2003,2003,2003,1421952,17180708,0.220667873397543,12082.4809838869,"2013"
"10363","Koyle Hydro Inc","10781","Conventional Hydroelectric","Koyle Ranch Hydroelectric Project","WAT","HY",1.3,1983,1983,1983,2525,24093,0.221724622409554,9541.78217821782,"2013"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combined Cycle","Cane Island","NG","CT",427.5,2002.66666666667,2011,1995,1901504,22155632,0.50775828460039,11651.6357578001,"2013"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combustion Turbine","Cane Island","NG","GT",42,1994,1994,1994,65018,912414,0.176717764731463,14033.252330124,"2013"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","CT",20,2011,2011,2011,131923,1957225,0.752985159817352,14836.1165225169,"2013"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","IC",10.5,1999.2,2000,1999,0,0,0,NA,"2013"
"10433","Kodiak Electric Assn Inc","57187","Onshore Wind Turbine","Pillar Mountain Wind Project","WND","WT",9,2010.5,2012,2009,26699,254736,0.338647894469812,9541.03149930709,"2013"
"10433","Kodiak Electric Assn Inc","6281","Petroleum Liquids","Kodiak","DFO","IC",22.3,1995.16666666667,2005,1976,5808,58730,0.0297315559923828,10111.914600551,"2013"
"10433","Kodiak Electric Assn Inc","6282","Petroleum Liquids","Port Lions","DFO","IC",1,1970.5,1975,1968,0,252,0,Inf,"2013"
"10433","Kodiak Electric Assn Inc","71","Conventional Hydroelectric","Terror Lake","WAT","HY",22.4,1984,1984,1984,119142,1136736,0.60717343444227,9541.01828070706,"2013"
"10433","Kodiak Electric Assn Inc","7723","Petroleum Liquids","Nymans Plant","DFO","IC",10,1997,2000,1994,0,6740,0,Inf,"2013"
"10451","Kotzebue Electric Assn Inc","6304","Petroleum Liquids","Kotzebue","DFO","IC",11.1,1998.4,2013,1987,18165,173500,0.186813525854622,9551.334984861,"2013"
"10451","Kotzebue Electric Assn Inc","6304","Onshore Wind Turbine","Kotzebue","WND","WT",4.7,2003.36842105263,2012,1997,1196,11411,0.0290488681628291,9540.96989966555,"2013"
"10525","La Farge Municipal Electric Co","4124","Petroleum Liquids","La Farge","DFO","IC",1.5,1990,1990,1990,4,48,0.00030441400304414,12000,"2013"
"10536","City of La Junta - (CO)","506","Petroleum Liquids","La Junta","DFO","IC",17.2,1953.14285714286,1970,1939,-450,0,-0.0029866199426569,0,"2013"
"10538","City of La Plata - (MO)","2140","Petroleum Liquids","La Plata","DFO","IC",3.6,2013,2013,2013,4,168,0.000126839167935058,42000,"2013"
"10542","La Porte City Utilities","1156","Petroleum Liquids","La Porte","DFO","IC",5.4,2004.33333333333,2013,2000,31,441,0.000655335700997801,14225.8064516129,"2013"
"10559","City of La Crosse - (KS)","1297","Petroleum Liquids","La Crosse","DFO","IC",5.5,1967.5,1975,1962,5,112,0.000103777501037775,22400,"2013"
"10575","Lachute Hydro Co Inc","10752","Conventional Hydroelectric","Lachute Hydro Lower","WAT","HY",3.8,1987,1987,1987,13149,125455,0.395007209805335,9541.02973610161,"2013"
"10575","Lachute Hydro Co Inc","10753","Conventional Hydroelectric","Lachute Hydro Upper","WAT","HY",5.2,1987,1987,1987,13149,125455,0.288659114857745,9541.02973610161,"2013"
"10576","Lake Road Generating Co LP","55149","Natural Gas Fired Combined Cycle","Lake Road Generating Plant","NG","CS",840,2002,2002,2002,4600225,33783762,0.625166476407915,7343.93687265297,"2013"
"1058","B Braun Medical Inc","50200","Natural Gas Fired Combustion Turbine","B Braun Medical","NG","GT",6.1,1988.5,1995,1982,35625,193550,0.666685380642264,5432.98245614035,"2013"
"10596","City of Lake Crystal - (MN)","1985","Petroleum Liquids","Lake Crystal","DFO","IC",5.8,1969.25,1999,1952,48,516,0.000944733112895607,10750,"2013"
"10604","Lake Lure Town of","2773","Conventional Hydroelectric","Lake Lure","WAT","HY",3.6,1927,1927,1927,11627,110929,0.368689751395231,9540.63816977724,"2013"
"10606","City of Lake Mills","1154","Petroleum Liquids","Lake Mills","DFO","IC",18.5,1973,1999,1956,45,479,0.000277674935209182,10644.4444444444,"2013"
"10608","City of Lake Park - (IA)","1153","Petroleum Liquids","Lake Park","DFO","IC",4,2005,2005,2005,34,393,0.000970319634703196,11558.8235294118,"2013"
"10620","City of Lake Worth - (FL)","673","Natural Gas Fired Combined Cycle","Tom G Smith","NG","CA",10,1978,1978,1978,132,0,0.00150684931506849,0,"2013"
"10620","City of Lake Worth - (FL)","673","Natural Gas Fired Combined Cycle","Tom G Smith","NG","CT",21.4,1978,1978,1978,563,9580,0.00300324328937823,17015.9857904085,"2013"
"10620","City of Lake Worth - (FL)","673","Petroleum Liquids","Tom G Smith","DFO","GT",30.8,1976,1976,1976,0,0,0,NA,"2013"
"10620","City of Lake Worth - (FL)","673","Petroleum Liquids","Tom G Smith","DFO","IC",10,1965,1965,1965,0,0,0,NA,"2013"
"10620","City of Lake Worth - (FL)","673","Natural Gas Steam Turbine","Tom G Smith","NG","ST",26.5,1967,1967,1967,2482,36451,0.0106918238993711,14686.1402095085,"2013"
"10622","City of Lakefield - (MN)","7415","Petroleum Liquids","Lakefield Utilities","DFO","IC",3.4,1994,2003,1985,26,248,0.000872951920494225,9538.46153846154,"2013"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combined Cycle","Larsen Memorial","NG","CT",86.2,1992,1992,1992,1040,16763,0.00137727913210226,16118.2692307692,"2013"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combustion Turbine","Larsen Memorial","NG","GT",22.4,1962,1962,1962,0,0,0,NA,"2013"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combined Cycle","C D McIntosh Jr","NG","CA",120,2002,2002,2002,726690,0,0.691295662100457,0,"2013"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combined Cycle","C D McIntosh Jr","NG","CT",249,2001,2001,2001,1289497,14552562,0.591176120005135,11285.4562670561,"2013"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combustion Turbine","C D McIntosh Jr","NG","GT",26.6,1973,1973,1973,105,1748,0.000450612833453497,16647.619047619,"2013"
"10623","City of Lakeland - (FL)","676","Petroleum Liquids","C D McIntosh Jr","DFO","IC",5,1970,1970,1970,24,284,0.000547945205479452,11833.3333333333,"2013"
"10623","City of Lakeland - (FL)","676","Conventional Steam Coal","C D McIntosh Jr","BIT","ST",363.8,1982,1982,1982,1291206,14232452,0.405162026403187,11022.6036743943,"2013"
"10623","City of Lakeland - (FL)","676","Natural Gas Steam Turbine","C D McIntosh Jr","NG","ST",229.5,1973.5,1976,1971,21720,240505,0.0108037126570567,11072.9742173112,"2013"
"10623","City of Lakeland - (FL)","7997","Petroleum Liquids","Winston","DFO","IC",50,2001,2001,2001,318,3615,0.000726027397260274,11367.9245283019,"2013"
"10628","City of Lakin - (KS)","7393","Natural Gas Internal Combustion Engine","Lakin Municipal","NG","IC",4.4,1990,1990,1990,11,88,0.000285388127853881,8000,"2013"
"10633","City of Lamar - (CO)","508","Conventional Steam Coal","Lamar Plant","SUB","ST",43.5,1990.5,2009,1972,0,0,0,NA,"2013"
"10633","City of Lamar - (CO)","508","Onshore Wind Turbine","Lamar Plant","WND","WT",6,2004,2004,2004,21978,209692,0.418150684931507,9540.99554099554,"2013"
"10650","City of Lamoni - (IA)","1155","Petroleum Liquids","Lamoni Municipal Utilities","DFO","IC",10.5,1971.5,2011,1940,47,502,0.000510980647966949,10680.8510638298,"2013"
"10657","Lagoon Corp","50942","Natural Gas Internal Combustion Engine","Lagoon Cogeneration Facility","NG","IC",3,1991.33333333333,1996,1989,0,0,0,NA,"2013"
"10685","Lanesboro Public Utility Comm","1987","Petroleum Liquids","Lanesboro","DFO","IC",3.3,1966,2004,1928,10,124,0.00034592500345925,12400,"2013"
"10713","City of Larned - (KS)","1299","Petroleum Liquids","Larned","DFO","IC",16.4,1999.33333333333,2004,1976,-62,3375,-0.00043156253480343,-54435.4838709677,"2013"
"10714","Little Falls Hydroelec Assoc","51034","Conventional Hydroelectric","Little Falls Hydro","WAT","HY",13,1987,1987,1987,57365,547320,0.503731998595012,9541.00932624423,"2013"
"10723","Lateral 10 Ventures","54753","Conventional Hydroelectric","Lateral 10 Ventures","WAT","HY",2.4,1984,1984,1984,5591,53344,0.265934170471842,9541.04811303881,"2013"
"10730","City of Las Animas - (CO)","507","Petroleum Liquids","Las Animas","DFO","IC",5.6,1950.2,1967,1941,0,0,0,NA,"2013"
"1074","Hays Energy, LLC","55144","Natural Gas Fired Combined Cycle","Hays Energy Project","NG","CS",989,2002,2002,2002,2633954,19546692,0.304023943746508,7421.04531817944,"2013"
"10755","Lamar Power Partners LP","55097","Natural Gas Fired Combined Cycle","Lamar Power Project","NG","CA",408.6,2000,2000,2000,1955436,1079971,0.546312500419072,552.291662831205,"2013"
"10755","Lamar Power Partners LP","55097","Natural Gas Fired Combined Cycle","Lamar Power Project","NG","CT",699.7,2000,2000,2000,3238506,36701097,0.52835853330488,11332.7247193613,"2013"
"10760","City of Laurel - (NE)","2249","Natural Gas Internal Combustion Engine","Laurel","NG","IC",4.7,1969.5,1992,1956,13,132,0.000315748566987273,10153.8461538462,"2013"
"10769","City of Laurens - (IA)","1157","Petroleum Liquids","Laurens","DFO","IC",9.1,1988.4,2013,1951,60,780,0.000752671985548698,13000,"2013"
"10777","Town of Laverne - (OK)","56348","Petroleum Liquids","Laverne Diesel Generating Plant","DFO","IC",4,2006,2006,2006,14,168,0.000399543378995434,12000,"2013"
"10810","LAX Airport","10048","Natural Gas Fired Combustion Turbine","Central Utilities Plant LAX","NG","GT",8,1985,1985,1985,24385,144028,0.347959474885845,5906.41787984417,"2013"
"10830","City of Lebanon - (OH)","2921","Petroleum Liquids","Lebanon","DFO","GT",20,1976,1986,1966,0,0,0,NA,"2013"
"10830","City of Lebanon - (OH)","2921","Petroleum Liquids","Lebanon","DFO","IC",10.6,1962,1970,1955,0,0,0,NA,"2013"
"10849","Wyeth-Averst Lederle","10521","Natural Gas Fired Combined Cycle","Lederle Laboratories","NG","CA",6.8,1995,1998,1990,12203,52634,0.204858313188289,4313.20167172007,"2013"
"10849","Wyeth-Averst Lederle","10521","Natural Gas Fired Combined Cycle","Lederle Laboratories","NG","CT",16.6,1991,1991,1991,137480,1267437,0.945425537767508,9219.06459121327,"2013"
"109","Ag Processing Inc","10223","Conventional Steam Coal","AG Processing Inc","SUB","ST",8.5,1982,1982,1982,29879,142920,0.401275852806876,4783.29261354128,"2013"
"10908","City of Lenox - (IA)","1158","Petroleum Liquids","Lenox","DFO","IC",4.1,1970,2001,1948,32,513,0.000890967813787727,16031.25,"2013"
"10944","PUD No 1 of Lewis County","7427","Conventional Hydroelectric","Cowlitz Falls","WAT","HY",70,1994,1994,1994,252687,2410886,0.412079256360078,9540.99736037073,"2013"
"11017","City of Lincoln Center - (KS)","1300","Natural Gas Internal Combustion Engine","Lincoln","NG","IC",10.6,1966.5,1979,1958,94,999,0.00101232015163264,10627.6595744681,"2013"
"11018","Lincoln Electric System","2250","Natural Gas Fired Combustion Turbine","J Street","NG","GT",27,1972,1972,1972,282,4535,0.00119228817858955,16081.5602836879,"2013"
"11018","Lincoln Electric System","6373","Natural Gas Fired Combustion Turbine","Rokeby","NG","GT",263.2,1991,2001,1975,15442,221249,0.00669751287282619,14327.7425203989,"2013"
"11018","Lincoln Electric System","6373","Petroleum Liquids","Rokeby","DFO","IC",2.9,1997,1997,1997,45,510,0.00177137458667926,11333.3333333333,"2013"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station","NG","CA",28.2,2004,2004,2004,5167,58,0.0209163185336313,11.2250822527579,"2013"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station","NG","CT",121,2003.5,2004,2003,73159,783338,0.0690205290765689,10707.3360762176,"2013"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combustion Turbine","Terry Bundy Generating Station","NG","GT",60.5,2003,2003,2003,0,0,0,NA,"2013"
"11018","Lincoln Electric System","7887","Petroleum Liquids","Terry Bundy Generating Station","DFO","IC",1.8,2004,2004,2004,36,298,0.00228310502283105,8277.77777777778,"2013"
"11018","Lincoln Electric System","7965","Onshore Wind Turbine","Salt Valley Wind Plant","WND","WT",1.2,1998.5,1999,1998,2834,27039,0.269596651445967,9540.9315455187,"2013"
"11059","Pasadena Cogeneration LP","55047","Natural Gas Fired Combined Cycle","Pasadena Cogeneration","NG","CA",270,1999,2000,1998,1322408,0,0.559110434635549,0,"2013"
"11059","Pasadena Cogeneration LP","55047","Natural Gas Fired Combined Cycle","Pasadena Cogeneration","NG","CT",545,1999.33333333333,2000,1998,2676789,26810659,0.560678019354028,10015.977725551,"2013"
"11064","Litchfield Public Utilities","1989","Petroleum Liquids","Litchfield","DFO","IC",15.7,1996.57142857143,2010,1963,28,741,0.00020358898292761,26464.2857142857,"2013"
"11079","Little Rock Wastewater Utility","10050","Other Waste Biomass","Fourche Creek Wastewater","OBG","IC",1.3,2009,2009,2009,5331,59459,0.468124341412013,11153.4421309323,"2013"
"11082","Littlewood Irrigation District","54386","Conventional Hydroelectric","Little Wood Hydro Project","WAT","HY",2.8,1985,1985,1985,3115,29719,0.126997716894977,9540.60995184591,"2013"
"11118","Lockhart Power Co","3275","Conventional Hydroelectric","Lockhart","WAT","HY",18,1921,1921,1921,91778,875655,0.582052257737189,9541.01200723485,"2013"
"11118","Lockhart Power Co","57030","Petroleum Liquids","Pacolet Diesel Generation Facility","DFO","IC",5.4,2006,2006,2006,156,2655,0.00329781836631152,17019.2307692308,"2013"
"11118","Lockhart Power Co","57885","Landfill Gas","Wellford Renewable Energy Plant","LFG","IC",1.6,2011,2011,2011,12203,134078,0.870647831050228,10987.2982053593,"2013"
"11118","Lockhart Power Co","57886","Petroleum Liquids","City West Diesel Plant","DFO","IC",7.2,2011,2011,2011,338,3285,0.00535895484525621,9718.9349112426,"2013"
