"Utility.ID","Utility.Name","Plant.Code","Technology","Plant.Name","Energy.Source.1","Prime.Mover","Nameplate.Capacity","Average.Operating.Year","Min.Operating.Year","Max.Operating.Year","Net.Generation.MWh","Electric.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
"10023","TC Ravenswood LLC","2500","Natural Gas Fired Combined Cycle","Ravenswood","NG","CA",80,2003,2003,2003,466610,0,0.665824771689498,0,"2015"
"10023","TC Ravenswood LLC","2500","Natural Gas Fired Combined Cycle","Ravenswood","NG","CT",170,2003,2003,2003,1047181,11108978,0.703183588503895,10608.460237533,"2015"
"10023","TC Ravenswood LLC","2500","Natural Gas Fired Combustion Turbine","Ravenswood","NG","GT",523,1968.875,1969,1967,16990,292677,0.00370840863651047,17226.4273101825,"2015"
"10023","TC Ravenswood LLC","2500","Natural Gas Steam Turbine","Ravenswood","NG","ST",1827,1963.66666666667,1965,1963,3207769,34848563,0.200428941324076,10863.8006664445,"2015"
"10035","Kansas Municipal Energy Agency","59045","Natural Gas Internal Combustion Engine","Jameson Energy Center","NG","IC",27.6,2014,2014,2014,1754,31727,0.00725464893124214,18088.3694412771,"2015"
"10046","Kas Brothers Windfarm LLC","55809","Onshore Wind Turbine","Kas Brothers Windfarm","WND","WT",1.5,2001,2001,2001,3110,28983,0.236681887366819,9319.29260450161,"2015"
"1005","Avalon/Mayo Hydropower LLC","54801","Conventional Hydroelectric","Avalon/Mayo Hydropower","WAT","HY",1.2,1999,2000,1997,4041,37658,0.384417808219178,9318.98045038357,"2015"
"10056","City of Kaukauna","4118","Natural Gas Fired Combustion Turbine","Kaukauna Gas Turbine","NG","GT",18,1969,1969,1969,100,1883,0.000634195839675292,18830,"2015"
"10056","City of Kaukauna","4119","Conventional Hydroelectric","Little Chute","WAT","HY",3.3,1948,1948,1948,21694,202165,0.750449702504497,9318.9361113672,"2015"
"10056","City of Kaukauna","4120","Conventional Hydroelectric","New Badger","WAT","HY",8.2,2014,2014,2014,41291,384791,0.574827374986079,9319.00414133831,"2015"
"10056","City of Kaukauna","4122","Conventional Hydroelectric","Rapide Croche","WAT","HY",2.4,1926,1926,1926,16285,151761,0.774590943683409,9319.0666257292,"2015"
"10056","City of Kaukauna","4201","Conventional Hydroelectric","Combined Locks","WAT","HY",6.2,1988,1988,1988,41325,385107,0.760881573133009,9318.98366606171,"2015"
"10056","City of Kaukauna","54885","Conventional Hydroelectric","Kimberly Mill","WAT","HY",2.1,1926.66666666667,1927,1926,12581,117243,0.683898673624701,9319.05253954376,"2015"
"10056","City of Kaukauna","7822","Conventional Hydroelectric","Kaukauna City Hydro","WAT","HY",4.8,1941,1942,1940,34332,319940,0.816495433789954,9319.00267971572,"2015"
"10071","Kauai Island Utility Cooperative","56258","All Other","Kapaia Power Station","OTH","GT",39.1,2002,2002,2002,179587,1765850,0.524317112193299,9832.8386798599,"2015"
"10071","Kauai Island Utility Cooperative","58639","Solar Photovoltaic","KRS I Anahola Solar","SUN","PV",12,2015,2015,2015,6925,64534,0.0658770928462709,9318.98916967509,"2015"
"10071","Kauai Island Utility Cooperative","58640","Solar Photovoltaic","KRS II Koloa Solar","SUN","PV",12,2014,2014,2014,18014,167872,0.171366057838661,9318.97413123127,"2015"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","GT",43,1975,1977,1973,13544,234690,0.0359562493363067,17327.9681039575,"2015"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","IC",46.5,1977.11111111111,1991,1964,131894,1251901,0.323793391270192,9491.72062413756,"2015"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","ST",10,1969,1969,1969,1669,31354,0.0190525114155251,18786.0994607549,"2015"
"10077","Kaweah Delta Hospital","10042","Natural Gas Fired Combustion Turbine","Kaweah Delta District Hospital","NG","GT",3.5,2008,2008,2008,0,332397,0,Inf,"2015"
"1009","City of Austin - (MN)","1961","Natural Gas Steam Turbine","Austin Northeast","NG","ST",31.9,1971,1971,1971,0,0,0,NA,"2015"
"10099","Kaweah River Power Authority","54343","Conventional Hydroelectric","Terminus Hydroelectric Project","WAT","HY",20.1,1990,1990,1990,5357,49921,0.0304243622072287,9318.83516893784,"2015"
"1015","Austin Energy","3548","Natural Gas Fired Combustion Turbine","Decker Creek","NG","GT",206,1988,1988,1988,45785,578121,0.0253718357937669,12626.864693677,"2015"
"1015","Austin Energy","3548","Natural Gas Steam Turbine","Decker Creek","NG","ST",726,1974.5,1978,1971,556843,6433503,0.0875572348642087,11553.5312466889,"2015"
"1015","Austin Energy","56374","Natural Gas Fired Combustion Turbine","Robert Mueller Energy Center","NG","GT",4.6,2006,2006,2006,27647,255405,0.686097875719674,9238.07284696351,"2015"
"1015","Austin Energy","56374","Petroleum Liquids","Robert Mueller Energy Center","DFO","IC",1.5,2006,2006,2006,18,185,0.00136986301369863,10277.7777777778,"2015"
"1015","Austin Energy","7900","Natural Gas Fired Combined Cycle","Sand Hill","NG","CA",190,2004,2004,2004,515161,985316,0.309517543859649,1912.63702027133,"2015"
"1015","Austin Energy","7900","Natural Gas Fired Combined Cycle","Sand Hill","NG","CT",198,2004,2004,2004,808667,9318655,0.466230224620636,11523.4762887567,"2015"
"1015","Austin Energy","7900","Natural Gas Fired Combustion Turbine","Sand Hill","NG","GT",308.4,2004,2010,2001,307519,2977614,0.113829146160179,9682.69928036967,"2015"
"10152","City of Kennett - (MO)","2139","Petroleum Liquids","Kennett","DFO","IC",3,1944.5,1949,1942,0,714,0,Inf,"2015"
"10152","City of Kennett - (MO)","2139","Natural Gas Internal Combustion Engine","Kennett","NG","IC",41.5,1971.22222222222,2001,1951,-39,137341,-0.000107278428783628,-3521564.1025641,"2015"
"10171","Kentucky Utilities Co","1354","Conventional Hydroelectric","Dix Dam","WAT","HY",28.2,1925,1925,1925,97943,912732,0.396478998672237,9319.01207845379,"2015"
"10171","Kentucky Utilities Co","1355","Natural Gas Fired Combustion Turbine","E W Brown","NG","GT",980.6,1997,2001,1994,795096,9561181,0.0925600485025942,12025.1906687997,"2015"
"10171","Kentucky Utilities Co","1355","Conventional Steam Coal","E W Brown","BIT","ST",757.1,1963.66666666667,1971,1957,2028674,23519330,0.305882697073488,11593.4497114864,"2015"
"10171","Kentucky Utilities Co","1356","Conventional Steam Coal","Ghent","BIT","ST",2225.9,1979,1984,1974,11353788,122966860,0.582278862728759,10830.4699717839,"2015"
"10171","Kentucky Utilities Co","1358","Natural Gas Fired Combustion Turbine","Haefling","NG","GT",41.4,1970,1970,1970,2209,48585,0.00609103743409878,21994.1149841557,"2015"
"10179","Kenyon Municipal Utilities","1983","Petroleum Liquids","Kenyon Municipal","DFO","IC",5.4,1997,1997,1997,22,307,0.000465076949095214,13954.5454545455,"2015"
"10203","Kern River Cogeneration Co","10496","Natural Gas Fired Combustion Turbine","Kern River Cogeneration","NG","GT",300,1985,1985,1985,719295,3426183,0.273704337899543,4763.2515171105,"2015"
"10210","Ketchikan Public Utilities","58977","Conventional Hydroelectric","Whitman","WAT","HY",4.8,2015,2015,2015,8712,81187,0.207191780821918,9318.98530762167,"2015"
"10210","Ketchikan Public Utilities","6580","Conventional Hydroelectric","Beaver Falls","WAT","HY",5.4,1951.66666666667,1954,1947,45980,428487,0.972010823608997,9318.98651587647,"2015"
"10210","Ketchikan Public Utilities","6581","Conventional Hydroelectric","Silvis","WAT","HY",2.1,1968,1968,1968,13607,126804,0.73967166775386,9319.02697141177,"2015"
"10210","Ketchikan Public Utilities","70","Conventional Hydroelectric","Swan Lake","WAT","HY",22.4,1984,1984,1984,61089,569290,0.311322773972603,9319.0263386207,"2015"
"10210","Ketchikan Public Utilities","84","Conventional Hydroelectric","Ketchikan","WAT","HY",4.2,1948,1954,1938,23133,215577,0.628750815394651,9319.02476980936,"2015"
"10210","Ketchikan Public Utilities","85","Petroleum Liquids","S W Bailey","DFO","IC",25.9,1978.25,1998,1969,-968,9439,-0.00426649741718235,-9751.03305785124,"2015"
"10230","Keystone Recovery Inc","54934","Landfill Gas","Keystone Recovery","LFG","IC",5.6,1995.42857142857,1996,1995,42622,578091,0.868843770384866,13563.2067946131,"2015"
"10260","City of Kimball - (NE)","2248","Natural Gas Internal Combustion Engine","Kimball","NG","IC",9.6,1958,1974,1944,0,1,0,Inf,"2015"
"10273","Kimberly-Clark Corp","50410","Petroleum Coke","Chester Operations","PC","ST",67,1986,1986,1986,158147,1228036,0.269452395556464,7765.15520370288,"2015"
"10320","City of Kingfisher - (OK)","2986","Natural Gas Internal Combustion Engine","Kingfisher","NG","IC",9.1,1960.4,1970,1954,6,117,7.52671985548698e-05,19500,"2015"
"10321","City of Kingman - (KS)","1296","Natural Gas Internal Combustion Engine","Kingman Municipal Power and Light Plant","NG","IC",19.1,1977.33333333333,1993,1962,2937,37222,0.0175536111310335,12673.4763363977,"2015"
"10325","Kings River Conservation Dist","7907","Conventional Hydroelectric","Pine Flat","WAT","HY",165,1984,1984,1984,20950,195233,0.0144942576449426,9318.99761336515,"2015"
"10337","KES Kingsburg LP","10405","Natural Gas Fired Combined Cycle","Kingsburg Cogen","NG","CA",13.1,1990,1990,1990,15343,137993,0.133701070096553,8993.87342762172,"2015"
"10337","KES Kingsburg LP","10405","Natural Gas Fired Combined Cycle","Kingsburg Cogen","NG","CT",23.1,1990,1990,1990,40348,417738,0.199391171993912,10353.3756320016,"2015"
"10339","Kings Bay Naval Base","54239","Petroleum Liquids","Naval Submarine Base Kings Bay","DFO","IC",30,1987.41666666667,1989,1984,2862,20725,0.0108904109589041,7241.43955276031,"2015"
"10347","Kinneytown Hydro Co Inc","54385","Conventional Hydroelectric","Kinneytown New Old","WAT","HY",2.3,1990.5,1995,1986,3221,30016,0.159866984316061,9318.84507916796,"2015"
"10349","KIAC Partners","54114","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen","NG","CA",27,1995,1995,1995,143313,0,0.605923389142567,0,"2015"
"10349","KIAC Partners","54114","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen","NG","CT",94.2,1994,1994,1994,569563,6076481,0.690218761209512,10668.6722978845,"2015"
"10362","Kiowa Power Partners LLC","55501","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility","NG","CA",634.4,2003,2003,2003,1160181,2437838,0.208765374250721,2101.25661426967,"2015"
"10362","Kiowa Power Partners LLC","55501","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility","NG","CT",735.6,2003,2003,2003,1597985,19010904,0.247985833327126,11896.7975293886,"2015"
"10363","Koyle Hydro Inc","10781","Conventional Hydroelectric","Koyle Ranch Hydroelectric Project","WAT","HY",1.3,1983,1983,1983,2493,23234,0.218914646996839,9319.69514640995,"2015"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combined Cycle","Cane Island","NG","CA",266,2002.66666666667,2011,1995,1422380,878450,0.610421601950081,617.591642177196,"2015"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combined Cycle","Cane Island","NG","CT",427.5,2002.66666666667,2011,1995,2340465,26738240,0.624973964591845,11424.3280715584,"2015"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combustion Turbine","Cane Island","NG","GT",42,1994,1994,1994,3931,45623,0.0106843879104153,11605.9526837955,"2015"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","CA",6,2011,2011,2011,36938,0,0.702777777777778,0,"2015"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","CT",20,2011,2011,2011,117321,1719728,0.669640410958904,14658.3135159093,"2015"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","IC",10.5,1999.2,2000,1999,0,0,0,NA,"2015"
"10433","Kodiak Electric Assn Inc","57187","Onshore Wind Turbine","Pillar Mountain Wind Project","WND","WT",9,2010.5,2012,2009,29107,271247,0.369190766108574,9318.96107465558,"2015"
"10433","Kodiak Electric Assn Inc","60250","Petroleum Liquids","Swampy Acres","DFO","IC",8.4,2006.33333333333,2015,2002,0,937,0,Inf,"2015"
"10433","Kodiak Electric Assn Inc","6281","Petroleum Liquids","Kodiak","DFO","IC",18.3,1991.75,2005,1976,0,1971,0,Inf,"2015"
"10433","Kodiak Electric Assn Inc","6282","Petroleum Liquids","Port Lions","DFO","IC",1,1970.5,1975,1968,0,0,0,NA,"2015"
"10433","Kodiak Electric Assn Inc","71","Conventional Hydroelectric","Terror Lake","WAT","HY",33.6,1994,2014,1984,128893,1201154,0.437911094803218,9319.00103186364,"2015"
"10433","Kodiak Electric Assn Inc","7723","Petroleum Liquids","Nymans Plant","DFO","IC",10,1997,2000,1994,0,336,0,Inf,"2015"
"10451","Kotzebue Electric Assn Inc","6304","Petroleum Liquids","Kotzebue","DFO","IC",11.1,1998.4,2013,1987,20892,172469,0.214858694310749,8255.26517327207,"2015"
"10451","Kotzebue Electric Assn Inc","6304","Onshore Wind Turbine","Kotzebue","WND","WT",4.5,2003.36842105263,2012,1997,3239,30185,0.0821664129883308,9319.23433158382,"2015"
"10525","La Farge Municipal Electric Co","4124","Petroleum Liquids","La Farge","DFO","IC",1.5,1990,1990,1990,2,43,0.00015220700152207,21500,"2015"
"10536","City of La Junta - (CO)","506","Petroleum Liquids","La Junta","DFO","IC",17.2,1953.14285714286,1970,1939,-1136,0,-0.00753955612190719,0,"2015"
"10538","City of La Plata - (MO)","2140","Petroleum Liquids","La Plata","DFO","IC",3.6,2013,2013,2013,2,12,6.34195839675292e-05,6000,"2015"
"10542","La Porte City Utilities","1156","Petroleum Liquids","La Porte","DFO","IC",5.4,2004.33333333333,2013,2000,25,441,0.000528496533062743,17640,"2015"
"10559","City of La Crosse - (KS)","1297","Petroleum Liquids","La Crosse","DFO","IC",5.5,1967.5,1975,1962,19,280,0.000394354503943545,14736.8421052632,"2015"
"10575","Lachute Hydro Co Inc","10752","Conventional Hydroelectric","Lachute Hydro Lower","WAT","HY",3.8,1987,1987,1987,23148,215715,0.695385724585436,9318.9476412649,"2015"
"10575","Lachute Hydro Co Inc","10753","Conventional Hydroelectric","Lachute Hydro Upper","WAT","HY",5.2,1987,1987,1987,11574,107858,0.254083245521602,9318.99084154139,"2015"
"10576","Lake Road Generating Co LP","55149","Natural Gas Fired Combined Cycle","Lake Road Generating Plant","NG","CS",840,2002,2002,2002,4732544,34939742,0.643148510545771,7382.86680483055,"2015"
"1058","B Braun Medical Inc","50200","Natural Gas Fired Combustion Turbine","B Braun Medical","NG","GT",6.1,1988.5,1995,1982,40230,218569,0.752863238266337,5432.98533432762,"2015"
"10596","City of Lake Crystal - (MN)","1985","Petroleum Liquids","Lake Crystal","DFO","IC",5.8,1969.25,1999,1952,26,260,0.000511730436151787,10000,"2015"
"10604","Lake Lure Town of","2773","Conventional Hydroelectric","Lake Lure","WAT","HY",3.6,1927,1927,1927,6272,58448,0.198883815322172,9318.87755102041,"2015"
"10606","City of Lake Mills","1154","Petroleum Liquids","Lake Mills","DFO","IC",18.5,1973,1999,1956,67,733,0.000413427125755893,10940.2985074627,"2015"
"10608","City of Lake Park - (IA)","1153","Petroleum Liquids","Lake Park","DFO","IC",4,2005,2005,2005,16231,141,0.463213470319635,8.68708027847945,"2015"
"10620","City of Lake Worth - (FL)","673","Natural Gas Fired Combined Cycle","Tom G Smith","NG","CA",10,1978,1978,1978,924,0,0.0105479452054795,0,"2015"
"10620","City of Lake Worth - (FL)","673","Natural Gas Fired Combined Cycle","Tom G Smith","NG","CT",21.4,1978,1978,1978,4207,65669,0.022441642128622,15609.4604231044,"2015"
"10620","City of Lake Worth - (FL)","673","Petroleum Liquids","Tom G Smith","DFO","GT",30.8,1976,1976,1976,-116,0,-0.000429935361442211,0,"2015"
"10620","City of Lake Worth - (FL)","673","Petroleum Liquids","Tom G Smith","DFO","IC",10,1965,1965,1965,-321,0,-0.00366438356164384,0,"2015"
"10620","City of Lake Worth - (FL)","673","Natural Gas Steam Turbine","Tom G Smith","NG","ST",26.5,1967,1967,1967,794,15337,0.00342034978892048,19316.120906801,"2015"
"10622","City of Lakefield - (MN)","7415","Petroleum Liquids","Lakefield Utilities","DFO","IC",3.4,1994,2003,1985,13,184,0.000436475960247112,14153.8461538462,"2015"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combined Cycle","Larsen Memorial","NG","CA",25,1956,1956,1956,138,0,0.00063013698630137,0,"2015"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combined Cycle","Larsen Memorial","NG","CT",86.2,1992,1992,1992,2451,46875,0.00324587610844484,19124.847001224,"2015"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combustion Turbine","Larsen Memorial","NG","GT",22.4,1962,1962,1962,0,0,0,NA,"2015"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combined Cycle","C D McIntosh Jr","NG","CA",120,2002,2002,2002,738808,0,0.702823439878234,0,"2015"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combined Cycle","C D McIntosh Jr","NG","CT",249,2001,2001,2001,1359110,15308941,0.623090535658616,11263.9455231733,"2015"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combustion Turbine","C D McIntosh Jr","NG","GT",26.6,1973,1973,1973,129,2463,0.000553610052528582,19093.023255814,"2015"
"10623","City of Lakeland - (FL)","676","Petroleum Liquids","C D McIntosh Jr","DFO","IC",5,1970,1970,1970,14,138,0.000319634703196347,9857.14285714286,"2015"
"10623","City of Lakeland - (FL)","676","Conventional Steam Coal","C D McIntosh Jr","BIT","ST",363.8,1982,1982,1982,1303438,14851563,0.409000253538876,11394.1460967073,"2015"
"10623","City of Lakeland - (FL)","676","Natural Gas Steam Turbine","C D McIntosh Jr","NG","ST",126,1976,1976,1976,76995,892713,0.0697570123939987,11594.428209624,"2015"
"10623","City of Lakeland - (FL)","7997","Petroleum Liquids","Winston","DFO","IC",50,2001,2001,2001,300,9676,0.000684931506849315,32253.3333333333,"2015"
"10628","City of Lakin - (KS)","7393","Natural Gas Internal Combustion Engine","Lakin Municipal","NG","IC",4.4,1990,1990,1990,2,19,5.18887505188875e-05,9500,"2015"
"10633","City of Lamar - (CO)","508","Conventional Steam Coal","Lamar Plant","SUB","ST",43.5,1990.5,2009,1972,0,0,0,NA,"2015"
"10633","City of Lamar - (CO)","508","Onshore Wind Turbine","Lamar Plant","WND","WT",6,2004,2004,2004,9806,91383,0.186567732115677,9319.0903528452,"2015"
"10650","City of Lamoni - (IA)","1155","Petroleum Liquids","Lamoni Municipal Utilities","DFO","IC",10.5,1971.5,2011,1940,38,381,0.000413133289845619,10026.3157894737,"2015"
"10657","Lagoon Corp","50942","Natural Gas Internal Combustion Engine","Lagoon Cogeneration Facility","NG","IC",3,1991.33333333333,1996,1989,0,0,0,NA,"2015"
"10685","Lanesboro Public Utility Comm","1987","Conventional Hydroelectric","Lanesboro","WAT","HY",0.3,1923,1923,1923,435,4052,0.165525114155251,9314.94252873563,"2015"
"10685","Lanesboro Public Utility Comm","1987","Petroleum Liquids","Lanesboro","DFO","IC",3.3,1966,2004,1928,4,107,0.0001383700013837,26750,"2015"
"10713","City of Larned - (KS)","1299","Petroleum Liquids","Larned","DFO","IC",16.4,1999.33333333333,2004,1976,-145,2599,-0.00100929947655641,-17924.1379310345,"2015"
"10714","Little Falls Hydroelec Assoc","51034","Conventional Hydroelectric","Little Falls Hydro","WAT","HY",13,1987,1987,1987,44879,418228,0.394090270460133,9319.01334699971,"2015"
"10723","Lateral 10 Ventures","54753","Conventional Hydroelectric","Lateral 10 Ventures","WAT","HY",2.4,1984,1984,1984,5927,55234,0.281915905631659,9319.04842247343,"2015"
"10730","City of Las Animas - (CO)","507","Petroleum Liquids","Las Animas","DFO","IC",5.6,1950.2,1967,1941,0,0,0,NA,"2015"
"1074","Hays Energy, LLC","55144","Natural Gas Fired Combined Cycle","Hays Energy Project","NG","CS",989,2002,2002,2002,4543717,33968808,0.524458195400548,7475.99553405285,"2015"
"10755","Lamar Power Partners LP","55097","Natural Gas Fired Combined Cycle","Lamar Power Project","NG","CA",408.6,2000,2000,2000,2244310,1788232,0.627018530811301,796.784757898864,"2015"
"10755","Lamar Power Partners LP","55097","Natural Gas Fired Combined Cycle","Lamar Power Project","NG","CT",699.7,2000,2000,2000,3754811,42632736,0.612593100891902,11354.162965859,"2015"
"10760","City of Laurel - (NE)","2249","Natural Gas Internal Combustion Engine","Laurel","NG","IC",4.7,1969.5,1992,1956,0,0,0,NA,"2015"
"10769","City of Laurens - (IA)","1157","Petroleum Liquids","Laurens","DFO","IC",9.1,1988.4,2013,1951,41,432,0.00051432585679161,10536.5853658537,"2015"
"10777","Town of Laverne - (OK)","56348","Petroleum Liquids","Laverne Diesel Generating Plant","DFO","IC",4,2006,2006,2006,32,300,0.00091324200913242,9375,"2015"
"10810","LAX Airport","58258","Natural Gas Fired Combustion Turbine","Central Utilities Plant LAX 2","NG","GT",9.2,2015,2015,2015,10810,119869,0.134132420091324,11088.7141535615,"2015"
"10830","City of Lebanon - (OH)","2921","Petroleum Liquids","Lebanon","DFO","GT",20,1976,1986,1966,0,0,0,NA,"2015"
"10830","City of Lebanon - (OH)","2921","Petroleum Liquids","Lebanon","DFO","IC",10.6,1962,1970,1955,0,0,0,NA,"2015"
"10849","Wyeth-Averst Lederle","10521","Natural Gas Fired Combined Cycle","Lederle Laboratories","NG","CA",6.8,1995,1998,1990,8553,48612,0.143583803384367,5683.61978253244,"2015"
"10849","Wyeth-Averst Lederle","10521","Natural Gas Fired Combined Cycle","Lederle Laboratories","NG","CT",16.6,1991,1991,1991,134644,1214263,0.925922869560434,9018.32239089748,"2015"
"109","Ag Processing Inc","10223","Conventional Steam Coal","AG Processing Inc","SUB","ST",8.5,1982,1982,1982,0,0,0,NA,"2015"
"10908","City of Lenox - (IA)","1158","Petroleum Liquids","Lenox","DFO","IC",4.1,1970,2001,1948,52,627,0.00144782269740506,12057.6923076923,"2015"
"10944","PUD No 1 of Lewis County","7427","Conventional Hydroelectric","Cowlitz Falls","WAT","HY",70,1994,1994,1994,188677,1758280,0.307692433137639,9318.99489603926,"2015"
"11017","City of Lincoln Center - (KS)","1300","Natural Gas Internal Combustion Engine","Lincoln","NG","IC",10.6,1966.5,1979,1958,2,27,2.15387266304816e-05,13500,"2015"
"11018","Lincoln Electric System","2250","Natural Gas Fired Combustion Turbine","J Street","NG","GT",27,1972,1972,1972,740,16470,0.00312869947573144,22256.7567567568,"2015"
"11018","Lincoln Electric System","6373","Natural Gas Fired Combustion Turbine","Rokeby","NG","GT",263.2,1991,2001,1975,36012,414305,0.0156191447724528,11504.6373431079,"2015"
"11018","Lincoln Electric System","6373","Petroleum Liquids","Rokeby","DFO","IC",2.9,1997,1997,1997,31,366,0.00122028027082349,11806.4516129032,"2015"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station","NG","CA",28.2,2004,2004,2004,6083,13,0.0246243401664562,2.13710340292619,"2015"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station","NG","CT",121,2003.5,2004,2003,25575,289557,0.0241282689912827,11321.8768328446,"2015"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combustion Turbine","Terry Bundy Generating Station","NG","GT",60.5,2003,2003,2003,38920,462215,0.0734367334616401,11876.0277492292,"2015"
"11018","Lincoln Electric System","7887","Petroleum Liquids","Terry Bundy Generating Station","DFO","IC",1.8,2004,2004,2004,35,294,0.00221968543886352,8400,"2015"
"11018","Lincoln Electric System","7887","Landfill Gas","Terry Bundy Generating Station","LFG","IC",4.8,2014,2014,2014,5708,50343,0.135749619482496,8819.72669936931,"2015"
"11018","Lincoln Electric System","7965","Onshore Wind Turbine","Salt Valley Wind Plant","WND","WT",1.2,1998.5,1999,1998,2360,21992,0.224505327245053,9318.64406779661,"2015"
"11059","Pasadena Cogeneration LP","55047","Natural Gas Fired Combined Cycle","Pasadena Cogeneration","NG","CA",270,1999,2000,1998,1604918,0,0.678554879079993,0,"2015"
"11059","Pasadena Cogeneration LP","55047","Natural Gas Fired Combined Cycle","Pasadena Cogeneration","NG","CT",545,1999.33333333333,2000,1998,3126229,31711127,0.654817351598174,10143.5713762491,"2015"
"11064","Litchfield Public Utilities","1989","Petroleum Liquids","Litchfield","DFO","IC",15.7,1996.57142857143,2010,1963,38,732,0.000276299333973184,19263.1578947368,"2015"
