"Utility.ID","Utility.Name","Plant.Code","Technology","Plant.Name","Energy.Source.1","Prime.Mover","Nameplate.Capacity","Average.Operating.Year","Min.Operating.Year","Max.Operating.Year","Net.Generation.MWh","Electric.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
"10071","Kauai Island Utility Cooperative","58640","Solar Photovoltaic","KRS II Koloa Solar","SUN","PV",12,2014,2014,2014,22527,207971,0.214297945205479,9232.07706307986,"2016"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","GT",43,1975,1977,1973,3978,89478,0.0105606881172348,22493.2126696833,"2016"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","IC",46.5,1977.11111111111,1991,1964,108280,1025727,0.265822163303383,9472.9128186184,"2016"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen (HI)","DFO","ST",10,1969,1969,1969,459,8852,0.00523972602739726,19285.4030501089,"2016"
"10077","Kaweah Delta Hospital","10042","Natural Gas Fired Combustion Turbine","Kaweah Delta District Hospital","NG","GT",3.5,2008,2008,2008,20233,336125,0.659915198956295,16612.7119062917,"2016"
"10099","Kaweah River Power Authority","54343","Conventional Hydroelectric","Terminus Hydroelectric Project","WAT","HY",20.1,1990,1990,1990,29869,275751,0.169636974942638,9232.01312397469,"2016"
"1015","Austin Energy","3548","Natural Gas Fired Combustion Turbine","Decker Creek","NG","GT",206,1988,1988,1988,39246,538486,0.0217482377975795,13720.786831779,"2016"
"1015","Austin Energy","3548","Natural Gas Steam Turbine","Decker Creek","NG","ST",726,1974.5,1978,1971,483099,5593671,0.0759618287482546,11578.7260996193,"2016"
"1015","Austin Energy","56374","Natural Gas Fired Combustion Turbine","Robert Mueller Energy Center","NG","GT",4.6,2006,2006,2006,28290,326449,0.702054794520548,11539.3778720396,"2016"
"1015","Austin Energy","56374","Petroleum Liquids","Robert Mueller Energy Center","DFO","IC",1.5,2006,2006,2006,21,236,0.00159817351598174,11238.0952380952,"2016"
"1015","Austin Energy","7900","Natural Gas Fired Combined Cycle","Sand Hill","NG","CA",190,2004,2004,2004,505728,663270,0.303850036049027,1311.51528094153,"2016"
"1015","Austin Energy","7900","Natural Gas Fired Combined Cycle","Sand Hill","NG","CT",198,2004,2004,2004,819917,10048491,0.472716318435496,12255.4978125835,"2016"
"1015","Austin Energy","7900","Natural Gas Fired Combustion Turbine","Sand Hill","NG","GT",308.4,2004,2010,2001,284753,2461171,0.105402238094392,8643.17847397569,"2016"
"10152","City of Kennett - (MO)","2139","Petroleum Liquids","Kennett","DFO","IC",3,1944.5,1949,1942,340,5031,0.012937595129376,14797.0588235294,"2016"
"10152","City of Kennett - (MO)","2139","Natural Gas Internal Combustion Engine","Kennett","NG","IC",41.5,1971.22222222222,2001,1951,2468,36495,0.00678879903174341,14787.2771474878,"2016"
"10171","Kentucky Utilities Co","1354","Conventional Hydroelectric","Dix Dam","WAT","HY",28.2,1925,1925,1925,78642,726023,0.318347420577091,9232.00071208769,"2016"
"10171","Kentucky Utilities Co","1355","Natural Gas Fired Combustion Turbine","E W Brown","NG","GT",980.6,1997,2001,1994,517879,6597638,0.0602881983540037,12739.728778344,"2016"
"10171","Kentucky Utilities Co","1355","Solar Photovoltaic","E W Brown","SUN","PV",10,2016,2016,2016,11732,108311,0.133926940639269,9232.10023866348,"2016"
"10171","Kentucky Utilities Co","1355","Conventional Steam Coal","E W Brown","BIT","ST",757.1,1963.66666666667,1971,1957,1727531,20144810,0.260476469633889,11661.0411043275,"2016"
"10171","Kentucky Utilities Co","1356","Conventional Steam Coal","Ghent","BIT","ST",2225.9,1979,1984,1974,11763004,126233252,0.603265499707573,10731.3788212603,"2016"
"10171","Kentucky Utilities Co","1358","Natural Gas Fired Combustion Turbine","Haefling","NG","GT",41.4,1970,1970,1970,114,5315,0.000314340546621666,46622.8070175439,"2016"
"10179","Kenyon Municipal Utilities","1983","Petroleum Liquids","Kenyon Municipal","DFO","IC",5.4,1997,1997,1997,41,467,0.000866734314222899,11390.243902439,"2016"
"10203","Kern River Cogeneration Co","10496","Natural Gas Fired Combustion Turbine","Kern River Cogeneration","NG","GT",300,1985,1985,1985,691722,4170117,0.263212328767123,6028.60253107462,"2016"
"10210","Ketchikan Public Utilities","58977","Conventional Hydroelectric","Whitman","WAT","HY",4.8,2015,2015,2015,7649,70615,0.181911149162861,9231.92574192705,"2016"
"10210","Ketchikan Public Utilities","6580","Conventional Hydroelectric","Beaver Falls","WAT","HY",5.4,1951.66666666667,1954,1947,42915,396192,0.907217148655505,9232.01677735058,"2016"
"10210","Ketchikan Public Utilities","6581","Conventional Hydroelectric","Silvis","WAT","HY",2.1,1968,1968,1968,13207,121926,0.717927810393564,9231.92246535928,"2016"
"10210","Ketchikan Public Utilities","84","Conventional Hydroelectric","Ketchikan","WAT","HY",4.2,1948,1954,1938,20683,190947,0.562160252228745,9232.0746506793,"2016"
"10210","Ketchikan Public Utilities","85","Petroleum Liquids","S W Bailey","DFO","IC",25.9,1978.25,1998,1969,-1111,7757,-0.00489677544472065,-6981.99819981998,"2016"
"10230","Keystone Recovery Inc","54934","Landfill Gas","Keystone Recovery","LFG","IC",5.6,1995.42857142857,1996,1995,41655,581048,0.849131604696673,13949.0577361661,"2016"
"10260","City of Kimball - (NE)","2248","Natural Gas Internal Combustion Engine","Kimball","NG","IC",9.6,1958,1974,1944,0,0,0,NA,"2016"
"10273","Kimberly-Clark Corp","50410","Petroleum Coke","Chester Operations","PC","ST",67,1986,1986,1986,89162,419249,0.151915082123628,4702.10403535138,"2016"
"10320","City of Kingfisher - (OK)","2986","Natural Gas Internal Combustion Engine","Kingfisher","NG","IC",9.1,1960.4,1970,1954,0,0,0,NA,"2016"
"10321","City of Kingman - (KS)","1296","Natural Gas Internal Combustion Engine","Kingman Municipal Power and Light Plant","NG","IC",19.1,1977.33333333333,1993,1962,2857,37766,0.0170754739534773,13218.7609380469,"2016"
"10325","Kings River Conservation Dist","7907","Conventional Hydroelectric","Pine Flat","WAT","HY",165,1984,1984,1984,238379,2200716,0.164922512799225,9232.00449704043,"2016"
"10337","KES Kingsburg LP","10405","Natural Gas Fired Combined Cycle","Kingsburg Cogen","NG","CA",13.1,1990,1990,1990,7050,64576,0.061434696225034,9159.71631205674,"2016"
"10337","KES Kingsburg LP","10405","Natural Gas Fired Combined Cycle","Kingsburg Cogen","NG","CT",23.1,1990,1990,1990,18925,203845,0.0935232955780901,10771.2021136063,"2016"
"10339","Kings Bay Naval Base","54239","Petroleum Liquids","Naval Submarine Base Kings Bay","DFO","IC",30,1987.41666666667,1989,1984,1496,14482,0.00569254185692542,9680.48128342246,"2016"
"10347","Kinneytown Hydro Co Inc","54385","Conventional Hydroelectric","Kinneytown New Old","WAT","HY",2.3,1990.5,1995,1986,1778,16414,0.0882469724042089,9231.72103487064,"2016"
"10349","KIAC Partners","54114","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen","NG","CA",27,1995,1995,1995,136733,0,0.578103331642144,0,"2016"
"10349","KIAC Partners","54114","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen","NG","CT",94.2,1994,1994,1994,552204,5983624,0.669182444812844,10835.8939812098,"2016"
"10362","Kiowa Power Partners LLC","55501","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility","NG","CA",634.4,2003,2003,2003,732696,1394944,0.131842837153863,1903.85098321814,"2016"
"10362","Kiowa Power Partners LLC","55501","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility","NG","CT",735.6,2003,2003,2003,962744,11723985,0.149404952562565,12177.6765162909,"2016"
"10363","Koyle Hydro Inc","10781","Conventional Hydroelectric","Koyle Ranch Hydroelectric Project","WAT","HY",1.3,1983,1983,1983,3331,30752,0.292500878117316,9232.0624437106,"2016"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combined Cycle","Cane Island","NG","CA",266,2002.66666666667,2011,1995,1413590,773439,0.606649328801456,547.14521183653,"2016"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combined Cycle","Cane Island","NG","CT",427.5,2002.66666666667,2011,1995,2297473,26538231,0.6134938182595,11551.0523953927,"2016"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combustion Turbine","Cane Island","NG","GT",42,1994,1994,1994,2803,38647,0.00761850402261361,13787.7274348912,"2016"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","CA",6,2011,2011,2011,35137,0,0.668512176560122,0,"2016"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","CT",20,2011,2011,2011,111420,1627492,0.635958904109589,14606.8210375157,"2016"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","IC",10.5,1999.2,2000,1999,0,0,0,NA,"2016"
"10433","Kodiak Electric Assn Inc","57187","Onshore Wind Turbine","Pillar Mountain Wind Project","WND","WT",9,2010.5,2012,2009,29309,270580,0.371752917300863,9231.97652598178,"2016"
"10433","Kodiak Electric Assn Inc","58405","Batteries","ESS Battery","MWH","BA",3,2012,2012,2012,0,0,0,NA,"2016"
"10433","Kodiak Electric Assn Inc","60250","Petroleum Liquids","Swampy Acres","DFO","IC",8.4,2006.33333333333,2015,2002,0,837,0,Inf,"2016"
"10433","Kodiak Electric Assn Inc","60563","Flywheels","Flywheel Energy Storage System","MWH","FW",2,2015,2015,2015,0,0,0,NA,"2016"
"10433","Kodiak Electric Assn Inc","6281","Petroleum Liquids","Kodiak","DFO","IC",18.3,1991.75,2005,1976,0,3531,0,Inf,"2016"
"10433","Kodiak Electric Assn Inc","6282","Petroleum Liquids","Port Lions","DFO","IC",1,1970.5,1975,1968,0,17,0,Inf,"2016"
"10433","Kodiak Electric Assn Inc","71","Conventional Hydroelectric","Terror Lake","WAT","HY",33.6,1994,2014,1984,124484,1149235,0.422931615568602,9231.98965328878,"2016"
"10433","Kodiak Electric Assn Inc","7723","Petroleum Liquids","Nymans Plant","DFO","IC",10,1997,2000,1994,0,329,0,Inf,"2016"
"10451","Kotzebue Electric Assn Inc","6304","Petroleum Liquids","Kotzebue","DFO","IC",11.8,2001.33333333333,2016,1987,16483,160828,0.159459407166628,9757.2043924043,"2016"
"10451","Kotzebue Electric Assn Inc","6304","Onshore Wind Turbine","Kotzebue","WND","WT",4.5,2003.36842105263,2012,1997,3991,36845,0.101243023845764,9232.02204961163,"2016"
"10525","La Farge Municipal Electric Co","4124","Petroleum Liquids","La Farge","DFO","IC",1.5,1990,1990,1990,7,72,0.000532724505327245,10285.7142857143,"2016"
"10536","City of La Junta - (CO)","506","Petroleum Liquids","La Junta","DFO","IC",17.2,1953.14285714286,1970,1939,-948,158,-0.0062918126791972,-166.666666666667,"2016"
"10538","City of La Plata - (MO)","2140","Petroleum Liquids","La Plata","DFO","IC",3.6,2013,2013,2013,0,0,0,NA,"2016"
"10542","La Porte City Utilities","1156","Petroleum Liquids","La Porte","DFO","IC",5.4,2004.33333333333,2013,2000,80,1049,0.00169118890580078,13112.5,"2016"
"10559","City of La Crosse - (KS)","1297","Petroleum Liquids","La Crosse","DFO","IC",5.5,1967.5,1975,1962,14,278,0.00029057700290577,19857.1428571429,"2016"
"10575","Lachute Hydro Co Inc","10752","Conventional Hydroelectric","Lachute Hydro Lower","WAT","HY",3.8,1987,1987,1987,10721,98976,0.322068012496996,9231.97462923235,"2016"
"10575","Lachute Hydro Co Inc","10753","Conventional Hydroelectric","Lachute Hydro Upper","WAT","HY",5.2,1987,1987,1987,10721,98976,0.235357393747805,9231.97462923235,"2016"
"10576","Lake Road Generating Co LP","55149","Natural Gas Fired Combined Cycle","Lake Road Generating Plant","NG","CS",840,2002,2002,2002,5254358,38802078,0.714062567949554,7384.74196086372,"2016"
"1058","B Braun Medical Inc","50200","Natural Gas Fired Combustion Turbine","B Braun Medical","NG","GT",6.1,1988.5,1995,1982,36550,183393,0.683995808069466,5017.59233926129,"2016"
"10596","City of Lake Crystal - (MN)","1985","Petroleum Liquids","Lake Crystal","DFO","IC",5.8,1969.25,1999,1952,9,193,0.000177137458667926,21444.4444444444,"2016"
"10604","Lake Lure Town of","2773","Conventional Hydroelectric","Lake Lure","WAT","HY",3.6,1927,1927,1927,7990,73764,0.253361237950279,9232.04005006258,"2016"
"10606","City of Lake Mills","1154","Petroleum Liquids","Lake Mills","DFO","IC",18.5,1973,1999,1956,127,1220,0.000783660372701469,9606.29921259843,"2016"
"10608","City of Lake Park - (IA)","1153","Petroleum Liquids","Lake Park","DFO","IC",4,2005,2005,2005,32,192,0.00091324200913242,6000,"2016"
"10620","City of Lake Worth - (FL)","673","Natural Gas Fired Combined Cycle","Tom G Smith","NG","CA",10,1978,1978,1978,334,0,0.00381278538812785,0,"2016"
"10620","City of Lake Worth - (FL)","673","Natural Gas Fired Combined Cycle","Tom G Smith","NG","CT",21.4,1978,1978,1978,2890,42029,0.0154162932616396,14542.9065743945,"2016"
"10620","City of Lake Worth - (FL)","673","Petroleum Liquids","Tom G Smith","DFO","GT",30.8,1976,1976,1976,89,4100,0.000329864199727213,46067.4157303371,"2016"
"10620","City of Lake Worth - (FL)","673","Petroleum Liquids","Tom G Smith","DFO","IC",10,1965,1965,1965,-291,196,-0.00332191780821918,-673.539518900344,"2016"
"10620","City of Lake Worth - (FL)","673","Natural Gas Steam Turbine","Tom G Smith","NG","ST",26.5,1967,1967,1967,2097,19104,0.00903334194882398,9110.1573676681,"2016"
"10622","City of Lakefield - (MN)","7415","Petroleum Liquids","Lakefield Utilities","DFO","IC",3.4,1994,2003,1985,17,181,0.000570776255707763,10647.0588235294,"2016"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combined Cycle","Larsen Memorial","NG","CA",25,1956,1956,1956,19853,0,0.0906529680365297,0,"2016"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combined Cycle","Larsen Memorial","NG","CT",86.2,1992,1992,1992,63630,939618,0.0842656453612179,14766.9024045262,"2016"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combustion Turbine","Larsen Memorial","NG","GT",22.4,1962,1962,1962,4,1150,2.03848662752772e-05,287500,"2016"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combined Cycle","C D McIntosh Jr","NG","CA",120,2002,2002,2002,616046,0,0.586040715372907,0,"2016"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combined Cycle","C D McIntosh Jr","NG","CT",249,2001,2001,2001,1094270,12468458,0.501673360107095,11394.3158452667,"2016"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combustion Turbine","C D McIntosh Jr","NG","GT",26.6,1973,1973,1973,115,1926,0.000493528341401449,16747.8260869565,"2016"
"10623","City of Lakeland - (FL)","676","Petroleum Liquids","C D McIntosh Jr","DFO","IC",5,1970,1970,1970,0,0,0,NA,"2016"
"10623","City of Lakeland - (FL)","676","Conventional Steam Coal","C D McIntosh Jr","BIT","ST",363.8,1982,1982,1982,1326679,15044641,0.416292947853831,11340.0762354722,"2016"
"10623","City of Lakeland - (FL)","676","Natural Gas Steam Turbine","C D McIntosh Jr","NG","ST",126,1976,1976,1976,104193,1212005,0.0943982387475538,11632.3073527012,"2016"
"10623","City of Lakeland - (FL)","7997","Petroleum Liquids","Winston","DFO","IC",50,2001,2001,2001,0,4020,0,Inf,"2016"
"10628","City of Lakin - (KS)","7393","Natural Gas Internal Combustion Engine","Lakin Municipal","NG","IC",4.4,1990,1990,1990,7,63,0.000181610626816106,9000,"2016"
"10633","City of Lamar - (CO)","508","Conventional Steam Coal","Lamar Plant","SUB","ST",43.5,1990.5,2009,1972,0,0,0,NA,"2016"
"10633","City of Lamar - (CO)","508","Onshore Wind Turbine","Lamar Plant","WND","WT",6,2004,2004,2004,10343,95487,0.196784627092846,9232.04099390892,"2016"
"10650","City of Lamoni - (IA)","1155","Petroleum Liquids","Lamoni Municipal Utilities","DFO","IC",10.5,1971.5,2011,1940,28,297,0.00030441400304414,10607.1428571429,"2016"
"10657","Lagoon Corp","50942","Natural Gas Internal Combustion Engine","Lagoon Cogeneration Facility","NG","IC",3,1991.33333333333,1996,1989,0,0,0,NA,"2016"
"10685","Lanesboro Public Utility Comm","1987","Conventional Hydroelectric","Lanesboro","WAT","HY",0.3,1923,1923,1923,11,102,0.00418569254185693,9272.72727272727,"2016"
"10685","Lanesboro Public Utility Comm","1987","Petroleum Liquids","Lanesboro","DFO","IC",2.3,2004,2004,2004,11,285,0.000545959896763947,25909.0909090909,"2016"
"10713","City of Larned - (KS)","1299","Petroleum Liquids","Larned","DFO","IC",16.4,1999.33333333333,2004,1976,-294,945,-0.00204644169729369,-3214.28571428571,"2016"
"10714","Little Falls Hydroelec Assoc","51034","Conventional Hydroelectric","Little Falls Hydro","WAT","HY",13,1987,1987,1987,49974,461360,0.438830347734457,9232.00064033297,"2016"
"10723","Lateral 10 Ventures","54753","Conventional Hydroelectric","Lateral 10 Ventures","WAT","HY",2.4,1984,1984,1984,6893,63635,0.327863394216134,9231.82939213695,"2016"
"10730","City of Las Animas - (CO)","507","Petroleum Liquids","Las Animas","DFO","IC",5.6,1950.2,1967,1941,-89,290,-0.00181425309849967,-3258.42696629213,"2016"
"1074","Hays Energy, LLC","55144","Natural Gas Fired Combined Cycle","Hays Energy Project","NG","CS",989,2002,2002,2002,3964130,29783676,0.457559409209062,7513.29446814307,"2016"
"10760","City of Laurel - (NE)","2249","Natural Gas Internal Combustion Engine","Laurel","NG","IC",4.1,1975.25,1992,1965,0,933,0,Inf,"2016"
"10769","City of Laurens - (IA)","1157","Petroleum Liquids","Laurens","DFO","IC",9.1,1988.4,2013,1951,51,513,0.000639771187716393,10058.8235294118,"2016"
"10777","Town of Laverne - (OK)","56348","Petroleum Liquids","Laverne Diesel Generating Plant","DFO","IC",4,2006,2006,2006,37,378,0.00105593607305936,10216.2162162162,"2016"
"10810","LAX Airport","58258","Natural Gas Fired Combustion Turbine","Central Utilities Plant LAX 2","NG","GT",9.2,2015,2015,2015,30745,127431,0.381489477863808,4144.77150756221,"2016"
"10830","City of Lebanon - (OH)","2921","Petroleum Liquids","Lebanon","DFO","GT",20,1976,1986,1966,0,0,0,NA,"2016"
"10830","City of Lebanon - (OH)","2921","Petroleum Liquids","Lebanon","DFO","IC",10.6,1962,1970,1955,0,0,0,NA,"2016"
"10908","City of Lenox - (IA)","1158","Petroleum Liquids","Lenox","DFO","IC",6.1,1979.2,2016,1948,35,459,0.000654989145894154,13114.2857142857,"2016"
"10944","PUD No 1 of Lewis County","7427","Conventional Hydroelectric","Cowlitz Falls","WAT","HY",70,1994,1994,1994,250842,2315773,0.409070450097847,9231.99862861881,"2016"
"11017","City of Lincoln Center - (KS)","1300","Natural Gas Internal Combustion Engine","Lincoln","NG","IC",10.6,1966.5,1979,1958,16,163,0.000172309813043853,10187.5,"2016"
"11018","Lincoln Electric System","2250","Natural Gas Fired Combustion Turbine","J Street","NG","GT",27,1972,1972,1972,234,6294,0.000989345509893455,26897.4358974359,"2016"
"11018","Lincoln Electric System","6373","Natural Gas Fired Combustion Turbine","Rokeby","NG","GT",263.2,1991,2001,1975,22305,293828,0.00967413706957572,13173.1898677427,"2016"
"11018","Lincoln Electric System","6373","Petroleum Liquids","Rokeby","DFO","IC",2.9,1997,1997,1997,16,192,0.000629822075263738,12000,"2016"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station","NG","CA",28.2,2004,2004,2004,19838,72,0.0803053855370964,3.62939812481097,"2016"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station","NG","CT",121,2003.5,2004,2003,76777,805892,0.0724338654288841,10496.528908397,"2016"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combustion Turbine","Terry Bundy Generating Station","NG","GT",60.5,2003,2003,2003,63318,657320,0.119472432921997,10381.2501974162,"2016"
"11018","Lincoln Electric System","7887","Petroleum Liquids","Terry Bundy Generating Station","DFO","IC",1.8,2004,2004,2004,15,142,0.000951293759512938,9466.66666666667,"2016"
"11018","Lincoln Electric System","7887","Landfill Gas","Terry Bundy Generating Station","LFG","IC",4.8,2014,2014,2014,30749,277674,0.731283295281583,9030.34245016098,"2016"
"11018","Lincoln Electric System","7965","Onshore Wind Turbine","Salt Valley Wind Plant","WND","WT",1.2,1998.5,1999,1998,2212,20422,0.210426179604262,9232.36889692586,"2016"
"11059","Pasadena Cogeneration LP","55047","Natural Gas Fired Combined Cycle","Pasadena Cogeneration","NG","CA",270,1999,2000,1998,1660955,0,0.702247167258583,0,"2016"
"11059","Pasadena Cogeneration LP","55047","Natural Gas Fired Combined Cycle","Pasadena Cogeneration","NG","CT",545,1999.33333333333,2000,1998,3179589,34433224,0.665994093251225,10829.4575179371,"2016"
"11064","Litchfield Public Utilities","1989","Petroleum Liquids","Litchfield","DFO","IC",15.7,1996.57142857143,2010,1963,206,1966,0.00149783323153884,9543.68932038835,"2016"
"11079","Little Rock Wastewater Utility","10050","Other Waste Biomass","Fourche Creek Wastewater","OBG","IC",1.3,2009,2009,2009,4631,18116,0.406656129258869,3911.89807816886,"2016"
