"Utility.ID","Utility.Name","Plant.Code","Technology","Plant.Name","Energy.Source.1","Prime.Mover","Nameplate.Capacity","Average.Operating.Year","Min.Operating.Year","Max.Operating.Year","Net.Generation.MWh","Electric.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen","DFO","CT",43,1975,1977,1973,4898,109642,0.0130030795370075,22385.0551245406,"2012"
"10071","Kauai Island Utility Cooperative","6474","Petroleum Liquids","Port Allen","DFO","IC",46.5,1977.11111111111,1991,1964,173715,1623474,0.426461923700103,9345.61782229514,"2012"
"10077","Kaweah Delta Hospital","10042","Natural Gas Fired Combustion Turbine","Kaweah Delta District Hospital","NG","GT",3.5,2008,2008,2008,0,278298,0,Inf,"2012"
"1009","City of Austin - (MN)","1960","Natural Gas Fired Combustion Turbine","Austin Downtown","NG","GT",6,1961,1961,1961,52,1313,0.000989345509893455,25250,"2012"
"1009","City of Austin - (MN)","1961","Natural Gas Steam Turbine","Austin Northeast","NG","ST",31.9,1971,1971,1971,9366,131438,0.0335165543006828,14033.5255178305,"2012"
"10099","Kaweah River Power Authority","54343","Conventional Hydroelectric","Terminus Hydroelectric Project","WAT","HY",20.1,1990,1990,1990,24528,233407,0.139303482587065,9515.94096542727,"2012"
"10127","Kenetech Windpower Inc","50712","Onshore Wind Turbine","Altamont Pass Windplant","WND","WT",332.5,1983,1983,1983,379143,3607925,0.130168915439283,9516.00055915578,"2012"
"1015","Austin Energy","3548","Natural Gas Fired Combustion Turbine","Decker Creek","NG","GT",206,1988,1988,1988,24358,349969,0.0134980272199317,14367.7231299778,"2012"
"1015","Austin Energy","3548","Natural Gas Steam Turbine","Decker Creek","NG","ST",726,1974.5,1978,1971,1021494,11614067,0.16061832521982,11369.6869487241,"2012"
"1015","Austin Energy","56373","Natural Gas Fired Combustion Turbine","Domain Integrated Energy System","NG","GT",5,2004,2004,2004,0,0,0,NA,"2012"
"1015","Austin Energy","56374","Natural Gas Fired Combustion Turbine","Robert Mueller Energy Center","NG","GT",4.6,2006,2006,2006,29072,345050,0.721461187214612,11868.8084755091,"2012"
"1015","Austin Energy","56374","Petroleum Liquids","Robert Mueller Energy Center","DFO","IC",1.5,2006,2006,2006,0,0,0,NA,"2012"
"1015","Austin Energy","7900","Natural Gas Fired Combined Cycle","Sand Hill","NG","CA",190,2004,2004,2004,513968,765951,0.308800769045902,1490.26982224574,"2012"
"1015","Austin Energy","7900","Natural Gas Fired Combined Cycle","Sand Hill","NG","CT",198,2004,2004,2004,790772,9261409,0.455913011392463,11711.857526569,"2012"
"1015","Austin Energy","7900","Natural Gas Fired Combustion Turbine","Sand Hill","NG","GT",308.4,2004,2010,2001,290740,3070337,0.107618345385522,10560.421682603,"2012"
"10152","City of Kennett - (MO)","2139","Petroleum Liquids","Kennett","DFO","IC",3,1944.5,1949,1942,365,4389,0.0138888888888889,12024.6575342466,"2012"
"10152","City of Kennett - (MO)","2139","Natural Gas Internal Combustion Engine","Kennett","NG","IC",41.5,1971.22222222222,2001,1951,9623,115670,0.0264702646201243,12020.1600332537,"2012"
"10171","Kentucky Utilities Co","1354","Conventional Hydroelectric","Dix Dam","WAT","HY",28.2,1925,1925,1925,37726,359002,0.152717056899511,9516.03668557493,"2012"
"10171","Kentucky Utilities Co","1355","Natural Gas Fired Combustion Turbine","E W Brown","NG","GT",980.6,1997,2001,1994,247335,3033950,0.0287931766684641,12266.5615460812,"2012"
"10171","Kentucky Utilities Co","1355","Conventional Steam Coal","E W Brown","BIT","ST",757.1,1963.66666666667,1971,1957,2362257,26608484,0.35618021542186,11264.0089541485,"2012"
"10171","Kentucky Utilities Co","1356","Conventional Steam Coal","Ghent","BIT","ST",2225.9,1979,1984,1974,12163105,131763680,0.623784674035704,10833.062774678,"2012"
"10171","Kentucky Utilities Co","1357","Conventional Steam Coal","Green River","BIT","ST",188.6,1956.5,1959,1954,904472,11192353,0.547456141625145,12374.4604586986,"2012"
"10171","Kentucky Utilities Co","1358","Natural Gas Fired Combustion Turbine","Haefling","NG","GT",62.1,1970,1970,1970,1126,26728,0.0020698681607953,23737.1225577265,"2012"
"10171","Kentucky Utilities Co","1361","Conventional Steam Coal","Tyrone","BIT","ST",75,1953,1953,1953,-1400,0,-0.00213089802130898,0,"2012"
"10179","Kenyon Municipal Utilities","1983","Petroleum Liquids","Kenyon Municipal","DFO","IC",5.4,1997,1997,1997,23,304,0.000486216810417724,13217.3913043478,"2012"
"10203","Kern River Cogeneration Co","10496","Natural Gas Fired Combustion Turbine","Kern River Cogeneration","NG","GT",300,1985,1985,1985,1295870,6174872,0.493101217656012,4765.03970305663,"2012"
"10210","Ketchikan Public Utilities","6580","Conventional Hydroelectric","Beaver Falls","WAT","HY",5.4,1951.66666666667,1954,1947,47490,451916,1.00393201420599,9516.02442619499,"2012"
"10210","Ketchikan Public Utilities","6581","Conventional Hydroelectric","Silvis","WAT","HY",2.1,1968,1968,1968,13745,130797,0.747173298543162,9515.96944343398,"2012"
"10210","Ketchikan Public Utilities","70","Conventional Hydroelectric","Swan Lake","WAT","HY",22.4,1984,1984,1984,96689,920092,0.49274808382257,9515.99458056242,"2012"
"10210","Ketchikan Public Utilities","84","Conventional Hydroelectric","Ketchikan","WAT","HY",4.2,1948,1954,1938,24125,229575,0.655713198521418,9516.0621761658,"2012"
"10210","Ketchikan Public Utilities","85","Petroleum Liquids","S W Bailey","DFO","IC",25.9,1978.25,1998,1969,456,20261,0.00200983762627598,44432.0175438596,"2012"
"10230","Keystone Recovery Inc","54934","Landfill Gas","Keystone Landfill","LFG","IC",5.6,1995.42857142857,1996,1995,42488,573634,0.866112198303979,13501.082658633,"2012"
"10260","City of Kimball","2248","Natural Gas Internal Combustion Engine","Kimball","NG","IC",9.6,1958,1974,1944,2,23,2.37823439878234e-05,11500,"2012"
"10273","Kimberly-Clark Corp","50410","Conventional Steam Coal","Chester Operations","WC","ST",67,1986,1986,1986,33408,1224781,0.0569208750766714,36661.3086685824,"2012"
"10277","Kinsley's Landfill Inc","10045","Landfill Gas","Kinsleys Landfill","LFG","IC",2,1985,1985,1985,5700,77909,0.325342465753425,13668.2456140351,"2012"
"10320","City of Kingfisher","2986","Natural Gas Internal Combustion Engine","Kingfisher","NG","IC",9.1,1960.4,1970,1954,89,1023,0.00111646344523057,11494.3820224719,"2012"
"10321","City of Kingman - (KS)","1296","Natural Gas Internal Combustion Engine","Kingman Municipal Power and Light Plant","NG","IC",19.1,1977.33333333333,1993,1962,7291,78793,0.0435762270195319,10806.8852009327,"2012"
"10325","Kings River Conservation Dist","7907","Conventional Hydroelectric","Pine Flat","WAT","HY",165,1984,1984,1984,246825,2348787,0.170765877957659,9516.00121543604,"2012"
"10337","KES Kingsburg LP","10405","Natural Gas Fired Combined Cycle","Kingsburg Cogen","NG","CA",13.1,1990,1990,1990,12312,120388,0.107288507790442,9778.10266406758,"2012"
"10337","KES Kingsburg LP","10405","Natural Gas Fired Combined Cycle","Kingsburg Cogen","NG","CT",23.1,1990,1990,1990,33654,336383,0.16631085809168,9995.33487846913,"2012"
"10339","Kings Bay Naval Base","54239","Petroleum Liquids","Naval Submarine Base Kings Bay","DFO","IC",30,1987.41666666667,1989,1984,1217,13323,0.00463089802130898,10947.4116680362,"2012"
"10347","Kinneytown Hydro Co Inc","54385","Conventional Hydroelectric","Kinneytown New Old","WAT","HY",2.3,1990.5,1995,1986,4605,43822,0.228558665872543,9516.17806731813,"2012"
"10349","KIAC Partners","54114","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen","NG","CA",27,1995,1995,1995,131592,0,0.55636732623034,0,"2012"
"10349","KIAC Partners","54114","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen","NG","CT",94.2,1994,1994,1994,534570,5750135,0.647812872640549,10756.5613483735,"2012"
"10362","Kiowa Power Partners LLC","55501","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility","NG","CA",634.4,2003,2003,2003,1883485,3581194,0.338918195454519,1901.36581921279,"2012"
"10362","Kiowa Power Partners LLC","55501","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility","NG","CT",735.6,2003,2003,2003,2487271,28886408,0.385991089807097,11613.6954919669,"2012"
"10363","Koyle Hydro Inc","10781","Conventional Hydroelectric","Koyle Ranch Hydroelectric Project","WAT","HY",1.3,1983,1983,1983,3650,34732,0.320512820512821,9515.61643835616,"2012"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combined Cycle","Cane Island","NG","CA",266,2002.66666666667,2011,1995,884448,737700,0.379565351735503,834.0795614892,"2012"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combined Cycle","Cane Island","NG","CT",427.5,2002.66666666667,2011,1995,1339412,15684729,0.357662954952068,11710.1601299675,"2012"
"10376","Kissimmee Utility Authority","7238","Natural Gas Fired Combustion Turbine","Cane Island","NG","GT",42,1994,1994,1994,106072,1489294,0.288301804740161,14040.4065163285,"2012"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","CA",6,2011,2011,2011,31504,0,0.599391171993912,0,"2012"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","CT",20,2011,2011,2011,109133,1652889,0.622905251141552,15145.6388076934,"2012"
"10393","PUD No 1 of Klickitat County","7832","Landfill Gas","Roosevelt Biogas 1","LFG","IC",10.5,1999.2,2000,1999,1461,11974,0.015883887801696,8195.75633127994,"2012"
"10433","Kodiak Electric Assn Inc","57187","Onshore Wind Turbine","Pillar Mountain Wind Project","WND","WT",9,2010.5,2012,2009,16313,155235,0.206912734652461,9516.0301599951,"2012"
"10433","Kodiak Electric Assn Inc","6281","Petroleum Liquids","Kodiak","DFO","IC",22.3,1995.16666666667,2005,1976,5486,57449,0.0280832155947335,10471.9285453883,"2012"
"10433","Kodiak Electric Assn Inc","6282","Petroleum Liquids","Port Lions","DFO","IC",1,1970.5,1975,1968,0,228,0,Inf,"2012"
"10433","Kodiak Electric Assn Inc","71","Conventional Hydroelectric","Terror Lake","WAT","HY",22.4,1984,1984,1984,131121,1247748,0.668221012720157,9516.00430137049,"2012"
"10433","Kodiak Electric Assn Inc","7723","Petroleum Liquids","Nymans Plant","DFO","IC",10,1997,2000,1994,141,6880,0.00160958904109589,48794.3262411348,"2012"
"10451","Kotzebue Electric Assn Inc","6304","Petroleum Liquids","Kotzebue","DFO","IC",10.7,1994.6,2006,1987,20531,189052,0.219039388896001,9208.12429983927,"2012"
"10451","Kotzebue Electric Assn Inc","6304","Onshore Wind Turbine","Kotzebue","WND","WT",4.7,2003.36842105263,2012,1997,2955,28120,0.0717720781113378,9516.0744500846,"2012"
"10456","Koppers Inc - Susquehanna","10731","Wood/Wood Waste Biomass","Koppers Susquehanna Plant","WDS","ST",12.5,1988,1988,1988,37384,750979,0.341406392694064,20088.2463085812,"2012"
"10525","La Farge Municipal Electric Co","4124","Petroleum Liquids","La Farge","DFO","IC",1.5,1990,1990,1990,16,171,0.00121765601217656,10687.5,"2012"
"10536","City of La Junta - (CO)","506","Petroleum Liquids","La Junta","DFO","IC",17.2,1953.14285714286,1970,1939,-891,0,-0.00591350748646066,0,"2012"
"10542","La Porte City Utilities","1156","Petroleum Liquids","La Porte","DFO","IC",5.5,1979.75,2000,1956,112,1432,0.00232461602324616,12785.7142857143,"2012"
"10559","City of La Crosse - (KS)","1297","Petroleum Liquids","La Crosse","DFO","IC",5.5,1967.5,1975,1962,33,232,0.000684931506849315,7030.30303030303,"2012"
"10575","Lachute Hydro Co Inc","10752","Conventional Hydroelectric","Lachute Hydro Lower","WAT","HY",3.8,1987,1987,1987,9218,87720,0.276916606584956,9516.16402690388,"2012"
"10575","Lachute Hydro Co Inc","10753","Conventional Hydroelectric","Lachute Hydro Upper","WAT","HY",5.2,1987,1987,1987,9218,87720,0.202362135581314,9516.16402690388,"2012"
"10576","Lake Road Generating Co LP","55149","Natural Gas Fired Combined Cycle","Lake Road Generating Plant","NG","CS",840,2002,2002,2002,4536819,33251588,0.616549657534247,7329.27366068604,"2012"
"1058","B Braun Medical Inc","50200","Natural Gas Fired Combustion Turbine","B Braun Medical","NG","GT",6.1,1988.5,1995,1982,38734,210442,0.724867130773261,5433.00459544586,"2012"
"10596","City of Lake Crystal - (MN)","1985","Petroleum Liquids","Lake Crystal","DFO","IC",5.8,1969.25,1999,1952,23,246,0.000452684616595812,10695.652173913,"2012"
"10604","Lake Lure Town of","2773","Conventional Hydroelectric","Lake Lure","WAT","HY",3.6,1927,1927,1927,3176,30224,0.100710299340436,9516.37279596977,"2012"
"10606","City of Lake Mills","1154","Petroleum Liquids","Lake Mills","DFO","IC",18.5,1973,1999,1956,67,639,0.000413427125755893,9537.31343283582,"2012"
"10608","City of Lake Park - (IA)","1153","Petroleum Liquids","Lake Park","DFO","IC",4,2005,2005,2005,25,236,0.000713470319634703,9440,"2012"
"10620","City of Lake Worth - (FL)","673","Natural Gas Fired Combined Cycle","Tom G Smith","NG","CA",10,1978,1978,1978,5307,92888,0.0605821917808219,17502.9206708121,"2012"
"10620","City of Lake Worth - (FL)","673","Natural Gas Fired Combined Cycle","Tom G Smith","NG","CT",21.4,1978,1978,1978,5390,92694,0.0287521870865873,17197.4025974026,"2012"
"10620","City of Lake Worth - (FL)","673","Petroleum Liquids","Tom G Smith","DFO","GT",30.8,1976,1976,1976,113,1907,0.000418816343473878,16876.1061946903,"2012"
"10620","City of Lake Worth - (FL)","673","Petroleum Liquids","Tom G Smith","DFO","IC",10,1965,1965,1965,-260,812,-0.00296803652968037,-3123.07692307692,"2012"
"10620","City of Lake Worth - (FL)","673","Natural Gas Steam Turbine","Tom G Smith","NG","ST",26.5,1967,1967,1967,11,9855,4.73851985870595e-05,895909.090909091,"2012"
"10622","City of Lakefield - (MN)","7415","Petroleum Liquids","Lakefield Utilities","DFO","IC",3.4,1994,2003,1985,17,164,0.000570776255707763,9647.05882352941,"2012"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combined Cycle","Larsen Memorial","NG","CA",25,1956,1956,1956,7198,0,0.0328675799086758,0,"2012"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combined Cycle","Larsen Memorial","NG","CT",101.5,1992,1992,1992,28663,420319,0.0322367681130081,14664.1663468583,"2012"
"10623","City of Lakeland - (FL)","675","Natural Gas Fired Combustion Turbine","Larsen Memorial","NG","GT",22.4,1962,1962,1962,8,889,4.07697325505545e-05,111125,"2012"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combined Cycle","C D McIntosh Jr","NG","CA",120,2002,2002,2002,839534,0,0.798643455098935,0,"2012"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combined Cycle","C D McIntosh Jr","NG","CT",249,2001,2001,2001,1572859,17148863,0.721084795804221,10902.9881254454,"2012"
"10623","City of Lakeland - (FL)","676","Natural Gas Fired Combustion Turbine","C D McIntosh Jr","NG","GT",26.6,1973,1973,1973,139,2867,0.000596525560476534,20625.8992805755,"2012"
"10623","City of Lakeland - (FL)","676","Petroleum Liquids","C D McIntosh Jr","DFO","IC",5,1970,1970,1970,28,410,0.000639269406392694,14642.8571428571,"2012"
"10623","City of Lakeland - (FL)","676","Conventional Steam Coal","C D McIntosh Jr","BIT","ST",363.8,1982,1982,1982,1253342,13667766,0.393280843255238,10905.0570394992,"2012"
"10623","City of Lakeland - (FL)","676","Natural Gas Steam Turbine","C D McIntosh Jr","NG","ST",229.5,1973.5,1976,1971,30828,358844,0.015334109290596,11640.1972233035,"2012"
"10623","City of Lakeland - (FL)","7997","Petroleum Liquids","Winston","DFO","IC",50,2001,2001,2001,-1963,2251,-0.00448173515981735,-1146.71421293938,"2012"
"10628","City of Lakin - (KS)","7393","Natural Gas Internal Combustion Engine","Lakin Municipal","NG","IC",4.4,1990,1990,1990,7,50,0.000181610626816106,7142.85714285714,"2012"
"10633","City of Lamar - (CO)","508","Natural Gas Fired Combustion Turbine","Lamar Plant","NG","GT",4.2,2001,2001,2001,0,0,0,NA,"2012"
"10633","City of Lamar - (CO)","508","Petroleum Liquids","Lamar Plant","DFO","IC",2,1947.5,1949,1946,0,0,0,NA,"2012"
"10633","City of Lamar - (CO)","508","Conventional Steam Coal","Lamar Plant","SUB","ST",43.5,1990.5,2009,1972,0,0,0,NA,"2012"
"10633","City of Lamar - (CO)","508","Onshore Wind Turbine","Lamar Plant","WND","WT",6,2004,2004,2004,13255,126134,0.25218797564688,9515.9562429272,"2012"
"10650","City of Lamoni - (IA)","1155","Petroleum Liquids","Lamoni Municipal Utilities","DFO","IC",10.5,1971.5,2011,1940,182,2110,0.00197869101978691,11593.4065934066,"2012"
"10657","Lagoon Corp","50942","Natural Gas Internal Combustion Engine","Lagoon Cogeneration Facility","NG","IC",3,1991.33333333333,1996,1989,0,0,0,NA,"2012"
"10685","Lanesboro Public Utility Comm","1987","Conventional Hydroelectric","Lanesboro","WAT","HY",0.3,1923,1923,1923,20,193,0.0076103500761035,9650,"2012"
"10685","Lanesboro Public Utility Comm","1987","Petroleum Liquids","Lanesboro","DFO","IC",3.3,1966,2004,1928,20,193,0.0006918500069185,9650,"2012"
"10713","City of Larned - (KS)","1299","Petroleum Liquids","Larned","DFO","IC",16.4,1999.33333333333,2004,1976,25,4000,0.000174017151130415,160000,"2012"
"10714","Little Falls Hydroelec Assoc","51034","Conventional Hydroelectric","Little Falls Hydro","WAT","HY",13,1987,1987,1987,43516,414100,0.3821215314366,9516.04007721298,"2012"
"10723","Lateral 10 Ventures","54753","Conventional Hydroelectric","Lateral 10 Ventures","WAT","HY",2.4,1984,1984,1984,5571,53011,0.264982876712329,9515.5268353976,"2012"
"10730","City of Las Animas - (CO)","507","Petroleum Liquids","Las Animas","DFO","IC",5.6,1950.2,1967,1941,-128,144,-0.00260926288323549,-1125,"2012"
"1074","IPA Operations Inc - Hays","55144","Natural Gas Fired Combined Cycle","Hays Energy Project","NG","CS",989,2002,2002,2002,1887038,14410040,0.217811220226141,7636.32740835108,"2012"
"10755","Lamar Power Partners LP","55097","Natural Gas Fired Combined Cycle","Lamar Power Project","NG","CA",408.6,2000,2000,2000,1965266,14933763,0.549058819848151,7598.85074081575,"2012"
"10755","Lamar Power Partners LP","55097","Natural Gas Fired Combined Cycle","Lamar Power Project","NG","CT",699.7,2000,2000,2000,2947897,22400650,0.480946008824395,7598.85776199101,"2012"
"10760","City of Laurel - (NE)","2249","Natural Gas Internal Combustion Engine","Laurel","NG","IC",4.7,1969.5,1992,1956,0,0,0,NA,"2012"
"10769","City of Laurens - (IA)","1157","Petroleum Liquids","Laurens","DFO","IC",1.6,1951.5,1952,1951,10,96,0.000713470319634703,9600,"2012"
"10777","Town of Laverne - (OK)","56348","Petroleum Liquids","Laverne Diesel Generating Plant","DFO","IC",4,2006,2006,2006,39,477,0.00111301369863014,12230.7692307692,"2012"
"10810","LAX Airport","10048","Natural Gas Fired Combustion Turbine","Central Utilities Plant LAX","NG","GT",8,1985,1985,1985,37127,219293,0.529780251141552,5906.56395615051,"2012"
"10830","City of Lebanon - (OH)","2921","Petroleum Liquids","Lebanon","DFO","GT",20,1976,1986,1966,0,0,0,NA,"2012"
"10830","City of Lebanon - (OH)","2921","Petroleum Liquids","Lebanon","DFO","IC",11.3,1956.5,1970,1940,4,36,4.04089384571867e-05,9000,"2012"
"10849","Wyeth-Averst Lederle","10521","Natural Gas Fired Combined Cycle","Lederle Laboratories","NG","CA",6.8,1995,1998,1990,12440,109713,0.208836959441311,8819.3729903537,"2012"
"10849","Wyeth-Averst Lederle","10521","Natural Gas Fired Combined Cycle","Lederle Laboratories","NG","CT",16.6,1991,1991,1991,134517,1186319,0.925049513120977,8819.10093148078,"2012"
"10878","Leviton Manufacturing Inc","55637","Petroleum Liquids","Leviton Manufacturing","DFO","IC",1.8,2000,2000,2000,0,0,0,NA,"2012"
"109","Ag Processing Inc","10223","Conventional Steam Coal","AG Processing Inc","SUB","ST",8.5,1982,1982,1982,48999,234375,0.658058017727639,4783.26088287516,"2012"
"10908","City of Lenox - (IA)","1158","Petroleum Liquids","Lenox","DFO","IC",4.1,1970,2001,1948,-135,134,-0.00375877046441697,-992.592592592593,"2012"
"10944","PUD No 1 of Lewis County","7427","Conventional Hydroelectric","Cowlitz Falls","WAT","HY",70,1994,1994,1994,305267,2904921,0.497826157860404,9516.00074688715,"2012"
"11017","City of Lincoln Center - (KS)","1300","Natural Gas Internal Combustion Engine","Lincoln","NG","IC",10.6,1966.5,1979,1958,574,5466,0.00618161454294822,9522.64808362369,"2012"
"11018","Lincoln Electric System","2250","Natural Gas Fired Combustion Turbine","J Street","NG","GT",27,1972,1972,1972,257,5658,0.001086588871977,22015.5642023346,"2012"
"11018","Lincoln Electric System","6373","Natural Gas Fired Combustion Turbine","Rokeby","NG","GT",263.2,1991,2001,1975,25245,338453,0.0109492755131782,13406.734006734,"2012"
"11018","Lincoln Electric System","6373","Petroleum Liquids","Rokeby","DFO","IC",2.9,1997,1997,1997,46,528,0.00181073846638325,11478.2608695652,"2012"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station","NG","CA",27,2004,2004,2004,18816,33,0.0795535261288686,1.75382653061224,"2012"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station","NG","CT",92,2003.5,2004,2003,120392,1274794,0.149384554298193,10588.6936009037,"2012"
"11018","Lincoln Electric System","7887","Natural Gas Fired Combustion Turbine","Terry Bundy Generating Station","NG","GT",46,2003,2003,2003,0,0,0,NA,"2012"
"11018","Lincoln Electric System","7887","Petroleum Liquids","Terry Bundy Generating Station","DFO","IC",1.8,2004,2004,2004,15,126,0.000951293759512938,8400,"2012"
"11018","Lincoln Electric System","7965","Onshore Wind Turbine","Salt Valley Wind Plant","WND","WT",1.2,1998.5,1999,1998,2598,24723,0.247146118721461,9516.1662817552,"2012"
"11059","Pasadena Cogeneration LP","55047","Natural Gas Fired Combined Cycle","Pasadena Cogeneration","NG","CA",270,1999,2000,1998,1525536,0,0.644992389649924,0,"2012"
