"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Utility.Name","Technology","Plant.Name","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","NERC.Region","Net.Generation.MWh","Elec.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
10005,1240,"IC","DFO","Kansas Gas & Electric Co","Petroleum Liquids","Gordon Evans Energy Center",2.9,1969,1969,1969,"SPP",30,320,0.00118091639111951,10666.6666666667,2011
10005,1240,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Gordon Evans Energy Center",526,1964,1967,1961,"SPP",596120,7337205,0.129373057624529,12308.2684694357,2011
10005,1242,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Murray Gill",349,1955.25,1959,1952,"SPP",284232,3957275,0.0929701299211053,13922.6934335332,2011
10005,1243,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Neosho",69,1954,1954,1954,"SPP",2131,42760,0.00352557739395143,20065.6968559362,2011
10023,2500,"CA","NG","TC Ravenswood LLC","Natural Gas Fired Combined Cycle","Ravenswood",80,2003,2003,2003,"NPCC",173312,0,0.247305936073059,0,2011
10023,2500,"CT","NG","TC Ravenswood LLC","Natural Gas Fired Combined Cycle","Ravenswood",170,2003,2003,2003,"NPCC",1372296,11887125,0.921498791297341,8662.21646058868,2011
10023,2500,"GT","NG","TC Ravenswood LLC","Natural Gas Fired Combustion Turbine","Ravenswood",548,1968.88235294118,1969,1967,"NPCC",32618,542382,0.00679473719294737,16628.3033907658,2011
10023,2500,"ST","NG","TC Ravenswood LLC","Natural Gas Steam Turbine","Ravenswood",1827,1963.66666666667,1965,1963,"NPCC",1703403,19572647,0.10643262028477,11490.3208459771,2011
10046,55809,"WT","WND","Kas Brothers Windfarm LLC","Onshore Wind Turbine","Kas Brothers Windfarm",1.5,2001,2001,2001,"MRO",3935,38234,0.299467275494673,9716.39135959339,2011
1005,54801,"HY","WAT","Avalon/Mayo Hydropower LLC","Conventional Hydroelectric","Avalon/Mayo Hydropower",1.2,1999,2000,1997,"SERC",3296,32023,0.313546423135464,9715.71601941748,2011
10056,4118,"GT","NG","City of Kaukauna","Natural Gas Fired Combustion Turbine","Kaukauna Gas Turbine",18,1969,1969,1969,"MRO",18,2016,0.000114155251141553,112000,2011
10056,4119,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Little Chute",3.3,1948,1948,1948,"MRO",24540,238430,0.848899958488999,9715.9739201304,2011
10056,4120,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","New Badger",3.6,1928,1928,1928,"MRO",27473,266926,0.871163115169964,9715.93928584428,2011
10056,4121,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Old Badger",2,1907,1907,1907,"MRO",11631,113007,0.663869863013699,9716.01753933454,2011
10056,4122,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Rapide Croche",2.4,1926,1926,1926,"MRO",16086,156291,0.765125570776256,9715.9641924655,2011
10056,4201,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Combined Locks",6.2,1988,1988,1988,"MRO",45408,441185,0.836058329650906,9716.01920366455,2011
10056,7822,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Kaukauna City Hydro",4.8,1941,1942,1940,"MRO",21389,207816,0.508680555555556,9716.02225442985,2011
10071,56258,"GT","JF","Kauai Island Utility Cooperative","Petroleum Liquids","Kapaia Power Station",39.1,2002,2002,2002,"HICC",0,0,0,NA,2011
10071,6474,"CA","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",10,1969,1969,1969,"HICC",12839,187868,0.146563926940639,14632.6037853415,2011
10071,6474,"CT","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",43,1975,1977,1973,"HICC",16935,244794,0.0449585855367952,14454.9158547387,2011
10071,6474,"IC","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",46.5,1977.11111111111,1991,1964,"HICC",168360,1563036,0.413315657681544,9283.89166072701,2011
10077,10042,"GT","NG","Kaweah Delta Hospital","Natural Gas Fired Combustion Turbine","Kaweah Delta District Hospital",3.5,2008,2008,2008,"WECC",18130,210409,0.591324200913242,11605.5708769994,2011
1009,1960,"GT","NG","City of Austin - (TX)","Natural Gas Fired Combustion Turbine","Austin DT",6,1961,1961,1961,"MRO",76,1849,0.00144596651445967,24328.9473684211,2011
1009,1961,"ST","BIT","City of Austin - (TX)","Conventional Steam Coal","Austin Northeast",31.9,1971,1971,1971,"MRO",12149,169908,0.0434756158657906,13985.3485883612,2011
10099,54343,"HY","WAT","Kaweah River Power Authority","Conventional Hydroelectric","Terminus Hydroelectric Project",20.1,1990,1990,1990,"WECC",76553,743791,0.434772484608919,9716.02680495866,2011
10127,50712,"WT","WND","Kenetech Windpower Inc","Onshore Wind Turbine","Altamont Pass Windplant",332.5,1983,1983,1983,"WECC",426801,4146798,0.146531053661551,9715.99879100564,2011
1015,3548,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Decker Creek",206,1988,1988,1988,"TRE",58935,838471,0.0326589307088709,14227.0467464155,2011
1015,3548,"ST","NG","Austin Energy","Natural Gas Steam Turbine","Decker Creek",726,1974.5,1978,1971,"TRE",1135056,12836163,0.17847465942111,11308.8367446188,2011
1015,56373,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Domain Integrated Energy System",5,2004,2004,2004,"TRE",0,0,0,NA,2011
1015,56374,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Robert Mueller Energy Center",4.6,2006,2006,2006,"TRE",24953,305974,0.619242604725035,12262.0125836573,2011
1015,56374,"IC","DFO","Austin Energy","Petroleum Liquids","Robert Mueller Energy Center",1.5,2006,2006,2006,"TRE",19,172,0.00144596651445967,9052.63157894737,2011
1015,7900,"CA","NG","Austin Energy","Natural Gas Fired Combined Cycle","Sand Hill",190,2004,2004,2004,"TRE",494674,687552,0.297208603701033,1389.90931401287,2011
1015,7900,"CT","NG","Austin Energy","Natural Gas Fired Combined Cycle","Sand Hill",198,2004,2004,2004,"TRE",718077,8625770,0.414001314515013,12012.319013142,2011
1015,7900,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Sand Hill",308.4,2004,2010,2001,"TRE",350468,3728028,0.129726856540459,10637.2850017691,2011
10152,2139,"IC","DFO","City of Kennett","Petroleum Liquids","Kennett",3,1944.5,1949,1942,"SERC",69,1014,0.00262557077625571,14695.652173913,2011
10152,2139,"IC","NG","City of Kennett","Natural Gas Internal Combustion Engine","Kennett",41.5,1971.22222222222,2001,1951,"SERC",2158,31795,0.00593607305936073,14733.5495829472,2011
10171,1354,"HY","WAT","Kentucky Utilities Co","Conventional Hydroelectric","Dix Dam",28.2,1925,1925,1925,"SERC",81629,793106,0.330438971469283,9715.98329025224,2011
10171,1355,"GT","NG","Kentucky Utilities Co","Natural Gas Fired Combustion Turbine","E W Brown",980.6,1997,2001,1994,"SERC",72827,1160282,0.00847805881591459,15932.0307028986,2011
10171,1355,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","E W Brown",757.1,1963.66666666667,1971,1957,"SERC",2491406,28394707,0.375653252708454,11397.0613380557,2011
10171,1356,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Ghent",2225.9,1979,1984,1974,"SERC",12493350,136056331,0.640721284356582,10890.3001196637,2011
10171,1357,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Green River",188.6,1956.5,1959,1954,"SERC",786231,9268489,0.475887578262322,11788.5061769378,2011
10171,1358,"GT","NG","Kentucky Utilities Co","Natural Gas Fired Combustion Turbine","Haefling",62.1,1970,1970,1970,"SERC",323,20596,0.000593754365840925,63764.7058823529,2011
10171,1361,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Tyrone",75,1953,1953,1953,"SERC",22985,323754,0.0349847792998478,14085.4470306722,2011
10179,1983,"IC","DFO","Kenyon Municipal Utilities","Petroleum Liquids","Kenyon Municipal",5.4,1997,1997,1997,"MRO",17,214,0.000359377642482665,12588.2352941176,2011
10203,10496,"GT","NG","Kern River Cogeneration Co","Natural Gas Fired Combustion Turbine","Kern River Cogeneration",300,1985,1985,1985,"WECC",1271926,5977615,0.483990106544901,4699.65626931126,2011
10210,6580,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Beaver Falls",5.4,1951.66666666667,1954,1947,"ASCC",46676,453503,0.986724167089464,9715.97823292484,2011
10210,6581,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Silvis",2.1,1968,1968,1968,"ASCC",12871,125055,0.699662970210915,9716.02828063088,2011
10210,70,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Swan Lake",22.4,1984,1984,1984,"ASCC",90502,879319,0.461217791911285,9716.01732558397,2011
10210,84,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Ketchikan",4.2,1948,1954,1938,"ASCC",22625,219825,0.614943465970863,9716.02209944751,2011
10210,85,"IC","DFO","Ketchikan Public Utilities","Petroleum Liquids","S W Bailey",25.9,1978.25,1998,1969,"ASCC",2603,40823,0.0114728231166587,15683.0580099885,2011
10230,54934,"IC","LFG","Keystone Recovery Inc","Landfill Gas","Keystone Landfill",5.6,1995.42857142857,1996,1995,"RFC",41267,570044,0.841222276581866,13813.5556255604,2011
10260,2248,"IC","NG","City of Kimball","Natural Gas Internal Combustion Engine","Kimball",9.6,1958,1974,1944,"MRO",9,53,0.000107020547945205,5888.88888888889,2011
10273,50410,"ST","WC","Kimberly-Clark Corp","Conventional Steam Coal","Chester Operations",67,1986,1986,1986,"RFC",40101,1167495,0.068324473522797,29113.8624971946,2011
10277,10045,"IC","LFG","Kinsley's Landfill Inc","Landfill Gas","Kinsleys Landfill",2,1985,1985,1985,"RFC",6759,93221,0.385787671232877,13792.1290131676,2011
10320,2986,"IC","NG","City of Kingfisher","Natural Gas Internal Combustion Engine","Kingfisher",9.1,1960.4,1970,1954,"SPP",767,8373,0.00962165688193085,10916.5580182529,2011
10321,1296,"IC","NG","City of Kingman - (KS)","Natural Gas Internal Combustion Engine","Kingman Municipal Power and Light Plant",19.1,1977.33333333333,1993,1962,"SPP",5746,58658,0.034342202777977,10208.4928646015,2011
10325,56239,"GT","NG","Kings River Conservation Dist","Natural Gas Fired Combustion Turbine","Kings River",121,2005,2005,2005,"WECC",64097,640712,0.0604711498547115,9995.97485061703,2011
10325,7907,"HY","WAT","Kings River Conservation Dist","Conventional Hydroelectric","Pine Flat",165,1984,1984,1984,"WECC",793340,7708091,0.548872284488723,9715.99944538281,2011
10337,10405,"CA","NG","KES Kingsburg LP","Natural Gas Fired Combined Cycle","Kingsburg Cogen",13.1,1990,1990,1990,"WECC",16438,125032,0.143243054829377,7606.27813602628,2011
10337,10405,"CT","NG","KES Kingsburg LP","Natural Gas Fired Combined Cycle","Kingsburg Cogen",23.1,1990,1990,1990,"WECC",73754,795289,0.364476467216193,10782.9948206199,2011
10339,54239,"IC","DFO","Kings Bay Naval Base","Petroleum Liquids","Naval Submarine Base Kings Bay",30,1987.41666666667,1989,1984,"SERC",1205,8032,0.00458523592085236,6665.5601659751,2011
10347,54385,"HY","WAT","Kinneytown Hydro Co Inc","Conventional Hydroelectric","Kinneytown New Old",2.3,1990.5,1995,1986,"NPCC",4235,41148,0.21019456025412,9716.17473435655,2011
10349,54114,"CA","NG","KIAC Partners","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen",27,1995,1995,1995,"NPCC",108259,0,0.457716049382716,0,2011
10349,54114,"CT","NG","KIAC Partners","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen",94.2,1994,1994,1994,"NPCC",451907,4792589,0.547638610165877,10605.2550635418,2011
10362,55501,"CA","NG","Kiowa Power Partners LLC","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility",634.4,2003,2003,2003,"SPP",1370770,2710983,0.246659195471794,1977.70814943426,2011
10362,55501,"CT","NG","Kiowa Power Partners LLC","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility",735.6,2003,2003,2003,"SPP",1792929,21212943,0.278238526745477,11831.4461978137,2011
10363,10781,"HY","WAT","Koyle Hydro Inc","Conventional Hydroelectric","Koyle Ranch Hydroelectric Project",1.3,1983,1983,1983,"WECC",3841,37319,0.337284861257464,9715.95938557667,2011
10376,672,"CA","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Hansel",20,1983,1983,1983,"FRCC",0,0,0,NA,2011
10376,672,"CT","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Hansel",35,1983,1983,1983,"FRCC",4510,68337,0.0147097195042401,15152.3281596452,2011
10376,7238,"CA","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Cane Island",266,2002.66666666667,2011,1995,"FRCC",493140,363734,0.211633535894531,737.587703289127,2011
10376,7238,"CT","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Cane Island",427.5,2002.66666666667,2011,1995,"FRCC",755633,9342646,0.201776549440573,12363.9994547618,2011
10376,7238,"GT","NG","Kissimmee Utility Authority","Natural Gas Fired Combustion Turbine","Cane Island",42,1994,1994,1994,"FRCC",52787,793573,0.143474124809741,15033.4930948908,2011
10384,10498,"IC","DFO","Klein Tools Inc","Petroleum Liquids","Klein Tools Chicago",1.5,1986,1986,1986,"RFC",1,29,7.6103500761035e-05,29000,2011
10393,7832,"CA","LFG","PUD No 1 of Klickitat County","Landfill Gas","Roosevelt Biogas 1",6,2011,2011,2011,"WECC",34,0,0.000646879756468798,0,2011
10393,7832,"CT","LFG","PUD No 1 of Klickitat County","Landfill Gas","Roosevelt Biogas 1",20,2011,2011,2011,"WECC",32485,519581,0.185416666666667,15994.4897645067,2011
10393,7832,"IC","LFG","PUD No 1 of Klickitat County","Landfill Gas","Roosevelt Biogas 1",10.5,1999.2,2000,1999,"WECC",42484,375965,0.461883018047402,8849.56689577253,2011
10433,57187,"WT","WND","Kodiak Electric Assn Inc","Onshore Wind Turbine","Pillar Mountain Wind Project",4.5,2009,2009,2009,"ASCC",12445,120916,0.31570268899036,9716.03053435114,2011
10433,6281,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Kodiak",22.3,1995.16666666667,2005,1976,"ASCC",18214,179053,0.093238732927903,9830.51498847041,2011
10433,6282,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Port Lions",1,1970.5,1975,1968,"ASCC",70,897,0.00799086757990868,12814.2857142857,2011
10433,71,"HY","WAT","Kodiak Electric Assn Inc","Conventional Hydroelectric","Terror Lake",22.4,1984,1984,1984,"ASCC",114186,1109430,0.581916585127202,9715.98970101413,2011
10433,7723,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Nymans Plant",10,1997,2000,1994,"ASCC",3568,48401,0.0407305936073059,13565.302690583,2011
10451,6304,"IC","DFO","Kotzebue Electric Assn Inc","Petroleum Liquids","Kotzebue",11.7,1994.5,2006,1987,"ASCC",21882,195691,0.213499590211919,8943.01252170734,2011
10451,6304,"WT","WND","Kotzebue Electric Assn Inc","Onshore Wind Turbine","Kotzebue",2.9,2002.35294117647,2006,1997,"ASCC",1,9,3.93638797039836e-05,9000,2011
10456,10731,"ST","WDS","Koppers Inc - Susquehanna","Wood/Wood Waste Biomass","Koppers Susquehanna Plant",12.5,1988,1988,1988,"RFC",48429,968205,0.44227397260274,19992.2567056929,2011
10525,4124,"IC","DFO","La Farge Municipal Electric Co","Petroleum Liquids","La Farge",1.5,1990,1990,1990,"MRO",2,37,0.00015220700152207,18500,2011
10536,506,"IC","DFO","City of La Junta","Petroleum Liquids","La Junta",17.2,1953.14285714286,1970,1939,"WECC",-1080,185,-0.00716788786237655,-171.296296296296,2011
10538,2140,"IC","DFO","City of La Plata","Petroleum Liquids","La Plata",2,1998,1998,1998,"SERC",10,141,0.000570776255707763,14100,2011
10542,1156,"IC","DFO","La Porte City Utilities","Petroleum Liquids","La Porte",5.5,1979.75,2000,1956,"MRO",83,2972,0.00172270651722707,35807.2289156627,2011
10545,54423,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Lake Cogen Ltd",31.1,1993,1993,1993,"FRCC",96178,158713,0.353029702388818,1650.2006695918,2011
10545,54423,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Lake Cogen Ltd",126.6,1993,1993,1993,"FRCC",372334,3320800,0.335733659388142,8918.87391428126,2011
10545,54424,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Pasco Cogen Ltd",26.5,1993,1993,1993,"FRCC",56186,937,0.242034978892048,16.6767522158545,2011
10545,54424,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Pasco Cogen Ltd",114.8,1993,1993,1993,"FRCC",204613,2064007,0.203463836252844,10087.3698152121,2011
10545,54424,"IC","DFO","Teton Operating Services LLC","Petroleum Liquids","Pasco Cogen Ltd",2.4,1993,1993,1993,"FRCC",3,42,0.000142694063926941,14000,2011
10545,54658,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Auburndale Power Partners",52,1994,1994,1994,"FRCC",160529,0,0.352408236740429,0,2011
10545,54658,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Auburndale Power Partners",121.5,1994,1994,1994,"FRCC",494013,5446098,0.4641496138452,11024.1997680223,2011
10559,1297,"IC","DFO","City of La Crosse","Petroleum Liquids","La Crosse",5.5,1967.5,1975,1962,"SPP",50,660,0.00103777501037775,13200,2011
10575,10752,"HY","WAT","Lachute Hydro Co Inc","Conventional Hydroelectric","Lachute Hydro Lower",3.8,1987,1987,1987,"NPCC",20766,201761,0.623828406633021,9715.92988538958,2011
10575,10753,"HY","WAT","Lachute Hydro Co Inc","Conventional Hydroelectric","Lachute Hydro Upper",5.2,1987,1987,1987,"NPCC",20766,201761,0.455874604847208,9715.92988538958,2011
10576,55149,"CS","NG","Lake Road Generating Co LP","Natural Gas Fired Combined Cycle","Lake Road Generating Plant",840,2002,2002,2002,"NPCC",5279444,39027404,0.717471732985432,7392.33222286286,2011
1058,50200,"GT","NG","B Braun Medical Inc","Natural Gas Fired Combustion Turbine","B Braun Medical",6.1,1988.5,1995,1982,"WECC",45838,249038,0.857811213414178,5433.00318513024,2011
10596,1985,"IC","DFO","City of Lake Crystal - (MN)","Petroleum Liquids","Lake Crystal",5.8,1969.25,1999,1952,"MRO",46,432,0.000905369233191623,9391.30434782609,2011
10604,2773,"HY","WAT","Lake Lure Town of","Conventional Hydroelectric","Lake Lure",3.6,1927,1927,1927,"SERC",4108,39913,0.130263825469305,9715.92015579357,2011
10606,1154,"IC","DFO","City of Lake Mills","Petroleum Liquids","Lake Mills",18.5,1973,1999,1956,"MRO",67,699,0.000413427125755893,10432.8358208955,2011
10608,1153,"IC","DFO","City of Lake Park - (IA)","Petroleum Liquids","Lake Park",4,2005,2005,2005,"MRO",17,191,0.000485159817351598,11235.2941176471,2011
10620,673,"CA","NG","City of Lake Worth - (FL)","Natural Gas Fired Combined Cycle","Tom G Smith",10,1978,1978,1978,"FRCC",802,63334,0.00915525114155251,78970.0748129676,2011
10620,673,"CT","NG","City of Lake Worth - (FL)","Natural Gas Fired Combined Cycle","Tom G Smith",21.4,1978,1978,1978,"FRCC",2990,64008,0.0159497290146375,21407.3578595318,2011
10620,673,"GT","DFO","City of Lake Worth - (FL)","Petroleum Liquids","Tom G Smith",30.8,1976,1976,1976,"FRCC",437,10851,0.00161967028405385,24830.6636155606,2011
10620,673,"IC","DFO","City of Lake Worth - (FL)","Petroleum Liquids","Tom G Smith",10,1965,1965,1965,"FRCC",-247,302,-0.00281963470319635,-1222.67206477733,2011
10620,673,"ST","NG","City of Lake Worth - (FL)","Natural Gas Steam Turbine","Tom G Smith",26.5,1967,1967,1967,"FRCC",60,10883,0.000258464719565779,181383.333333333,2011
10622,7415,"IC","DFO","City of Lakefield - (MN)","Petroleum Liquids","Lakefield Utilities",3.4,1994,2003,1985,"MRO",13,124,0.000436475960247112,9538.46153846154,2011
10623,675,"CA","NG","City of Lakeland","Natural Gas Fired Combined Cycle","Larsen Memorial",25,1956,1956,1956,"FRCC",8491,0,0.0387716894977169,0,2011
10623,675,"CT","NG","City of Lakeland","Natural Gas Fired Combined Cycle","Larsen Memorial",101.5,1992,1992,1992,"FRCC",37106,537943,0.0417324605798862,14497.466716973,2011
10623,675,"GT","NG","City of Lakeland","Natural Gas Fired Combustion Turbine","Larsen Memorial",22.4,1962,1962,1962,"FRCC",58,1782,0.00029558056099152,30724.1379310345,2011
10623,676,"CA","NG","City of Lakeland","Natural Gas Fired Combined Cycle","C D McIntosh Jr",120,2002,2002,2002,"FRCC",799577,0,0.760632610350076,0,2011
10623,676,"CT","NG","City of Lakeland","Natural Gas Fired Combined Cycle","C D McIntosh Jr",249,2001,2001,2001,"FRCC",1491211,16189186,0.683652876345565,10856.4019444599,2011
10623,676,"GT","NG","City of Lakeland","Natural Gas Fired Combustion Turbine","C D McIntosh Jr",26.6,1973,1973,1973,"FRCC",152,4172,0.000652315720808871,27447.3684210526,2011
10623,676,"IC","DFO","City of Lakeland","Petroleum Liquids","C D McIntosh Jr",5,1970,1970,1970,"FRCC",10,169,0.000228310502283105,16900,2011
10623,676,"ST","BIT","City of Lakeland","Conventional Steam Coal","C D McIntosh Jr",363.8,1982,1982,1982,"FRCC",1355899,14688478,0.425461767090654,10833.0177985233,2011
10623,676,"ST","NG","City of Lakeland","Natural Gas Steam Turbine","C D McIntosh Jr",229.5,1973.5,1976,1971,"FRCC",22122,242946,0.0110036708747426,10982.0992676973,2011
10623,7997,"IC","DFO","City of Lakeland","Petroleum Liquids","Winston",50,2001,2001,2001,"FRCC",-1469,6013,-0.00335388127853881,-4093.26072157931,2011
10628,7393,"IC","NG","City of Lakin - (KS)","Natural Gas Internal Combustion Engine","Lakin Municipal",4.4,1990,1990,1990,"SPP",21,110,0.000544831880448319,5238.09523809524,2011
10633,508,"GT","NG","City of Lamar - (CO)","Natural Gas Fired Combustion Turbine","Lamar Plant",4.2,2001,2001,2001,"WECC",0,0,0,NA,2011
10633,508,"IC","DFO","City of Lamar - (CO)","Petroleum Liquids","Lamar Plant",2,1947.5,1949,1946,"WECC",0,0,0,NA,2011
10633,508,"ST","SUB","City of Lamar - (CO)","Conventional Steam Coal","Lamar Plant",43.5,1990.5,2009,1972,"WECC",56411,1570877,0.148037054532095,27846.9979259364,2011
10633,508,"WT","WND","City of Lamar - (CO)","Onshore Wind Turbine","Lamar Plant",6,2004,2004,2004,"WECC",12365,120138,0.235254946727549,9715.97250303275,2011
10650,1155,"IC","DFO","City of Lamoni","Petroleum Liquids","Lamoni Municipal Utilities",10.5,1971.5,2011,1940,"MRO",231,2158,0.00251141552511416,9341.99134199134,2011
10657,50942,"IC","NG","Lagoon Corp","Natural Gas Internal Combustion Engine","Lagoon Cogeneration Facility",3,1991.33333333333,1996,1989,"WECC",0,0,0,NA,2011
10685,1987,"HY","WAT","Lanesboro Public Utility Comm","Conventional Hydroelectric","Lanesboro",0.3,1923,1923,1923,"MRO",754,7327,0.286910197869102,9717.50663129974,2011
10685,1987,"IC","DFO","Lanesboro Public Utility Comm","Petroleum Liquids","Lanesboro",3.3,1966,2004,1928,"MRO",9,156,0.000311332503113325,17333.3333333333,2011
10713,1299,"IC","DFO","City of Larned","Petroleum Liquids","Larned",16.4,1999.33333333333,2004,1976,"SPP",-57,2955,-0.000396759104577347,-51842.1052631579,2011
10714,51034,"HY","WAT","Little Falls Hydroelec Assoc","Conventional Hydroelectric","Little Falls Hydro",13,1987,1987,1987,"NPCC",59307,576228,0.520785036880927,9716.02003136223,2011
10723,54753,"HY","WAT","Lateral 10 Ventures","Conventional Hydroelectric","Lateral 10 Ventures",2.4,1984,1984,1984,"WECC",9204,89427,0.437785388127854,9716.10169491525,2011
10730,507,"IC","DFO","City of Las Animas - (CO)","Petroleum Liquids","Las Animas",5.6,1950.2,1967,1941,"WECC",-307,185,-0.00625815394651011,-602.605863192182,2011
1074,55144,"CS","NG","IPA Operations Inc","Natural Gas Fired Combined Cycle","Hays Energy Project",989,2002,2002,2002,"TRE",3067675,22542694,0.354086157781256,7348.46227191603,2011
10755,55097,"CA","NG","Lamar Power Partners LP","Natural Gas Fired Combined Cycle","Lamar Power Project",404,2000,2000,2000,"TRE",1718190,13156815,0.485496066729961,7657.36909189321,2011
10755,55097,"CT","NG","Lamar Power Partners LP","Natural Gas Fired Combined Cycle","Lamar Power Project",686.8,2000,2000,2000,"TRE",2577290,19735221,0.428379713474974,7657.35365441995,2011
10760,2249,"IC","NG","City of Laurel - (NE)","Natural Gas Internal Combustion Engine","Laurel",4.7,1969.5,1992,1956,"MRO",0,0,0,NA,2011
10769,1157,"IC","DFO","City of Laurens - (IA)","Petroleum Liquids","Laurens",1.6,1951.5,1952,1951,"MRO",10,120,0.000713470319634703,12000,2011
10810,10048,"GT","NG","LAX Airport","Natural Gas Fired Combustion Turbine","Central Utilities Plant LAX",8,1985,1985,1985,"WECC",47473,280402,0.677411529680365,5906.55741158132,2011
