"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Utility.Name","Technology","Plant.Name","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","NERC.Region","Net.Generation.MWh","Elec.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
10171,1355,"GT","NG","Kentucky Utilities Co","Natural Gas Fired Combustion Turbine","E W Brown",980.6,1997,2001,1994,"SERC",247335,3033950,0.0287931766684641,12266.5615460812,2012
10171,1355,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","E W Brown",757.1,1963.66666666667,1971,1957,"SERC",2362257,26608484,0.35618021542186,11264.0089541485,2012
10171,1356,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Ghent",2225.9,1979,1984,1974,"SERC",12163105,131763680,0.623784674035704,10833.062774678,2012
10171,1357,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Green River",188.6,1956.5,1959,1954,"SERC",904472,11192353,0.547456141625145,12374.4604586986,2012
10171,1358,"GT","NG","Kentucky Utilities Co","Natural Gas Fired Combustion Turbine","Haefling",62.1,1970,1970,1970,"SERC",1126,26728,0.0020698681607953,23737.1225577265,2012
10171,1361,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Tyrone",75,1953,1953,1953,"SERC",-1400,0,-0.00213089802130898,0,2012
10179,1983,"IC","DFO","Kenyon Municipal Utilities","Petroleum Liquids","Kenyon Municipal",5.4,1997,1997,1997,"MRO",23,304,0.000486216810417724,13217.3913043478,2012
10203,10496,"GT","NG","Kern River Cogeneration Co","Natural Gas Fired Combustion Turbine","Kern River Cogeneration",300,1985,1985,1985,"WECC",1295870,6174872,0.493101217656012,4765.03970305663,2012
10210,6580,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Beaver Falls",5.4,1951.66666666667,1954,1947,"ASCC",47490,451916,1.00393201420599,9516.02442619499,2012
10210,6581,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Silvis",2.1,1968,1968,1968,"ASCC",13745,130797,0.747173298543162,9515.96944343398,2012
10210,70,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Swan Lake",22.4,1984,1984,1984,"ASCC",96689,920092,0.49274808382257,9515.99458056242,2012
10210,84,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Ketchikan",4.2,1948,1954,1938,"ASCC",24125,229575,0.655713198521418,9516.0621761658,2012
10210,85,"IC","DFO","Ketchikan Public Utilities","Petroleum Liquids","S W Bailey",25.9,1978.25,1998,1969,"ASCC",456,20261,0.00200983762627598,44432.0175438596,2012
10230,54934,"IC","LFG","Keystone Recovery Inc","Landfill Gas","Keystone Landfill",5.6,1995.42857142857,1996,1995,"RFC",42488,573634,0.866112198303979,13501.082658633,2012
10260,2248,"IC","NG","City of Kimball","Natural Gas Internal Combustion Engine","Kimball",9.6,1958,1974,1944,"MRO",2,23,2.37823439878234e-05,11500,2012
10273,50410,"ST","WC","Kimberly-Clark Corp","Conventional Steam Coal","Chester Operations",67,1986,1986,1986,"RFC",33408,1224781,0.0569208750766714,36661.3086685824,2012
10277,10045,"IC","LFG","Kinsley's Landfill Inc","Landfill Gas","Kinsleys Landfill",2,1985,1985,1985,"RFC",5700,77909,0.325342465753425,13668.2456140351,2012
10320,2986,"IC","NG","City of Kingfisher","Natural Gas Internal Combustion Engine","Kingfisher",9.1,1960.4,1970,1954,"SPP",89,1023,0.00111646344523057,11494.3820224719,2012
10321,1296,"IC","NG","City of Kingman - (KS)","Natural Gas Internal Combustion Engine","Kingman Municipal Power and Light Plant",19.1,1977.33333333333,1993,1962,"SPP",7291,78793,0.0435762270195319,10806.8852009327,2012
10325,7907,"HY","WAT","Kings River Conservation Dist","Conventional Hydroelectric","Pine Flat",165,1984,1984,1984,"WECC",246825,2348787,0.170765877957659,9516.00121543604,2012
10337,10405,"CA","NG","KES Kingsburg LP","Natural Gas Fired Combined Cycle","Kingsburg Cogen",13.1,1990,1990,1990,"WECC",12312,120388,0.107288507790442,9778.10266406758,2012
10337,10405,"CT","NG","KES Kingsburg LP","Natural Gas Fired Combined Cycle","Kingsburg Cogen",23.1,1990,1990,1990,"WECC",33654,336383,0.16631085809168,9995.33487846913,2012
10339,54239,"IC","DFO","Kings Bay Naval Base","Petroleum Liquids","Naval Submarine Base Kings Bay",30,1987.41666666667,1989,1984,"SERC",1217,13323,0.00463089802130898,10947.4116680362,2012
10347,54385,"HY","WAT","Kinneytown Hydro Co Inc","Conventional Hydroelectric","Kinneytown New Old",2.3,1990.5,1995,1986,"NPCC",4605,43822,0.228558665872543,9516.17806731813,2012
10349,54114,"CA","NG","KIAC Partners","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen",27,1995,1995,1995,"NPCC",131592,0,0.55636732623034,0,2012
10349,54114,"CT","NG","KIAC Partners","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen",94.2,1994,1994,1994,"NPCC",534570,5750135,0.647812872640549,10756.5613483735,2012
10362,55501,"CA","NG","Kiowa Power Partners LLC","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility",634.4,2003,2003,2003,"SPP",1883485,3581194,0.338918195454519,1901.36581921279,2012
10362,55501,"CT","NG","Kiowa Power Partners LLC","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility",735.6,2003,2003,2003,"SPP",2487271,28886408,0.385991089807097,11613.6954919669,2012
10363,10781,"HY","WAT","Koyle Hydro Inc","Conventional Hydroelectric","Koyle Ranch Hydroelectric Project",1.3,1983,1983,1983,"WECC",3650,34732,0.320512820512821,9515.61643835616,2012
10376,7238,"CA","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Cane Island",266,2002.66666666667,2011,1995,"FRCC",884448,737700,0.379565351735503,834.0795614892,2012
10376,7238,"CT","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Cane Island",427.5,2002.66666666667,2011,1995,"FRCC",1339412,15684729,0.357662954952068,11710.1601299675,2012
10376,7238,"GT","NG","Kissimmee Utility Authority","Natural Gas Fired Combustion Turbine","Cane Island",42,1994,1994,1994,"FRCC",106072,1489294,0.288301804740161,14040.4065163285,2012
10393,7832,"CA","LFG","PUD No 1 of Klickitat County","Landfill Gas","Roosevelt Biogas 1",6,2011,2011,2011,"WECC",31504,0,0.599391171993912,0,2012
10393,7832,"CT","LFG","PUD No 1 of Klickitat County","Landfill Gas","Roosevelt Biogas 1",20,2011,2011,2011,"WECC",109133,1652889,0.622905251141552,15145.6388076934,2012
10393,7832,"IC","LFG","PUD No 1 of Klickitat County","Landfill Gas","Roosevelt Biogas 1",10.5,1999.2,2000,1999,"WECC",1461,11974,0.015883887801696,8195.75633127994,2012
10433,57187,"WT","WND","Kodiak Electric Assn Inc","Onshore Wind Turbine","Pillar Mountain Wind Project",9,2010.5,2012,2009,"ASCC",16313,155235,0.206912734652461,9516.0301599951,2012
10433,6281,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Kodiak",22.3,1995.16666666667,2005,1976,"ASCC",5486,57449,0.0280832155947335,10471.9285453883,2012
10433,6282,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Port Lions",1,1970.5,1975,1968,"ASCC",0,228,0,Inf,2012
10433,71,"HY","WAT","Kodiak Electric Assn Inc","Conventional Hydroelectric","Terror Lake",22.4,1984,1984,1984,"ASCC",131121,1247748,0.668221012720157,9516.00430137049,2012
10433,7723,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Nymans Plant",10,1997,2000,1994,"ASCC",141,6880,0.00160958904109589,48794.3262411348,2012
10451,6304,"IC","DFO","Kotzebue Electric Assn Inc","Petroleum Liquids","Kotzebue",10.7,1994.6,2006,1987,"ASCC",20531,189052,0.219039388896001,9208.12429983927,2012
10451,6304,"WT","WND","Kotzebue Electric Assn Inc","Onshore Wind Turbine","Kotzebue",4.7,2003.36842105263,2012,1997,"ASCC",2955,28120,0.0717720781113378,9516.0744500846,2012
10456,10731,"ST","WDS","Koppers Inc - Susquehanna","Wood/Wood Waste Biomass","Koppers Susquehanna Plant",12.5,1988,1988,1988,"RFC",37384,750979,0.341406392694064,20088.2463085812,2012
10525,4124,"IC","DFO","La Farge Municipal Electric Co","Petroleum Liquids","La Farge",1.5,1990,1990,1990,"MRO",16,171,0.00121765601217656,10687.5,2012
10536,506,"IC","DFO","City of La Junta - (CO)","Petroleum Liquids","La Junta",17.2,1953.14285714286,1970,1939,"WECC",-891,0,-0.00591350748646066,0,2012
10542,1156,"IC","DFO","La Porte City Utilities","Petroleum Liquids","La Porte",5.5,1979.75,2000,1956,"MRO",112,1432,0.00232461602324616,12785.7142857143,2012
10559,1297,"IC","DFO","City of La Crosse - (KS)","Petroleum Liquids","La Crosse",5.5,1967.5,1975,1962,"SPP",33,232,0.000684931506849315,7030.30303030303,2012
10575,10752,"HY","WAT","Lachute Hydro Co Inc","Conventional Hydroelectric","Lachute Hydro Lower",3.8,1987,1987,1987,"NPCC",9218,87720,0.276916606584956,9516.16402690388,2012
10575,10753,"HY","WAT","Lachute Hydro Co Inc","Conventional Hydroelectric","Lachute Hydro Upper",5.2,1987,1987,1987,"NPCC",9218,87720,0.202362135581314,9516.16402690388,2012
10576,55149,"CS","NG","Lake Road Generating Co LP","Natural Gas Fired Combined Cycle","Lake Road Generating Plant",840,2002,2002,2002,"NPCC",4536819,33251588,0.616549657534247,7329.27366068604,2012
1058,50200,"GT","NG","B Braun Medical Inc","Natural Gas Fired Combustion Turbine","B Braun Medical",6.1,1988.5,1995,1982,"WECC",38734,210442,0.724867130773261,5433.00459544586,2012
10596,1985,"IC","DFO","City of Lake Crystal - (MN)","Petroleum Liquids","Lake Crystal",5.8,1969.25,1999,1952,"MRO",23,246,0.000452684616595812,10695.652173913,2012
10604,2773,"HY","WAT","Lake Lure Town of","Conventional Hydroelectric","Lake Lure",3.6,1927,1927,1927,"SERC",3176,30224,0.100710299340436,9516.37279596977,2012
10606,1154,"IC","DFO","City of Lake Mills","Petroleum Liquids","Lake Mills",18.5,1973,1999,1956,"MRO",67,639,0.000413427125755893,9537.31343283582,2012
10608,1153,"IC","DFO","City of Lake Park - (IA)","Petroleum Liquids","Lake Park",4,2005,2005,2005,"MRO",25,236,0.000713470319634703,9440,2012
10620,673,"CA","NG","City of Lake Worth - (FL)","Natural Gas Fired Combined Cycle","Tom G Smith",10,1978,1978,1978,"FRCC",5307,92888,0.0605821917808219,17502.9206708121,2012
10620,673,"CT","NG","City of Lake Worth - (FL)","Natural Gas Fired Combined Cycle","Tom G Smith",21.4,1978,1978,1978,"FRCC",5390,92694,0.0287521870865873,17197.4025974026,2012
10620,673,"GT","DFO","City of Lake Worth - (FL)","Petroleum Liquids","Tom G Smith",30.8,1976,1976,1976,"FRCC",113,1907,0.000418816343473878,16876.1061946903,2012
10620,673,"IC","DFO","City of Lake Worth - (FL)","Petroleum Liquids","Tom G Smith",10,1965,1965,1965,"FRCC",-260,812,-0.00296803652968037,-3123.07692307692,2012
10620,673,"ST","NG","City of Lake Worth - (FL)","Natural Gas Steam Turbine","Tom G Smith",26.5,1967,1967,1967,"FRCC",11,9855,4.73851985870595e-05,895909.090909091,2012
10622,7415,"IC","DFO","City of Lakefield - (MN)","Petroleum Liquids","Lakefield Utilities",3.4,1994,2003,1985,"MRO",17,164,0.000570776255707763,9647.05882352941,2012
10623,675,"CA","NG","City of Lakeland - (FL)","Natural Gas Fired Combined Cycle","Larsen Memorial",25,1956,1956,1956,"FRCC",7198,0,0.0328675799086758,0,2012
10623,675,"CT","NG","City of Lakeland - (FL)","Natural Gas Fired Combined Cycle","Larsen Memorial",101.5,1992,1992,1992,"FRCC",28663,420319,0.0322367681130081,14664.1663468583,2012
10623,675,"GT","NG","City of Lakeland - (FL)","Natural Gas Fired Combustion Turbine","Larsen Memorial",22.4,1962,1962,1962,"FRCC",8,889,4.07697325505545e-05,111125,2012
10623,676,"CA","NG","City of Lakeland - (FL)","Natural Gas Fired Combined Cycle","C D McIntosh Jr",120,2002,2002,2002,"FRCC",839534,0,0.798643455098935,0,2012
10623,676,"CT","NG","City of Lakeland - (FL)","Natural Gas Fired Combined Cycle","C D McIntosh Jr",249,2001,2001,2001,"FRCC",1572859,17148863,0.721084795804221,10902.9881254454,2012
10623,676,"GT","NG","City of Lakeland - (FL)","Natural Gas Fired Combustion Turbine","C D McIntosh Jr",26.6,1973,1973,1973,"FRCC",139,2867,0.000596525560476534,20625.8992805755,2012
10623,676,"IC","DFO","City of Lakeland - (FL)","Petroleum Liquids","C D McIntosh Jr",5,1970,1970,1970,"FRCC",28,410,0.000639269406392694,14642.8571428571,2012
10623,676,"ST","BIT","City of Lakeland - (FL)","Conventional Steam Coal","C D McIntosh Jr",363.8,1982,1982,1982,"FRCC",1253342,13667766,0.393280843255238,10905.0570394992,2012
10623,676,"ST","NG","City of Lakeland - (FL)","Natural Gas Steam Turbine","C D McIntosh Jr",229.5,1973.5,1976,1971,"FRCC",30828,358844,0.015334109290596,11640.1972233035,2012
10623,7997,"IC","DFO","City of Lakeland - (FL)","Petroleum Liquids","Winston",50,2001,2001,2001,"FRCC",-1963,2251,-0.00448173515981735,-1146.71421293938,2012
10628,7393,"IC","NG","City of Lakin - (KS)","Natural Gas Internal Combustion Engine","Lakin Municipal",4.4,1990,1990,1990,"SPP",7,50,0.000181610626816106,7142.85714285714,2012
10633,508,"GT","NG","City of Lamar - (CO)","Natural Gas Fired Combustion Turbine","Lamar Plant",4.2,2001,2001,2001,"WECC",0,0,0,NA,2012
10633,508,"IC","DFO","City of Lamar - (CO)","Petroleum Liquids","Lamar Plant",2,1947.5,1949,1946,"WECC",0,0,0,NA,2012
10633,508,"ST","SUB","City of Lamar - (CO)","Conventional Steam Coal","Lamar Plant",43.5,1990.5,2009,1972,"WECC",0,0,0,NA,2012
10633,508,"WT","WND","City of Lamar - (CO)","Onshore Wind Turbine","Lamar Plant",6,2004,2004,2004,"WECC",13255,126134,0.25218797564688,9515.9562429272,2012
10650,1155,"IC","DFO","City of Lamoni - (IA)","Petroleum Liquids","Lamoni Municipal Utilities",10.5,1971.5,2011,1940,"MRO",182,2110,0.00197869101978691,11593.4065934066,2012
10657,50942,"IC","NG","Lagoon Corp","Natural Gas Internal Combustion Engine","Lagoon Cogeneration Facility",3,1991.33333333333,1996,1989,"WECC",0,0,0,NA,2012
10685,1987,"HY","WAT","Lanesboro Public Utility Comm","Conventional Hydroelectric","Lanesboro",0.3,1923,1923,1923,"MRO",20,193,0.0076103500761035,9650,2012
10685,1987,"IC","DFO","Lanesboro Public Utility Comm","Petroleum Liquids","Lanesboro",3.3,1966,2004,1928,"MRO",20,193,0.0006918500069185,9650,2012
10713,1299,"IC","DFO","City of Larned - (KS)","Petroleum Liquids","Larned",16.4,1999.33333333333,2004,1976,"SPP",25,4000,0.000174017151130415,160000,2012
10714,51034,"HY","WAT","Little Falls Hydroelec Assoc","Conventional Hydroelectric","Little Falls Hydro",13,1987,1987,1987,"NPCC",43516,414100,0.3821215314366,9516.04007721298,2012
10723,54753,"HY","WAT","Lateral 10 Ventures","Conventional Hydroelectric","Lateral 10 Ventures",2.4,1984,1984,1984,"WECC",5571,53011,0.264982876712329,9515.5268353976,2012
10730,507,"IC","DFO","City of Las Animas - (CO)","Petroleum Liquids","Las Animas",5.6,1950.2,1967,1941,"WECC",-128,144,-0.00260926288323549,-1125,2012
1074,55144,"CS","NG","IPA Operations Inc - Hays","Natural Gas Fired Combined Cycle","Hays Energy Project",989,2002,2002,2002,"TRE",1887038,14410040,0.217811220226141,7636.32740835108,2012
10755,55097,"CA","NG","Lamar Power Partners LP","Natural Gas Fired Combined Cycle","Lamar Power Project",408.6,2000,2000,2000,"TRE",1965266,14933763,0.549058819848151,7598.85074081575,2012
10755,55097,"CT","NG","Lamar Power Partners LP","Natural Gas Fired Combined Cycle","Lamar Power Project",699.7,2000,2000,2000,"TRE",2947897,22400650,0.480946008824395,7598.85776199101,2012
10760,2249,"IC","NG","City of Laurel - (NE)","Natural Gas Internal Combustion Engine","Laurel",4.7,1969.5,1992,1956,"MRO",0,0,0,NA,2012
10769,1157,"IC","DFO","City of Laurens - (IA)","Petroleum Liquids","Laurens",1.6,1951.5,1952,1951,"MRO",10,96,0.000713470319634703,9600,2012
10777,56348,"IC","DFO","Town of Laverne - (OK)","Petroleum Liquids","Laverne Diesel Generating Plant",4,2006,2006,2006,"SPP",39,477,0.00111301369863014,12230.7692307692,2012
10810,10048,"GT","NG","LAX Airport","Natural Gas Fired Combustion Turbine","Central Utilities Plant LAX",8,1985,1985,1985,"WECC",37127,219293,0.529780251141552,5906.56395615051,2012
10830,2921,"GT","DFO","City of Lebanon - (OH)","Petroleum Liquids","Lebanon",20,1976,1986,1966,"RFC",0,0,0,NA,2012
10830,2921,"IC","DFO","City of Lebanon - (OH)","Petroleum Liquids","Lebanon",11.3,1956.5,1970,1940,"RFC",4,36,4.04089384571867e-05,9000,2012
10849,10521,"CA","NG","Wyeth-Averst Lederle","Natural Gas Fired Combined Cycle","Lederle Laboratories",6.8,1995,1998,1990,"NPCC",12440,109713,0.208836959441311,8819.3729903537,2012
10849,10521,"CT","NG","Wyeth-Averst Lederle","Natural Gas Fired Combined Cycle","Lederle Laboratories",16.6,1991,1991,1991,"NPCC",134517,1186319,0.925049513120977,8819.10093148078,2012
10878,55637,"IC","DFO","Leviton Manufacturing Inc","Petroleum Liquids","Leviton Manufacturing",1.8,2000,2000,2000,"WECC",0,0,0,NA,2012
109,10223,"ST","SUB","Ag Processing Inc","Conventional Steam Coal","AG Processing Inc",8.5,1982,1982,1982,"MRO",48999,234375,0.658058017727639,4783.26088287516,2012
10908,1158,"IC","DFO","City of Lenox - (IA)","Petroleum Liquids","Lenox",4.1,1970,2001,1948,"MRO",-135,134,-0.00375877046441697,-992.592592592593,2012
10944,7427,"HY","WAT","PUD No 1 of Lewis County","Conventional Hydroelectric","Cowlitz Falls",70,1994,1994,1994,"WECC",305267,2904921,0.497826157860404,9516.00074688715,2012
11017,1300,"IC","NG","City of Lincoln Center - (KS)","Natural Gas Internal Combustion Engine","Lincoln",10.6,1966.5,1979,1958,"SPP",574,5466,0.00618161454294822,9522.64808362369,2012
11018,2250,"GT","NG","Lincoln Electric System","Natural Gas Fired Combustion Turbine","J Street",27,1972,1972,1972,"MRO",257,5658,0.001086588871977,22015.5642023346,2012
11018,6373,"GT","NG","Lincoln Electric System","Natural Gas Fired Combustion Turbine","Rokeby",263.2,1991,2001,1975,"MRO",25245,338453,0.0109492755131782,13406.734006734,2012
11018,6373,"IC","DFO","Lincoln Electric System","Petroleum Liquids","Rokeby",2.9,1997,1997,1997,"MRO",46,528,0.00181073846638325,11478.2608695652,2012
11018,7887,"CA","NG","Lincoln Electric System","Natural Gas Fired Combined Cycle","Terry Bundy Generating Station",27,2004,2004,2004,"MRO",18816,33,0.0795535261288686,1.75382653061224,2012
