"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Utility.Name","Technology","Plant.Name","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","NERC.Region","Net.Generation.MWh","Elec.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
10005,1240,"GT","NG","Kansas Gas & Electric Co","Natural Gas Fired Combustion Turbine","Gordon Evans Energy Center",375.1,2000.33333333333,2001,2000,"SPP",37917,455616,0.0115393885831358,12016.140517446,2009
10005,1240,"IC","DFO","Kansas Gas & Electric Co","Petroleum Liquids","Gordon Evans Energy Center",2.9,1969,1969,1969,"SPP",40,417,0.00157455518815934,10425,2009
10005,1240,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Gordon Evans Energy Center",526,1964,1967,1961,"SPP",576153,7313536,0.125039715610188,12693.7393365998,2009
10005,1242,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Murray Gill",349,1955.25,1959,1952,"SPP",233892,3335664,0.0765042979942693,14261.556615874,2009
10005,1243,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Neosho",69,1954,1954,1954,"SPP",-446,7925,-0.000737873072596122,-17769.0582959641,2009
10023,2500,"GT","NG","TC Ravenswood LLC","Natural Gas Fired Combustion Turbine","Ravenswood",798,1970.77777777778,2003,1967,"NPCC",13988,189793,0.00200100708391985,13568.2728052617,2009
10023,2500,"ST","NG","TC Ravenswood LLC","Natural Gas Steam Turbine","Ravenswood",1827,1963.66666666667,1965,1963,"NPCC",1497234,17417935,0.0935506969281178,11633.4086722583,2009
10046,55809,"WT","WND","Kas Brothers Windfarm LLC","Onshore Wind Turbine","Kas Brothers Windfarm",1.5,2001,2001,2001,"MRO",3935,38405,0.299467275494673,9759.84752223634,2009
1005,54801,"HY","WAT","Avalon/Mayo Hydropower LLC","Conventional Hydroelectric","Avalon/Mayo Hydropower",1.2,1999,2000,1997,"SERC",3709,36200,0.352834855403349,9760.04313831221,2009
10056,4118,"GT","NG","City of Kaukauna","Natural Gas Fired Combustion Turbine","Kaukauna Gas Turbine",18,1969,1969,1969,"MRO",40,1116,0.000253678335870117,27900,2009
10056,4119,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Little Chute",3.3,1948,1948,1948,"MRO",18767,183165,0.649197453991974,9759.95097778015,2009
10056,4120,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","New Badger",3.6,1928,1928,1928,"MRO",19126,186671,0.606481481481482,9760.06483321134,2009
10056,4121,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Old Badger",2,1907,1907,1907,"MRO",11732,114506,0.669634703196347,9760.14319809069,2009
10056,4122,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Rapide Croche",2.4,1926,1926,1926,"MRO",13961,136259,0.664050608828006,9759.97421388153,2009
10056,4201,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Combined Locks",6.2,1988,1988,1988,"MRO",38875,379419,0.715771836794815,9759.97427652733,2009
10056,7822,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Kaukauna City of Hydro",4.8,1941,1942,1940,"MRO",28784,280933,0.68455098934551,9760.04030016676,2009
10071,56258,"GT","JF","Kauai Island Utility Cooperative","Petroleum Liquids","Kapaia Power Station",39.1,2002,2002,2002,"HICC",0,0,0,NA,2009
10071,6474,"CA","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",10,1969,1969,1969,"HICC",23044,356969,0.263059360730594,15490.7568130533,2009
10071,6474,"CT","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",43,1975,1977,1973,"HICC",3309,61196,0.00878464479133482,18493.8047748565,2009
10071,6474,"IC","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",46.5,1977.11111111111,1991,1964,"HICC",175077,1612035,0.429805567830314,9207.5772374441,2009
10077,10042,"GT","NG","Kaweah Delta Hospital","Natural Gas Fired Combustion Turbine","Kaweah Delta District Hospital",3.5,2008,2008,2008,"WECC",15915,184703,0.51908023483366,11605.5922086082,2009
10081,54811,"ST","NG","Kansas State University","Natural Gas Steam Turbine","Kansas State Univ Main Campus",4,1944.5,1949,1940,"SPP",0,0,0,NA,2009
1009,1960,"GT","NG","Austin City of","Natural Gas Fired Combustion Turbine","Austin DT",6,1961,1961,1961,"MRO",122,3208,0.00232115677321157,26295.0819672131,2009
1009,1960,"ST","NG","Austin City of","Natural Gas Steam Turbine","Austin DT",27.5,1944,1955,1935,"MRO",0,0,0,NA,2009
1009,1961,"ST","BIT","Austin City of","Conventional Steam Coal","Austin Northeast",31.9,1971,1971,1971,"MRO",918,16462,0.00328509468802336,17932.4618736383,2009
10099,54343,"HY","WAT","Kaweah River Power Authority","Conventional Hydroelectric","Terminus Hydroelectric Project",20.1,1990,1990,1990,"WECC",34770,339355,0.197471546377701,9759.99424791487,2009
10127,50712,"WT","WND","Kenetech Windpower Inc","Onshore Wind Turbine","Altamont Pass Windplant",332.5,1983,1983,1983,"WECC",569260,5555977,0.19544065643561,9759.99894600007,2009
1015,3548,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Decker Creek",206,1988,1988,1988,"TRE",53692,742191,0.029753513321807,13823.1207628697,2009
1015,3548,"ST","NG","Austin Energy","Natural Gas Steam Turbine","Decker Creek",726,1974.5,1978,1971,"TRE",1427655,15445369,0.224482527642553,10818.6984950846,2009
1015,56373,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Domain Plant",5,2004,2004,2004,"TRE",0,0,0,NA,2009
1015,56374,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Robert Mueller Energy Center",4.6,2006,2006,2006,"TRE",16988,263000,0.421580305737542,15481.5163644926,2009
1015,56374,"IC","DFO","Austin Energy","Petroleum Liquids","Robert Mueller Energy Center",1.5,2006,2006,2006,"TRE",10,114,0.00076103500761035,11400,2009
1015,7900,"CA","NG","Austin Energy","Natural Gas Fired Combined Cycle","Sand Hill",190,2004,2004,2004,"TRE",646109,1544253,0.388193342946407,2390.08124016226,2009
1015,7900,"CT","NG","Austin Energy","Natural Gas Fired Combined Cycle","Sand Hill",198,2004,2004,2004,"TRE",949777,10704830,0.547586020017527,11270.8877978726,2009
1015,7900,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Sand Hill",205.6,2001,2001,2001,"TRE",169730,1914413,0.0942391574720608,11279.1669121546,2009
10152,2139,"IC","DFO","City of Kennett","Petroleum Liquids","Kennett",3,1944.5,1949,1942,"SERC",246,3327,0.00936073059360731,13524.3902439024,2009
10152,2139,"IC","NG","City of Kennett","Natural Gas Internal Combustion Engine","Kennett",41.5,1971.22222222222,2001,1951,"SERC",3107,42080,0.008546514826429,13543.611200515,2009
10171,1354,"HY","WAT","Kentucky Utilities Co","Conventional Hydroelectric","Dix Dam",28.2,1925,1925,1925,"SERC",68871,672182,0.278793840474109,9760.0151006955,2009
10171,1355,"GT","NG","Kentucky Utilities Co","Natural Gas Fired Combustion Turbine","E W Brown",980.6,1997,2001,1994,"SERC",74429,1193615,0.00866455352561147,16036.9613994545,2009
10171,1355,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","E W Brown",739.4,1963.66666666667,1971,1957,"SERC",2498989,26629956,0.385816495665374,10656.2918044057,2009
10171,1356,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Ghent",2225.9,1979,1984,1974,"SERC",11325017,123464186,0.580803342386159,10901.8985137064,2009
10171,1357,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Green River",188.6,1956.5,1959,1954,"SERC",622850,7100118,0.376996808979406,11399.4027454443,2009
10171,1358,"GT","NG","Kentucky Utilities Co","Natural Gas Fired Combustion Turbine","Haefling",62.1,1970,1970,1970,"SERC",-35,1303,-6.43387083728557e-05,-37228.5714285714,2009
10171,1361,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Tyrone",75,1953,1953,1953,"SERC",24047,309464,0.0366012176560122,12869.1312845677,2009
10179,1983,"IC","DFO","Kenyon Municipal Utilities","Petroleum Liquids","Kenyon Municipal",5.4,1997,1997,1997,"MRO",14,160,0.000295958058515136,11428.5714285714,2009
10203,10496,"GT","NG","Kern River Cogeneration Co","Natural Gas Fired Combustion Turbine","Kern River Cogeneration",300,1985,1985,1985,"WECC",1230538,5764703,0.468241248097412,4684.70132576158,2009
10210,6580,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Beaver Falls",5.4,1951.66666666667,1954,1947,"ASCC",44879,438018,0.948735836292914,9759.97682657813,2009
10210,6581,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Silvis",2.1,1968,1968,1968,"ASCC",12139,118477,0.659871711241574,9760.02965647912,2009
10210,70,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Swan Lake",22.4,1984,1984,1984,"ASCC",76546,747089,0.390094993476843,9760.0005225616,2009
10210,84,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Ketchikan",4.2,1948,1954,1938,"ASCC",21445,209303,0.582871276364427,9759.99067381674,2009
10210,85,"IC","DFO","Ketchikan Public Utilities","Petroleum Liquids","S W Bailey",25.9,1978.25,1998,1969,"ASCC",12337,123650,0.0543758043758044,10022.6959552565,2009
10230,54934,"IC","LFG","Keystone Recovery Inc","Landfill Gas","Keystone Landfill",5.6,1995.42857142857,1996,1995,"RFC",42433,564014,0.864991030658839,13291.8718921594,2009
10260,2248,"IC","NG","City of Kimball","Natural Gas Internal Combustion Engine","Kimball",9.6,1958,1974,1944,"MRO",98,1236,0.00116533485540335,12612.2448979592,2009
10273,50410,"ST","WC","Kimberly-Clark Corp","Conventional Steam Coal","Chester Operations",67,1986,1986,1986,"RFC",173840,1188106,0.296190281469365,6834.47998159227,2009
10277,10045,"IC","LFG","Kinsley's Landfill Inc","Landfill Gas","Kinsleys Landfill",2,1985,1985,1985,"RFC",8972,123768,0.512100456621005,13794.917521177,2009
10285,55270,"CA","NG","Kinder Morgan Power Co","Natural Gas Fired Combined Cycle","Kinder Morgan Power Jackson Facility",210,2002,2002,2002,"RFC",71268,56573,0.0387410306588389,793.806476960207,2009
10285,55270,"CT","NG","Kinder Morgan Power Co","Natural Gas Fired Combined Cycle","Kinder Morgan Power Jackson Facility",439,2002,2002,2002,"RFC",275053,2917143,0.0715233355176252,10605.7487102486,2009
10308,50707,"CA","NG","Thermo Cogeneration Partnership LP","Natural Gas Fired Combined Cycle","TCP 272",94,1994,1994,1994,"WECC",148200,345828,0.179976683182746,2333.52226720648,2009
10308,50707,"CT","NG","Thermo Cogeneration Partnership LP","Natural Gas Fired Combined Cycle","TCP 272",292.5,1994,1994,1994,"WECC",733418,7819379,0.286234242672599,10661.5586200502,2009
10320,2986,"IC","NG","City of Kingfisher","Natural Gas Internal Combustion Engine","Kingfisher",9.1,1960.4,1970,1954,"SPP",5,33,6.27226654623915e-05,6600,2009
10321,1296,"IC","NG","Kingman City of","Natural Gas Internal Combustion Engine","Kingman",19.1,1977.33333333333,1993,1962,"SPP",2890,29911,0.0172727055392192,10349.8269896194,2009
10325,56239,"GT","NG","Kings River Conservation Dist","Natural Gas Fired Combustion Turbine","Kings River",121,2005,2005,2005,"WECC",163501,1614306,0.154252047247066,9873.37080507153,2009
10325,7907,"HY","WAT","Kings River Conservation Dist","Conventional Hydroelectric","Pine Flat",165,1984,1984,1984,"WECC",269199,2627382,0.186245330012453,9759.99910846623,2009
10337,10405,"CA","NG","KES Kingsburg LP","Natural Gas Fired Combined Cycle","Kingsburg Cogen",13.1,1990,1990,1990,"WECC",17376,152303,0.151416919376765,8765.13581952118,2009
10337,10405,"CT","NG","KES Kingsburg LP","Natural Gas Fired Combined Cycle","Kingsburg Cogen",23.1,1990,1990,1990,"WECC",92131,932121,0.455291664195774,10117.3437822231,2009
10339,54239,"IC","DFO","Kings Bay Naval Base","Petroleum Liquids","Naval Submarine Base Kings Bay",30,1987.41666666667,1989,1984,"SERC",2846,15308,0.0108295281582953,5378.77723120169,2009
10347,54385,"HY","WAT","Kinneytown Hydro Co Inc","Conventional Hydroelectric","Kinneytown New Old",2.3,1990.5,1995,1986,"NPCC",5694,55578,0.282608695652174,9760.80084299262,2009
10349,54114,"CA","NG","KIAC Partners","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen",27,1995,1995,1995,"NPCC",104172,0,0.440436326737697,0,2009
10349,54114,"CT","NG","KIAC Partners","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen",94.2,1994,1994,1994,"NPCC",399009,4395630,0.48353474100573,11016.3680518485,2009
10362,55501,"CA","NG","Kiowa Power Partners LLC","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility",634.4,2003,2003,2003,"SPP",2238518,3778467,0.402803569474915,1687.93237311471,2009
10362,55501,"CT","NG","Kiowa Power Partners LLC","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility",735.6,2003,2003,2003,"SPP",3050815,35495734,0.473445558063371,11634.8365928449,2009
10363,10781,"HY","WAT","Koyle Hydro Inc","Conventional Hydroelectric","Koyle Ranch Hydroelectric Project",1.3,1983,1983,1983,"WECC",3430,33475,0.301194239550404,9759.47521865889,2009
10376,672,"CA","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Hansel",20,1983,1983,1983,"FRCC",853,0,0.00486872146118721,0,2009
10376,672,"CT","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Hansel",35,1983,1983,1983,"FRCC",5590,103234,0.018232224396608,18467.6207513417,2009
10376,7238,"CA","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Cane Island",122.5,1998.5,2002,1995,"FRCC",0,0,0,NA,2009
10376,7238,"CT","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Cane Island",247.5,1998.5,2002,1995,"FRCC",670399,8230610,0.309210368525437,12277.1812010459,2009
10376,7238,"GT","NG","Kissimmee Utility Authority","Natural Gas Fired Combustion Turbine","Cane Island",42,1994,1994,1994,"FRCC",196428,2665118,0.533887801696021,13567.9129248376,2009
10384,10498,"IC","DFO","Klein Tools Inc","Petroleum Liquids","Klein Tools Chicago",1.5,1986,1986,1986,"RFC",0,28,0,Inf,2009
10393,7832,"IC","LFG","PUD No 1 of Klickitat County","Landfill Gas","Roosevelt Biogas 1",10.5,1999.2,2000,1999,"WECC",80616,653442,0.8764514024788,8105.61178922298,2009
10433,57187,"WT","WND","Kodiak Electric Assn Inc","Onshore Wind Turbine","Pillar Mountain",4.5,2009,2009,2009,"ASCC",6138,59906,0.155707762557078,9759.85663082437,2009
10433,6281,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Kodiak",22.3,1995.16666666667,2005,1976,"ASCC",16348,157833,0.0836865491328296,9654.57548323954,2009
10433,6282,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Port Lions",1,1970.5,1975,1968,"ASCC",0,0,0,NA,2009
10433,71,"HY","WAT","Kodiak Electric Assn Inc","Conventional Hydroelectric","Terror Lake",22.4,1984,1984,1984,"ASCC",98551,961858,0.502237239073712,9760.00243528731,2009
10433,7723,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Nymans Plant",10,1997,2000,1994,"ASCC",4582,50996,0.0523059360730594,11129.6377127892,2009
10451,6304,"IC","DFO","Kotzebue Electric Assn Inc","Petroleum Liquids","Kotzebue",11.7,1994.5,2006,1987,"ASCC",21283,194833,0.207655231627834,9154.39552694639,2009
10451,6304,"WT","WND","Kotzebue Electric Assn Inc","Onshore Wind Turbine","Kotzebue",2.9,2002.35294117647,2006,1997,"ASCC",889,8678,0.0349944890568414,9761.5298087739,2009
10456,10731,"ST","WDS","Koppers Inc - Susquehanna","Wood/Wood Waste Biomass","Koppers Susquehanna Plant",12.5,1988,1988,1988,"RFC",55366,1098476,0.505625570776256,19840.2629772785,2009
10510,10453,"HY","WAT","LCO Hydro","Conventional Hydroelectric","LAC Courte Oreilles Hydroelect",3.4,1986,1986,1986,"MRO",3,29,0.000100725221595487,9666.66666666667,2009
10525,4124,"IC","DFO","La Farge Municipal Electric Co","Petroleum Liquids","La Farge",1.5,1990,1990,1990,"MRO",3,36,0.000228310502283105,12000,2009
10536,506,"IC","DFO","City of La Junta","Petroleum Liquids","La Junta",17.2,1953.14285714286,1970,1939,"WECC",-1,0,-6.63693320590422e-06,0,2009
10538,2140,"IC","DFO","City of La Plata","Petroleum Liquids","La Plata",2,1998,1998,1998,"SERC",12,95,0.000684931506849315,7916.66666666667,2009
10542,1156,"IC","DFO","La Porte City Utilities","Petroleum Liquids","La Porte",5.5,1979.75,2000,1956,"MRO",-117,435,-0.00242839352428394,-3717.94871794872,2009
10545,54423,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Lake Cogen Ltd",31.1,1993,1993,1993,"FRCC",95260,49982,0.349660103657373,524.690321226118,2009
10545,54423,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Lake Cogen Ltd",126.6,1993,1993,1993,"FRCC",382410,3494122,0.344819191066675,9137.10938521482,2009
10545,54424,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Pasco Cogen Ltd",26.5,1993,1993,1993,"FRCC",59903,3350,0.258046868269148,55.9237433851393,2009
10545,54424,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Pasco Cogen Ltd",114.8,1993,1993,1993,"FRCC",210513,2131457,0.209330700205241,10125.0611601184,2009
10545,54424,"IC","DFO","Teton Operating Services LLC","Petroleum Liquids","Pasco Cogen Ltd",2.4,1993,1993,1993,"FRCC",27,141,0.00128424657534247,5222.22222222222,2009
10545,54658,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Auburndale Power Partners",52,1994,1994,1994,"FRCC",153823,0,0.337686599929751,0,2009
10545,54658,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Auburndale Power Partners",121.5,1994,1994,1994,"FRCC",488377,5331647,0.458854313471259,10917.0722617977,2009
10559,1297,"IC","DFO","City of La Crosse","Petroleum Liquids","La Crosse",5.5,1967.5,1975,1962,"SPP",25,600,0.000518887505188875,24000,2009
10575,10752,"HY","WAT","Lachute Hydro Co Inc","Conventional Hydroelectric","Lachute Hydro Lower",3.8,1987,1987,1987,"NPCC",16878,164726,0.507029560201875,9759.80566417822,2009
10575,10753,"HY","WAT","Lachute Hydro Co Inc","Conventional Hydroelectric","Lachute Hydro Upper",5.2,1987,1987,1987,"NPCC",22373,218360,0.49115296803653,9759.97854556832,2009
10576,55149,"CS","NG","Lake Road Generating Co LP","Natural Gas Fired Combined Cycle","Lake Road Generating Plant",840,2002,2002,2002,"NPCC",2663652,19991810,0.361987932159165,7505.41362009752,2009
1058,50200,"GT","NG","B Braun Medical Inc","Natural Gas Fired Combustion Turbine","B Braun Medical",6.1,1988.5,1995,1982,"WECC",41160,228187,0.770267235571525,5543.90184645287,2009
10596,1985,"IC","DFO","City of Lake Crystal","Petroleum Liquids","Lake Crystal",5.8,1969.25,1999,1952,"MRO",41,438,0.000806959533931664,10682.9268292683,2009
10604,2773,"HY","WAT","Lake Lure Town of","Conventional Hydroelectric","Lake Lure",3.6,1927,1927,1927,"SERC",8620,84133,0.273338406900051,9760.20881670534,2009
10606,1154,"IC","DFO","City of Lake Mills","Petroleum Liquids","Lake Mills",18.5,1973,1999,1956,"MRO",60,616,0.000370233246945576,10266.6666666667,2009
10608,1153,"IC","DFO","Lake Park City of","Petroleum Liquids","Lake Park",4,2005,2005,2005,"MRO",23,245,0.000656392694063927,10652.1739130435,2009
10620,673,"CA","NG","City of Lake Worth","Natural Gas Fired Combined Cycle","Tom G Smith",10,1978,1978,1978,"FRCC",3286,0,0.0375114155251142,0,2009
10620,673,"CT","NG","City of Lake Worth","Natural Gas Fired Combined Cycle","Tom G Smith",21.4,1978,1978,1978,"FRCC",9365,160313,0.0499562582682542,17118.3128670582,2009
10620,673,"GT","DFO","City of Lake Worth","Petroleum Liquids","Tom G Smith",30.8,1976,1976,1976,"FRCC",-435,0,-0.00161225760540829,0,2009
10620,673,"IC","DFO","City of Lake Worth","Petroleum Liquids","Tom G Smith",10,1965,1965,1965,"FRCC",1661,20301,0.0189611872146119,12222.1553281156,2009
10620,673,"ST","NG","City of Lake Worth","Natural Gas Steam Turbine","Tom G Smith",26.5,1967,1967,1967,"FRCC",1552,48879,0.00668562074610149,31494.2010309278,2009
10622,7415,"IC","DFO","City of Lakefield","Petroleum Liquids","Lakefield Utilities",3.4,1994,2003,1985,"MRO",11,118,0.000369325812516788,10727.2727272727,2009
10623,675,"CA","NG","City of Lakeland","Natural Gas Fired Combined Cycle","Larsen Memorial",25,1956,1956,1956,"FRCC",23694,0,0.108191780821918,0,2009
10623,675,"CT","NG","City of Lakeland","Natural Gas Fired Combined Cycle","Larsen Memorial",101.5,1992,1992,1992,"FRCC",82415,1146358,0.0926906898801089,13909.5795668264,2009
10623,675,"GT","NG","City of Lakeland","Natural Gas Fired Combustion Turbine","Larsen Memorial",22.4,1962,1962,1962,"FRCC",47,1653,0.000239522178734507,35170.2127659574,2009
10623,676,"CA","NG","City of Lakeland","Natural Gas Fired Combined Cycle","C D McIntosh Jr",120,2002,2002,2002,"FRCC",512892,0,0.48791095890411,0,2009
10623,676,"CT","NG","City of Lakeland","Natural Gas Fired Combined Cycle","C D McIntosh Jr",249,2001,2001,2001,"FRCC",975971,11074619,0.447438612899085,11347.2828598391,2009
10623,676,"GT","NG","City of Lakeland","Natural Gas Fired Combustion Turbine","C D McIntosh Jr",26.6,1973,1973,1973,"FRCC",801,12283,0.00343753218663096,15334.581772784,2009
10623,676,"IC","DFO","City of Lakeland","Petroleum Liquids","C D McIntosh Jr",5,1970,1970,1970,"FRCC",11,142,0.000251141552511415,12909.0909090909,2009
10623,676,"ST","BIT","City of Lakeland","Conventional Steam Coal","C D McIntosh Jr",363.8,1982,1982,1982,"FRCC",1584520,16921614,0.497199776082498,10679.3312801353,2009
10623,676,"ST","NG","City of Lakeland","Natural Gas Steam Turbine","C D McIntosh Jr",229.5,1973.5,1976,1971,"FRCC",55229,671348,0.0274713741407268,12155.7152945011,2009
10623,7997,"IC","DFO","City of Lakeland","Petroleum Liquids","Winston",50,2001,2001,2001,"FRCC",-577,14549,-0.00131735159817352,-25214.9046793761,2009
10628,7393,"IC","NG","City of Lakin","Natural Gas Internal Combustion Engine","Lakin Municipal",4.4,1990,1990,1990,"SPP",143,883,0.00371004566210046,6174.82517482518,2009
10633,508,"GT","NG","City of Lamar","Natural Gas Fired Combustion Turbine","Lamar Plant",4.2,2001,2001,2001,"WECC",0,128,0,Inf,2009
10633,508,"IC","DFO","City of Lamar","Petroleum Liquids","Lamar Plant",2,1947.5,1949,1946,"WECC",0,0,0,NA,2009
10633,508,"ST","SUB","City of Lamar","Conventional Steam Coal","Lamar Plant",43.5,1990.5,2009,1972,"WECC",32387,392453,0.0849918647981945,12117.6089171581,2009
10633,508,"WT","WND","City of Lamar","Onshore Wind Turbine","Lamar Plant",6,2004,2004,2004,"WECC",15751,153728,0.299676560121766,9759.88826106279,2009
10650,1155,"IC","DFO","City of Lamoni","Petroleum Liquids","Lamoni Municipal Utilities",5.5,1958.33333333333,1993,1940,"MRO",56,544,0.00116230801162308,9714.28571428571,2009
10657,50942,"IC","NG","Lagoon Corp","Natural Gas Internal Combustion Engine","Lagoon Cogeneration Facility",3,1991.33333333333,1996,1989,"WECC",0,0,0,NA,2009
10685,1987,"HY","WAT","Lanesboro Public Utility Comm","Conventional Hydroelectric","Lanesboro",0.3,1923,1923,1923,"MRO",487,4754,0.18531202435312,9761.80698151951,2009
10685,1987,"IC","DFO","Lanesboro Public Utility Comm","Petroleum Liquids","Lanesboro",3.3,1966,2004,1928,"MRO",6,54,0.00020755500207555,9000,2009
10713,1299,"IC","DFO","City of Larned","Petroleum Liquids","Larned",16.4,1999.33333333333,2004,1976,"SPP",-304,1294,-0.00211604855774585,-4256.57894736842,2009
10714,51034,"HY","WAT","Little Falls Hydroelec Assoc","Conventional Hydroelectric","Little Falls Hydro",13,1987,1987,1987,"NPCC",52705,514400,0.462811731647348,9759.98482117446,2009
10723,54753,"HY","WAT","Lateral 10 Ventures","Conventional Hydroelectric","Lateral 10 Ventures",2.4,1984,1984,1984,"WECC",8064,78705,0.383561643835616,9760.04464285714,2009
10730,507,"IC","DFO","Las Animas City of","Petroleum Liquids","Las Animas",5.6,1950.2,1967,1941,"WECC",2,94,4.07697325505545e-05,47000,2009
1074,55144,"CS","NG","IPA Operations Inc","Natural Gas Fired Combined Cycle","Hays Energy Project",989,2002,2002,2002,"TRE",3845913,28077881,0.443914220812499,7300.70623022414,2009
10755,55097,"CA","NG","Lamar Power Partners LP","Natural Gas Fired Combined Cycle","Lamar Power Project",404,2000,2000,2000,"TRE",2075238,15019962,0.586384443238844,7237.70574748535,2009
10755,55097,"CT","NG","Lamar Power Partners LP","Natural Gas Fired Combined Cycle","Lamar Power Project",686.8,2000,2000,2000,"TRE",3112853,22529947,0.517397373298974,7237.71633289461,2009
10760,2249,"IC","NG","City of Laurel","Natural Gas Internal Combustion Engine","Laurel",4.7,1969.5,1992,1956,"MRO",147,2218,0.00357038764208685,15088.4353741497,2009
