"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Utility.Name","Technology","Plant.Name","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","NERC.Region","Net.Generation.MWh","Elec.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
10005,1240,"GT","NG","Kansas Gas & Electric Co","Natural Gas Fired Combustion Turbine","Gordon Evans Energy Center",375.1,2000.33333333333,2001,2000,"SPP",87819,1017937,0.0267262063449747,11591.307120327,2010
10005,1240,"IC","DFO","Kansas Gas & Electric Co","Petroleum Liquids","Gordon Evans Energy Center",2.9,1969,1969,1969,"SPP",42,415,0.00165328294756731,9880.95238095238,2010
10005,1240,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Gordon Evans Energy Center",526,1964,1967,1961,"SPP",485387,6128791,0.105341207007309,12626.6072226903,2010
10005,1242,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Murray Gill",349,1955.25,1959,1952,"SPP",186662,2619105,0.0610557234629928,14031.2704246178,2010
10005,1243,"ST","NG","Kansas Gas & Electric Co","Natural Gas Steam Turbine","Neosho",69,1954,1954,1954,"SPP",-1649,0,-0.00272814505989015,0,2010
10023,2500,"CT","NG","TC Ravenswood LLC","Natural Gas Fired Combined Cycle","Ravenswood",170,2003,2003,2003,"NPCC",1223162,9135489,0.821355089981198,7468.74821160239,2010
10023,2500,"GT","NG","TC Ravenswood LLC","Natural Gas Fired Combustion Turbine","Ravenswood",548,1968.88235294118,1969,1967,"NPCC",30237,519701,0.00629874512548745,17187.5847471641,2010
10023,2500,"ST","NG","TC Ravenswood LLC","Natural Gas Steam Turbine","Ravenswood",1827,1963.66666666667,1965,1963,"NPCC",2140550,23798536,0.133746591587876,11117.9537969214,2010
10046,55809,"WT","WND","Kas Brothers Windfarm LLC","Onshore Wind Turbine","Kas Brothers Windfarm",1.5,2001,2001,2001,"MRO",3779,36867,0.287595129375951,9755.7554908706,2010
1005,54801,"HY","WAT","Avalon/Mayo Hydropower LLC","Conventional Hydroelectric","Avalon/Mayo Hydropower",1.2,1999,2000,1997,"SERC",4476,43668,0.425799086757991,9756.03217158177,2010
10056,4118,"GT","NG","City of Kaukauna","Natural Gas Fired Combustion Turbine","Kaukauna Gas Turbine",18,1969,1969,1969,"MRO",142,774,0.000900558092338914,5450.70422535211,2010
10056,4119,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Little Chute",3.3,1948,1948,1948,"MRO",23585,230096,0.815864120658641,9756.0313758745,2010
10056,4120,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","New Badger",3.6,1928,1928,1928,"MRO",20505,200047,0.650209284627093,9756.01072909047,2010
10056,4121,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Old Badger",2,1907,1907,1907,"MRO",15615,152340,0.891267123287671,9756.00384245917,2010
10056,4122,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Rapide Croche",2.4,1926,1926,1926,"MRO",16211,158154,0.771071156773212,9755.96816976127,2010
10056,4201,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Combined Locks",6.2,1988,1988,1988,"MRO",46397,452648,0.854267933421712,9755.97560187081,2010
10056,7822,"HY","WAT","City of Kaukauna","Conventional Hydroelectric","Kaukauna City Hydro",4.8,1941,1942,1940,"MRO",28731,280298,0.683290525114155,9755.94305802095,2010
10071,56258,"GT","JF","Kauai Island Utility Cooperative","Petroleum Liquids","Kapaia Power Station",39.1,2002,2002,2002,"HICC",0,0,0,NA,2010
10071,6474,"CA","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",10,1969,1969,1969,"HICC",7428,112415,0.0847945205479452,15133.9526117394,2010
10071,6474,"CT","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",43,1975,1977,1973,"HICC",7128,142282,0.0189232239566741,19960.9988776655,2010
10071,6474,"IC","DFO","Kauai Island Utility Cooperative","Petroleum Liquids","Port Allen",46.5,1977.11111111111,1991,1964,"HICC",180367,1666036,0.442792261992439,9236.92249690908,2010
10077,10042,"GT","NG","Kaweah Delta Hospital","Natural Gas Fired Combustion Turbine","Kaweah Delta District Hospital",3.5,2008,2008,2008,"WECC",17484,202912,0.570254403131115,11605.5822466255,2010
1009,1960,"GT","NG","City of Austin - (TX)","Natural Gas Fired Combustion Turbine","Austin DT",6,1961,1961,1961,"MRO",39,1090,0.000742009132420091,27948.7179487179,2010
1009,1961,"ST","BIT","City of Austin - (TX)","Conventional Steam Coal","Austin Northeast",31.9,1971,1971,1971,"MRO",2191,37246,0.00784056913012983,16999.543587403,2010
10099,54343,"HY","WAT","Kaweah River Power Authority","Conventional Hydroelectric","Terminus Hydroelectric Project",20.1,1990,1990,1990,"WECC",52794,515057,0.299836434267021,9755.97605788537,2010
10127,50712,"WT","WND","Kenetech Windpower Inc","Onshore Wind Turbine","Altamont Pass Windplant",332.5,1983,1983,1983,"WECC",506809,4944428,0.173999725340749,9755.99880822953,2010
1015,3548,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Decker Creek",206,1988,1988,1988,"TRE",38257,540935,0.0212001817617591,14139.5038816426,2010
1015,3548,"ST","NG","Austin Energy","Natural Gas Steam Turbine","Decker Creek",726,1974.5,1978,1971,"TRE",1135897,12619629,0.178606897115614,11109.8356629166,2010
1015,56373,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Domain Integrated Energy System",5,2004,2004,2004,"TRE",0,0,0,NA,2010
1015,56374,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Robert Mueller Energy Center",4.6,2006,2006,2006,"TRE",23685,277461,0.587775461584276,11714.6295123496,2010
1015,56374,"IC","DFO","Austin Energy","Petroleum Liquids","Robert Mueller Energy Center",1.5,2006,2006,2006,"TRE",19,265,0.00144596651445967,13947.3684210526,2010
1015,7900,"CA","NG","Austin Energy","Natural Gas Fired Combined Cycle","Sand Hill",190,2004,2004,2004,"TRE",599596,920866,0.360247536649844,1535.81077925803,2010
1015,7900,"CT","NG","Austin Energy","Natural Gas Fired Combined Cycle","Sand Hill",198,2004,2004,2004,"TRE",864939,10492399,0.498673377611734,12130.7965070369,2010
1015,7900,"GT","NG","Austin Energy","Natural Gas Fired Combustion Turbine","Sand Hill",308.4,2004,2010,2001,"TRE",291781,3124837,0.108003674881107,10709.5287218839,2010
10152,2139,"IC","DFO","City of Kennett","Petroleum Liquids","Kennett",3,1944.5,1949,1942,"SERC",37,870,0.00140791476407915,23513.5135135135,2010
10152,2139,"IC","NG","City of Kennett","Natural Gas Internal Combustion Engine","Kennett",41.5,1971.22222222222,2001,1951,"SERC",784,18637,0.00215657149144523,23771.6836734694,2010
10171,1354,"HY","WAT","Kentucky Utilities Co","Conventional Hydroelectric","Dix Dam",28.2,1925,1925,1925,"SERC",35921,350444,0.145410311214741,9755.96447760363,2010
10171,1355,"GT","NG","Kentucky Utilities Co","Natural Gas Fired Combustion Turbine","E W Brown",980.6,1997,2001,1994,"SERC",127332,1864510,0.0148231862516379,14642.9020199164,2010
10171,1355,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","E W Brown",757.1,1963.66666666667,1971,1957,"SERC",2998162,32626501,0.452061730383119,10882.1674746061,2010
10171,1356,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Ghent",2225.9,1979,1984,1974,"SERC",12584424,134866692,0.645392013204448,10716.9539106438,2010
10171,1357,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Green River",188.6,1956.5,1959,1954,"SERC",887429,10138212,0.537140404906134,11424.2514049011,2010
10171,1358,"GT","NG","Kentucky Utilities Co","Natural Gas Fired Combustion Turbine","Haefling",62.1,1970,1970,1970,"SERC",630,20219,0.0011580967507114,32093.6507936508,2010
10171,1361,"ST","BIT","Kentucky Utilities Co","Conventional Steam Coal","Tyrone",75,1953,1953,1953,"SERC",136534,1838306,0.207814307458143,13464.0895308128,2010
10179,1983,"IC","DFO","Kenyon Municipal Utilities","Petroleum Liquids","Kenyon Municipal",5.4,1997,1997,1997,"MRO",12,143,0.000253678335870117,11916.6666666667,2010
10203,10496,"GT","NG","Kern River Cogeneration Co","Natural Gas Fired Combustion Turbine","Kern River Cogeneration",300,1985,1985,1985,"WECC",1301520,6171565,0.495251141552511,4741.81341815723,2010
10210,6580,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Beaver Falls",5.4,1951.66666666667,1954,1947,"ASCC",40956,399566,0.865804160324708,9755.98202949507,2010
10210,6581,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Silvis",2.1,1968,1968,1968,"ASCC",11368,110905,0.617960426179604,9755.89373680507,2010
10210,70,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Swan Lake",22.4,1984,1984,1984,"ASCC",91977,897328,0.468734711350294,9756.00421844592,2010
10210,84,"HY","WAT","Ketchikan Public Utilities","Conventional Hydroelectric","Ketchikan",4.2,1948,1954,1938,"ASCC",23338,227685,0.634322678843227,9755.97737595338,2010
10210,85,"IC","DFO","Ketchikan Public Utilities","Petroleum Liquids","S W Bailey",25.9,1978.25,1998,1969,"ASCC",-447,15132,-0.00197016977838896,-33852.3489932886,2010
10230,54934,"IC","LFG","Keystone Recovery Inc","Landfill Gas","Keystone Landfill",5.6,1995.42857142857,1996,1995,"RFC",42568,577110,0.867742987606001,13557.3670362714,2010
10260,2248,"IC","NG","City of Kimball","Natural Gas Internal Combustion Engine","Kimball",9.6,1958,1974,1944,"MRO",26,217,0.000309170471841705,8346.15384615385,2010
10273,50410,"ST","WC","Kimberly-Clark Corp","Conventional Steam Coal","Chester Operations",67,1986,1986,1986,"RFC",44183,1111373,0.075279424793839,25153.860081932,2010
10277,10045,"IC","LFG","Kinsley's Landfill Inc","Landfill Gas","Kinsleys Landfill",2,1985,1985,1985,"RFC",7971,110954,0.454965753424658,13919.7089449254,2010
10285,55270,"CA","NG","Kinder Morgan Power Co","Natural Gas Fired Combined Cycle","Kinder Morgan Power Jackson Facility",210,2002,2002,2002,"RFC",133267,193280,0.0724434659708632,1450.32153496364,2010
10285,55270,"CT","NG","Kinder Morgan Power Co","Natural Gas Fired Combined Cycle","Kinder Morgan Power Jackson Facility",439,2002,2002,2002,"RFC",454248,5100283,0.118120260866852,11227.9701836882,2010
10308,50707,"CA","NG","Thermo Cogeneration Partnership LP","Natural Gas Fired Combined Cycle","TCP 272",94,1994,1994,1994,"WECC",87502,127475,0.106263965802001,1456.82384402642,2010
10308,50707,"CT","NG","Thermo Cogeneration Partnership LP","Natural Gas Fired Combined Cycle","TCP 272",292.5,1994,1994,1994,"WECC",479854,5357319,0.187274714124029,11164.4771117882,2010
10320,2986,"IC","NG","City of Kingfisher","Natural Gas Internal Combustion Engine","Kingfisher",9.1,1960.4,1970,1954,"SPP",339,1857,0.00425259671835014,5477.87610619469,2010
10321,1296,"IC","NG","Kingman City of","Natural Gas Internal Combustion Engine","Kingman Municipal Power and Light Plant",19.1,1977.33333333333,1993,1962,"SPP",5652,57339,0.0337803915943484,10144.9044585987,2010
10325,56239,"GT","NG","Kings River Conservation Dist","Natural Gas Fired Combustion Turbine","Kings River",121,2005,2005,2005,"WECC",35922,357011,0.0338899581116269,9938.50565113301,2010
10325,7907,"HY","WAT","Kings River Conservation Dist","Conventional Hydroelectric","Pine Flat",165,1984,1984,1984,"WECC",512545,5000389,0.354604261796043,9755.99996097904,2010
10337,10405,"CA","NG","KES Kingsburg LP","Natural Gas Fired Combined Cycle","Kingsburg Cogen",13.1,1990,1990,1990,"WECC",16667,136595,0.145238593189027,8195.53608927821,2010
10337,10405,"CT","NG","KES Kingsburg LP","Natural Gas Fired Combined Cycle","Kingsburg Cogen",23.1,1990,1990,1990,"WECC",82079,900938,0.405616833699025,10976.4738849158,2010
10339,54239,"IC","DFO","Kings Bay Naval Base","Petroleum Liquids","Naval Submarine Base Kings Bay",30,1987.41666666667,1989,1984,"SERC",2247,16008,0.00855022831050228,7124.1655540721,2010
10347,54385,"HY","WAT","Kinneytown Hydro Co Inc","Conventional Hydroelectric","Kinneytown New Old",2.3,1990.5,1995,1986,"NPCC",2926,28547,0.14522533253921,9756.32262474368,2010
10349,54114,"CA","NG","KIAC Partners","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen",27,1995,1995,1995,"NPCC",107914,0,0.456257398951463,0,2010
10349,54114,"CT","NG","KIAC Partners","Natural Gas Fired Combined Cycle","Kennedy International Airport Cogen",94.2,1994,1994,1994,"NPCC",474593,5065297,0.575130393896208,10672.9281721391,2010
10362,55501,"CA","NG","Kiowa Power Partners LLC","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility",634.4,2003,2003,2003,"SPP",1369856,2194205,0.246494728417028,1601.7778511026,2010
10362,55501,"CT","NG","Kiowa Power Partners LLC","Natural Gas Fired Combined Cycle","Kiamichi Energy Facility",735.6,2003,2003,2003,"SPP",1865793,21715522,0.289546041997214,11638.762713763,2010
10363,10781,"HY","WAT","Koyle Hydro Inc","Conventional Hydroelectric","Koyle Ranch Hydroelectric Project",1.3,1983,1983,1983,"WECC",3325,32438,0.291974007727432,9755.78947368421,2010
10376,672,"CA","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Hansel",20,1983,1983,1983,"FRCC",0,0,0,NA,2010
10376,672,"CT","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Hansel",35,1983,1983,1983,"FRCC",13330,202983,0.0434768427919113,15227.5318829707,2010
10376,7238,"CA","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Cane Island",122.5,1998.5,2002,1995,"FRCC",0,0,0,NA,2010
10376,7238,"CT","NG","Kissimmee Utility Authority","Natural Gas Fired Combined Cycle","Cane Island",247.5,1998.5,2002,1995,"FRCC",751283,9365809,0.346516765831834,12466.4194451359,2010
10376,7238,"GT","NG","Kissimmee Utility Authority","Natural Gas Fired Combustion Turbine","Cane Island",42,1994,1994,1994,"FRCC",106496,1554699,0.289454229180257,14598.6609825721,2010
10384,10498,"IC","DFO","Klein Tools Inc","Petroleum Liquids","Klein Tools Chicago",1.5,1986,1986,1986,"RFC",0,39,0,Inf,2010
10393,7832,"IC","LFG","PUD No 1 of Klickitat County","Landfill Gas","Roosevelt Biogas 1",10.5,1999.2,2000,1999,"WECC",76452,745249,0.831180691454664,9747.93334379741,2010
10433,57187,"WT","WND","Kodiak Electric Assn Inc","Onshore Wind Turbine","Pillar Mountain Wind Project",4.5,2009,2009,2009,"ASCC",12606,122984,0.319786910197869,9755.98921148659,2010
10433,6281,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Kodiak",22.3,1995.16666666667,2005,1976,"ASCC",9766,98240,0.0499928333026189,10059.3897194348,2010
10433,6282,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Port Lions",1,1970.5,1975,1968,"ASCC",0,176,0,Inf,2010
10433,71,"HY","WAT","Kodiak Electric Assn Inc","Conventional Hydroelectric","Terror Lake",22.4,1984,1984,1984,"ASCC",123964,1209392,0.631747390737117,9755.99367558323,2010
10433,7723,"IC","DFO","Kodiak Electric Assn Inc","Petroleum Liquids","Nymans Plant",10,1997,2000,1994,"ASCC",0,5867,0,Inf,2010
10451,6304,"IC","DFO","Kotzebue Electric Assn Inc","Petroleum Liquids","Kotzebue",11.7,1994.5,2006,1987,"ASCC",20758,205446,0.202532880615072,9897.19626168224,2010
10451,6304,"WT","WND","Kotzebue Electric Assn Inc","Onshore Wind Turbine","Kotzebue",2.9,2002.35294117647,2006,1997,"ASCC",1,10,3.93638797039836e-05,10000,2010
10456,10731,"ST","WDS","Koppers Inc - Susquehanna","Wood/Wood Waste Biomass","Koppers Susquehanna Plant",12.5,1988,1988,1988,"RFC",54513,1084414,0.497835616438356,19892.7595252509,2010
10510,10453,"HY","WAT","LCO Hydro","Conventional Hydroelectric","LAC Courte Oreilles Hydroelect",3.4,1986,1986,1986,"MRO",608,5933,0.0204136449100188,9758.22368421053,2010
10525,4124,"IC","DFO","La Farge Municipal Electric Co","Petroleum Liquids","La Farge",1.5,1990,1990,1990,"MRO",6,66,0.00045662100456621,11000,2010
10536,506,"IC","DFO","City of La Junta","Petroleum Liquids","La Junta",17.2,1953.14285714286,1970,1939,"WECC",-1094,42,-0.00726080492725921,-38.3912248628885,2010
10538,2140,"IC","DFO","City of La Plata","Petroleum Liquids","La Plata",2,1998,1998,1998,"SERC",0,141,0,Inf,2010
10542,1156,"IC","DFO","La Porte City Utilities","Petroleum Liquids","La Porte",5.5,1979.75,2000,1956,"MRO",119,2939,0.00246990452469905,24697.4789915966,2010
10545,54423,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Lake Cogen Ltd",31.1,1993,1993,1993,"FRCC",121472,132267,0.445873526259378,1088.86821654373,2010
10545,54423,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Lake Cogen Ltd",126.6,1993,1993,1993,"FRCC",483377,4357268,0.435861159802924,9014.22285296984,2010
10545,54424,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Pasco Cogen Ltd",26.5,1993,1993,1993,"FRCC",59392,28381,0.255845610407513,477.858970905172,2010
10545,54424,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Pasco Cogen Ltd",114.8,1993,1993,1993,"FRCC",206568,2075095,0.205407856426901,10045.5782115332,2010
10545,54424,"IC","DFO","Teton Operating Services LLC","Petroleum Liquids","Pasco Cogen Ltd",2.4,1993,1993,1993,"FRCC",39,291,0.00185502283105023,7461.53846153846,2010
10545,54658,"CA","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Auburndale Power Partners",52,1994,1994,1994,"FRCC",149942,0,0.329166666666667,0,2010
10545,54658,"CT","NG","Teton Operating Services LLC","Natural Gas Fired Combined Cycle","Auburndale Power Partners",121.5,1994,1994,1994,"FRCC",472677,5176595,0.444103388015108,10951.6540893676,2010
10559,1297,"IC","DFO","City of La Crosse","Petroleum Liquids","La Crosse",5.5,1967.5,1975,1962,"SPP",65,720,0.00134910751349108,11076.9230769231,2010
10575,10752,"HY","WAT","Lachute Hydro Co Inc","Conventional Hydroelectric","Lachute Hydro Lower",3.8,1987,1987,1987,"NPCC",15221,148496,0.457251862533045,9755.99500689836,2010
10575,10753,"HY","WAT","Lachute Hydro Co Inc","Conventional Hydroelectric","Lachute Hydro Upper",5.2,1987,1987,1987,"NPCC",20177,196847,0.442944327362136,9756.00931753977,2010
10576,55149,"CS","NG","Lake Road Generating Co LP","Natural Gas Fired Combined Cycle","Lake Road Generating Plant",840,2002,2002,2002,"NPCC",3721965,27427827,0.505811725375082,7369.17918357642,2010
1058,50200,"GT","NG","B Braun Medical Inc","Natural Gas Fired Combustion Turbine","B Braun Medical",6.1,1988.5,1995,1982,"WECC",43152,234445,0.807545474960701,5433.00426399703,2010
10596,1985,"IC","DFO","City of Lake Crystal","Petroleum Liquids","Lake Crystal",5.8,1969.25,1999,1952,"MRO",70,798,0.00137773578963943,11400,2010
10604,2773,"HY","WAT","Lake Lure Town of","Conventional Hydroelectric","Lake Lure",3.6,1927,1927,1927,"SERC",8520,83119,0.270167427701674,9755.75117370892,2010
10606,1154,"IC","DFO","City of Lake Mills","Petroleum Liquids","Lake Mills",18.5,1973,1999,1956,"MRO",64,674,0.000394915463408614,10531.25,2010
10608,1153,"IC","DFO","Lake Park City of","Petroleum Liquids","Lake Park",4,2005,2005,2005,"MRO",0,279,0,Inf,2010
10620,673,"CA","NG","City of Lake Worth","Natural Gas Fired Combined Cycle","Tom G Smith",10,1978,1978,1978,"FRCC",1818,0,0.0207534246575342,0,2010
10620,673,"CT","NG","City of Lake Worth","Natural Gas Fired Combined Cycle","Tom G Smith",21.4,1978,1978,1978,"FRCC",-10,132676,-5.33435752997909e-05,-13267600,2010
10620,673,"GT","DFO","City of Lake Worth","Petroleum Liquids","Tom G Smith",30.8,1976,1976,1976,"FRCC",-86,2242,-0.00031874518175888,-26069.7674418605,2010
10620,673,"IC","DFO","City of Lake Worth","Petroleum Liquids","Tom G Smith",10,1965,1965,1965,"FRCC",-128,2170,-0.00146118721461187,-16953.125,2010
10620,673,"ST","NG","City of Lake Worth","Natural Gas Steam Turbine","Tom G Smith",26.5,1967,1967,1967,"FRCC",2100,48616,0.00904626518480227,23150.4761904762,2010
10622,7415,"IC","DFO","City of Lakefield","Petroleum Liquids","Lakefield Utilities",3.4,1994,2003,1985,"MRO",12,113,0.00040290088638195,9416.66666666667,2010
10623,675,"CT","NG","City of Lakeland","Natural Gas Fired Combined Cycle","Larsen Memorial",101.5,1992,1992,1992,"FRCC",112734,1582713,0.126789931844254,14039.358135079,2010
10623,675,"GT","NG","City of Lakeland","Natural Gas Fired Combustion Turbine","Larsen Memorial",22.4,1962,1962,1962,"FRCC",79,2109,0.000402601108936725,26696.2025316456,2010
10623,676,"CT","NG","City of Lakeland","Natural Gas Fired Combined Cycle","C D McIntosh Jr",249,2001,2001,2001,"FRCC",1621978,11886353,0.743603638297482,7328.30716569522,2010
10623,676,"GT","NG","City of Lakeland","Natural Gas Fired Combustion Turbine","C D McIntosh Jr",26.6,1973,1973,1973,"FRCC",714,13564,0.00306416726748378,18997.1988795518,2010
10623,676,"IC","DFO","City of Lakeland","Petroleum Liquids","C D McIntosh Jr",5,1970,1970,1970,"FRCC",4,93,9.1324200913242e-05,23250,2010
10623,676,"ST","BIT","City of Lakeland","Conventional Steam Coal","C D McIntosh Jr",363.8,1982,1982,1982,"FRCC",1390215,14782385,0.436229638443522,10633.164654388,2010
10623,676,"ST","NG","City of Lakeland","Natural Gas Steam Turbine","C D McIntosh Jr",229.5,1973.5,1976,1971,"FRCC",56642,673976,0.0281742123536375,11898.8736273437,2010
10623,7997,"IC","DFO","City of Lakeland","Petroleum Liquids","Winston",50,2001,2001,2001,"FRCC",-257,18161,-0.00058675799086758,-70665.3696498054,2010
10628,7393,"IC","NG","City of Lakin","Natural Gas Internal Combustion Engine","Lakin Municipal",4.4,1990,1990,1990,"SPP",52,332,0.00134910751349108,6384.61538461538,2010
10633,508,"GT","NG","City of Lamar","Natural Gas Fired Combustion Turbine","Lamar Plant",4.2,2001,2001,2001,"WECC",0,0,0,NA,2010
10633,508,"IC","DFO","City of Lamar","Petroleum Liquids","Lamar Plant",2,1947.5,1949,1946,"WECC",0,0,0,NA,2010
10633,508,"ST","SUB","City of Lamar","Conventional Steam Coal","Lamar Plant",43.5,1990.5,2009,1972,"WECC",101490,1797937,0.266336010077153,17715.4103852596,2010
10633,508,"WT","WND","City of Lamar","Onshore Wind Turbine","Lamar Plant",6,2004,2004,2004,"WECC",16075,156828,0.305840943683409,9756.01866251944,2010
10650,1155,"IC","DFO","City of Lamoni","Petroleum Liquids","Lamoni Municipal Utilities",5.5,1958.33333333333,1993,1940,"MRO",43,565,0.000892486508924865,13139.5348837209,2010
10657,50942,"IC","NG","Lagoon Corp","Natural Gas Internal Combustion Engine","Lagoon Cogeneration Facility",3,1991.33333333333,1996,1989,"WECC",0,0,0,NA,2010
10685,1987,"HY","WAT","Lanesboro Public Utility Comm","Conventional Hydroelectric","Lanesboro",0.3,1923,1923,1923,"MRO",694,6771,0.264079147640791,9756.48414985591,2010
10685,1987,"IC","DFO","Lanesboro Public Utility Comm","Petroleum Liquids","Lanesboro",3.3,1966,2004,1928,"MRO",7,78,0.000242147502421475,11142.8571428571,2010
10713,1299,"IC","DFO","City of Larned","Petroleum Liquids","Larned",16.4,1999.33333333333,2004,1976,"SPP",39,4044,0.000271466755763448,103692.307692308,2010
10714,51034,"HY","WAT","Little Falls Hydroelec Assoc","Conventional Hydroelectric","Little Falls Hydro",13,1987,1987,1987,"NPCC",51143,498951,0.449095539164032,9755.99788827405,2010
10723,54753,"HY","WAT","Lateral 10 Ventures","Conventional Hydroelectric","Lateral 10 Ventures",2.4,1984,1984,1984,"WECC",8641,84300,0.411006468797565,9755.81529915519,2010
10730,507,"IC","DFO","Las Animas City of","Petroleum Liquids","Las Animas",5.6,1950.2,1967,1941,"WECC",-195,52,-0.00397504892367906,-266.666666666667,2010
1074,55144,"CS","NG","IPA Operations Inc","Natural Gas Fired Combined Cycle","Hays Energy Project",989,2002,2002,2002,"TRE",2930341,21662130,0.338234391087349,7392.3580907478,2010
10755,55097,"CA","NG","Lamar Power Partners LP","Natural Gas Fired Combined Cycle","Lamar Power Project",404,2000,2000,2000,"TRE",1389550,11613410,0.392634725801347,8357.67694577381,2010
10755,55097,"CT","NG","Lamar Power Partners LP","Natural Gas Fired Combined Cycle","Lamar Power Project",686.8,2000,2000,2000,"TRE",1942172,15414516,0.322814694845794,7936.74092716814,2010
10760,2249,"IC","NG","City of Laurel","Natural Gas Internal Combustion Engine","Laurel",4.7,1969.5,1992,1956,"MRO",0,0,0,NA,2010
10766,50914,"IC","DFO","Lavalley Lumber LLC","Petroleum Liquids","Lavalley Lumber LLC",0.4,1984,1984,1984,"NPCC",0,0,0,NA,2010
10766,50914,"ST","WDS","Lavalley Lumber LLC","Wood/Wood Waste Biomass","Lavalley Lumber LLC",1.5,1989,1989,1989,"NPCC",0,0,0,NA,2010
10769,1157,"IC","DFO","City of Laurens","Petroleum Liquids","Laurens",1.6,1951.5,1952,1951,"MRO",11,125,0.000784817351598173,11363.6363636364,2010
